id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
422,college_physics,B,D,0,logprob,115,465.8,0.0,472.9
423,high_school_world_history,A,A,1,logprob,241,789.8,0.0,796.8
424,high_school_us_history,C,C,1,logprob,432,1254.2,0.0,1263.8
425,high_school_macroeconomics,C,B,0,logprob,126,427.5,0.0,432.4
426,moral_scenarios,C,B,0,logprob,141,511.8,0.0,514.9
427,high_school_microeconomics,D,D,1,logprob,106,405.4,0.0,408.0
428,college_computer_science,D,B,0,logprob,139,473.3,0.0,476.3
429,moral_scenarios,B,C,0,logprob,135,445.6,0.0,451.2
430,high_school_psychology,C,C,1,logprob,99,302.6,0.0,310.5
431,prehistory,D,A,0,logprob,203,575.0,0.0,580.4
432,sociology,B,B,1,logprob,103,360.2,0.0,367.8
433,high_school_macroeconomics,A,B,0,logprob,117,354.4,0.0,359.7
434,high_school_psychology,D,D,1,logprob,122,326.3,0.0,329.3
435,college_medicine,A,A,1,logprob,167,472.0,0.0,475.4
436,college_medicine,D,B,0,logprob,139,389.3,0.0,392.1
437,elementary_mathematics,C,B,0,logprob,93,252.1,0.0,255.0
438,professional_law,D,B,0,logprob,234,595.8,0.0,600.7
439,global_facts,B,B,1,logprob,82,277.3,0.0,284.4
440,nutrition,C,B,0,logprob,78,267.9,0.0,275.6
441,logical_fallacies,C,C,1,logprob,80,267.5,0.0,272.9
442,professional_medicine,D,C,0,logprob,185,507.2,0.0,510.4
443,high_school_chemistry,B,B,1,logprob,95,322.3,0.0,328.9
444,philosophy,A,A,1,logprob,58,233.4,0.0,238.4
445,world_religions,A,A,1,logprob,68,231.5,0.0,234.3
446,jurisprudence,D,D,1,logprob,70,263.8,0.0,265.7
447,international_law,C,A,0,logprob,113,332.3,0.0,336.9
448,high_school_biology,D,D,1,logprob,97,274.2,0.0,280.2
449,high_school_computer_science,C,A,0,logprob,257,653.2,0.0,657.9
450,professional_psychology,B,A,0,logprob,71,301.9,0.0,305.7
451,prehistory,C,C,1,logprob,74,284.3,0.0,286.9
452,high_school_chemistry,A,B,0,logprob,119,343.5,0.0,345.6
453,moral_scenarios,A,C,0,logprob,139,450.3,0.0,454.0
454,moral_disputes,C,D,0,logprob,102,373.2,0.0,376.9
455,business_ethics,A,A,1,logprob,137,423.1,0.0,429.3
456,high_school_mathematics,C,A,0,logprob,115,315.7,0.0,319.8
457,nutrition,B,B,1,logprob,136,386.7,0.0,389.9
458,professional_medicine,A,C,0,logprob,145,408.9,0.0,414.8
459,astronomy,B,B,1,logprob,137,376.5,0.0,382.2
460,miscellaneous,C,A,0,logprob,77,246.3,0.0,248.6
461,high_school_chemistry,A,B,0,logprob,166,442.8,0.0,447.2
462,high_school_biology,A,A,1,logprob,134,433.1,0.0,439.9
463,nutrition,A,B,0,logprob,61,212.7,0.0,217.9
464,astronomy,D,B,0,logprob,112,327.1,0.0,335.1
465,college_medicine,D,D,1,logprob,994,2668.3,0.0,2683.3
466,professional_law,D,D,1,logprob,502,1253.8,0.0,1269.6
467,high_school_us_history,C,C,1,logprob,328,776.9,0.0,792.7
468,virology,D,D,1,logprob,67,198.2,0.0,213.7
469,college_medicine,D,B,0,logprob,82,269.4,0.0,273.1
470,college_medicine,A,C,0,logprob,151,437.6,0.0,440.1
471,marketing,B,B,1,logprob,76,296.7,0.0,299.1
472,moral_scenarios,B,C,0,logprob,132,336.4,0.0,339.5
473,high_school_european_history,A,A,1,logprob,364,848.1,0.0,851.0
474,moral_scenarios,B,A,0,logprob,132,334.4,0.0,337.1
475,world_religions,A,D,0,logprob,62,200.9,0.0,204.3
476,security_studies,C,C,1,logprob,186,485.9,0.0,490.7
477,formal_logic,D,B,0,logprob,93,318.8,0.0,324.1
478,nutrition,D,D,1,logprob,74,308.1,0.0,315.0
479,professional_law,A,A,1,logprob,213,630.0,0.0,638.5
480,high_school_physics,A,A,1,logprob,90,305.9,0.0,315.1
481,high_school_chemistry,C,B,0,logprob,91,293.4,0.0,298.4
482,college_computer_science,A,B,0,logprob,142,372.6,0.0,375.5
483,professional_psychology,C,C,1,logprob,90,265.7,0.0,269.4
484,high_school_us_history,C,D,0,logprob,327,851.3,0.0,859.8
485,high_school_world_history,A,B,0,logprob,248,665.4,0.0,672.0
486,management,B,B,1,logprob,88,288.6,0.0,291.3
487,high_school_government_and_politics,D,D,1,logprob,78,261.3,0.0,264.0
488,philosophy,A,D,0,logprob,157,450.9,0.0,453.7
489,high_school_macroeconomics,D,D,1,logprob,98,312.8,0.0,315.3
490,philosophy,D,D,1,logprob,76,297.7,0.0,301.1
491,business_ethics,A,C,0,logprob,95,299.1,0.0,303.8
492,high_school_computer_science,B,B,1,logprob,62,220.6,0.0,227.0
493,machine_learning,C,C,1,logprob,71,279.4,0.0,285.3
494,human_sexuality,C,C,1,logprob,80,279.8,0.0,284.0
495,high_school_psychology,C,C,1,logprob,67,209.9,0.0,212.3
496,nutrition,D,D,1,logprob,81,271.3,0.0,273.7
497,high_school_chemistry,B,B,1,logprob,79,272.4,0.0,274.5
498,high_school_physics,D,B,0,logprob,148,395.8,0.0,397.9
499,high_school_european_history,C,C,1,logprob,498,1211.2,0.0,1217.1
500,prehistory,D,D,1,logprob,116,344.8,0.0,357.1
501,moral_disputes,A,A,1,logprob,95,259.4,0.0,267.6
502,professional_medicine,A,D,0,logprob,254,592.3,0.0,600.5
503,public_relations,D,B,0,logprob,64,198.1,0.0,208.3
504,high_school_microeconomics,C,C,1,logprob,100,259.8,0.0,266.1
505,miscellaneous,C,C,1,logprob,55,191.5,0.0,194.8
506,professional_accounting,D,B,0,logprob,168,503.1,0.0,505.8
507,elementary_mathematics,B,A,0,logprob,111,369.7,0.0,372.9
508,professional_law,C,C,1,logprob,200,559.2,0.0,564.4
509,machine_learning,A,A,1,logprob,68,217.7,0.0,225.2
510,jurisprudence,D,D,1,logprob,91,290.9,0.0,296.3
511,high_school_macroeconomics,A,B,0,logprob,91,293.4,0.0,300.8
512,moral_disputes,C,C,1,logprob,70,285.7,0.0,290.4
513,human_sexuality,B,B,1,logprob,101,350.2,0.0,352.2
514,miscellaneous,A,A,1,logprob,62,205.3,0.0,207.4
515,moral_scenarios,B,A,0,logprob,138,380.9,0.0,383.6
516,marketing,A,A,1,logprob,82,278.1,0.0,286.4
517,miscellaneous,B,B,1,logprob,59,198.4,0.0,204.8
518,machine_learning,C,C,1,logprob,74,257.6,0.0,260.6
519,high_school_psychology,C,C,1,logprob,129,318.7,0.0,327.6
520,conceptual_physics,B,B,1,logprob,92,260.1,0.0,267.1
521,conceptual_physics,B,B,1,logprob,56,191.7,0.0,194.6
522,moral_scenarios,B,C,0,logprob,132,338.4,0.0,343.2
523,high_school_mathematics,A,A,1,logprob,112,333.8,0.0,339.1
524,security_studies,D,D,1,logprob,123,345.4,0.0,351.7
525,moral_scenarios,D,C,0,logprob,128,347.0,0.0,352.2
526,professional_psychology,C,C,1,logprob,92,280.3,0.0,287.4
527,human_sexuality,B,B,1,logprob,124,336.0,0.0,348.0
528,sociology,C,C,1,logprob,101,336.7,0.0,340.5
529,high_school_macroeconomics,D,D,1,logprob,130,352.2,0.0,355.2
530,medical_genetics,B,B,1,logprob,117,372.0,0.0,375.2
531,professional_psychology,C,D,0,logprob,116,395.0,0.0,398.3
532,high_school_physics,C,D,0,logprob,73,318.3,0.0,321.1
533,professional_law,C,C,1,logprob,342,1052.0,0.0,1057.2
534,college_medicine,B,B,1,logprob,120,440.6,0.0,447.2
535,nutrition,D,C,0,logprob,73,354.7,0.0,358.5
536,electrical_engineering,A,A,1,logprob,88,380.4,0.0,387.0
537,global_facts,C,C,1,logprob,81,316.8,0.0,321.7
538,marketing,D,B,0,logprob,68,226.6,0.0,233.2
539,college_chemistry,A,C,0,logprob,82,289.6,0.0,295.1
540,moral_disputes,A,D,0,logprob,119,344.5,0.0,354.5
541,human_aging,B,B,1,logprob,75,263.9,0.0,277.4
542,professional_law,D,D,1,logprob,324,739.2,0.0,753.3
543,high_school_us_history,A,D,0,logprob,324,766.0,0.0,773.4
544,high_school_chemistry,A,B,0,logprob,183,489.6,0.0,497.3
545,college_physics,A,B,0,logprob,147,430.3,0.0,438.6
546,moral_scenarios,D,B,0,logprob,145,407.4,0.0,416.8
547,professional_accounting,D,D,1,logprob,169,451.0,0.0,460.5
548,world_religions,A,A,1,logprob,81,261.3,0.0,266.3
549,sociology,A,D,0,logprob,106,344.0,0.0,349.8
550,nutrition,A,A,1,logprob,97,267.7,0.0,275.5
551,business_ethics,A,B,0,logprob,106,315.8,0.0,324.9
552,miscellaneous,C,A,0,logprob,60,189.7,0.0,197.3
553,professional_law,A,C,0,logprob,183,443.5,0.0,450.9
554,high_school_psychology,B,B,1,logprob,123,333.2,0.0,338.6
555,security_studies,D,D,1,logprob,144,454.6,0.0,458.1
556,nutrition,D,D,1,logprob,152,428.4,0.0,436.4
557,high_school_geography,A,D,0,logprob,70,285.9,0.0,294.3
558,professional_law,B,B,1,logprob,403,939.9,0.0,948.6
559,professional_law,C,D,0,logprob,281,652.9,0.0,664.6
560,professional_psychology,A,A,1,logprob,81,261.9,0.0,268.5
561,human_sexuality,D,D,1,logprob,65,195.5,0.0,200.7
562,high_school_government_and_politics,B,C,0,logprob,93,259.4,0.0,266.9
563,moral_scenarios,D,B,0,logprob,129,313.2,0.0,320.4
564,professional_law,D,D,1,logprob,383,915.2,0.0,922.1
565,sociology,D,D,1,logprob,105,345.1,0.0,356.8
566,moral_scenarios,D,C,0,logprob,143,390.0,0.0,394.9
567,college_computer_science,C,A,0,logprob,128,318.7,0.0,320.7
568,machine_learning,A,B,0,logprob,99,255.0,0.0,257.5
569,formal_logic,A,A,1,logprob,89,252.6,0.0,254.9
570,high_school_psychology,D,D,1,logprob,83,256.4,0.0,258.8
571,high_school_macroeconomics,A,A,1,logprob,162,389.7,0.0,392.3
572,high_school_physics,A,C,0,logprob,82,265.9,0.0,271.7
573,miscellaneous,A,A,1,logprob,52,207.1,0.0,214.6
574,anatomy,A,A,1,logprob,153,449.7,0.0,456.7
575,high_school_government_and_politics,C,C,1,logprob,91,316.5,0.0,321.9
576,high_school_physics,B,B,1,logprob,116,332.6,0.0,338.1
577,prehistory,B,A,0,logprob,96,259.4,0.0,269.0
578,business_ethics,B,A,0,logprob,72,253.4,0.0,259.6
579,high_school_government_and_politics,D,C,0,logprob,98,244.4,0.0,250.6
580,prehistory,C,C,1,logprob,80,247.5,0.0,253.5
581,college_computer_science,D,B,0,logprob,97,259.0,0.0,265.7
582,elementary_mathematics,D,B,0,logprob,100,258.3,0.0,264.7
583,abstract_algebra,B,B,1,logprob,88,254.1,0.0,260.6
584,high_school_physics,D,B,0,logprob,118,327.7,0.0,334.9
585,philosophy,D,D,1,logprob,68,198.7,0.0,207.2
586,moral_scenarios,C,C,1,logprob,141,386.2,0.0,396.8
587,moral_scenarios,C,B,0,logprob,133,380.0,0.0,386.8
588,high_school_macroeconomics,D,D,1,logprob,107,316.5,0.0,322.2
589,security_studies,C,D,0,logprob,114,315.6,0.0,318.8
590,marketing,D,D,1,logprob,78,251.9,0.0,256.4
591,nutrition,A,D,0,logprob,68,194.1,0.0,199.0
592,college_mathematics,D,A,0,logprob,163,379.6,0.0,386.3
593,marketing,B,B,1,logprob,92,267.1,0.0,276.2
594,professional_accounting,D,B,0,logprob,123,331.8,0.0,339.4
595,astronomy,B,B,1,logprob,73,294.9,0.0,303.8
596,high_school_macroeconomics,B,B,1,logprob,87,285.9,0.0,291.5
597,professional_medicine,C,C,1,logprob,238,596.8,0.0,603.1
598,professional_law,A,C,0,logprob,101,361.7,0.0,370.4
599,miscellaneous,D,D,1,logprob,80,283.7,0.0,289.2
600,high_school_biology,D,D,1,logprob,107,334.9,0.0,341.6
601,computer_security,D,D,1,logprob,70,266.1,0.0,272.1
602,high_school_macroeconomics,D,D,1,logprob,70,282.1,0.0,289.7
603,moral_scenarios,C,C,1,logprob,139,399.2,0.0,410.1
604,nutrition,A,A,1,logprob,79,254.1,0.0,259.9
605,conceptual_physics,C,C,1,logprob,108,306.4,0.0,312.0
606,college_physics,A,A,1,logprob,66,188.6,0.0,191.6
607,high_school_biology,C,C,1,logprob,199,508.9,0.0,514.2
608,professional_law,B,B,1,logprob,296,748.4,0.0,758.3
609,global_facts,C,C,1,logprob,82,296.1,0.0,302.0
610,moral_scenarios,A,C,0,logprob,129,401.8,0.0,405.1
611,professional_accounting,D,A,0,logprob,114,410.5,0.0,417.2
612,professional_medicine,D,D,1,logprob,254,765.4,0.0,775.0
613,sociology,A,A,1,logprob,102,363.3,0.0,381.1
614,abstract_algebra,B,A,0,logprob,73,292.4,0.0,300.0
615,international_law,C,D,0,logprob,91,305.7,0.0,312.5
616,college_physics,A,C,0,logprob,109,335.9,0.0,342.4
617,professional_medicine,A,D,0,logprob,228,558.1,0.0,569.4
618,security_studies,C,B,0,logprob,74,274.0,0.0,280.1
619,professional_law,B,D,0,logprob,322,686.0,0.0,693.2
620,high_school_chemistry,C,B,0,logprob,108,317.7,0.0,329.5
621,moral_disputes,D,A,0,logprob,76,251.9,0.0,259.3
622,professional_psychology,B,B,1,logprob,104,347.1,0.0,358.1
623,high_school_government_and_politics,D,D,1,logprob,99,296.4,0.0,304.5
624,virology,D,B,0,logprob,73,263.8,0.0,272.2
625,security_studies,D,D,1,logprob,117,324.5,0.0,332.2
626,professional_psychology,C,C,1,logprob,156,449.6,0.0,457.2
627,high_school_geography,D,D,1,logprob,77,269.6,0.0,278.0
628,world_religions,C,C,1,logprob,64,199.9,0.0,208.5
629,high_school_psychology,B,B,1,logprob,70,274.4,0.0,283.8
630,moral_disputes,C,A,0,logprob,62,208.4,0.0,215.4
631,electrical_engineering,C,C,1,logprob,75,245.8,0.0,253.8
632,conceptual_physics,B,B,1,logprob,74,243.8,0.0,251.2
633,philosophy,B,C,0,logprob,84,241.5,0.0,249.0
634,professional_psychology,A,A,1,logprob,68,185.1,0.0,191.9
635,philosophy,D,D,1,logprob,68,185.9,0.0,192.9
636,high_school_statistics,D,B,0,logprob,228,570.4,0.0,578.2
637,high_school_biology,D,D,1,logprob,75,284.2,0.0,292.3
638,moral_scenarios,C,C,1,logprob,125,327.9,0.0,337.8
639,moral_scenarios,B,C,0,logprob,130,340.7,0.0,347.5
640,high_school_macroeconomics,D,D,1,logprob,86,263.2,0.0,271.0
641,philosophy,D,D,1,logprob,61,189.3,0.0,191.9
642,professional_law,C,B,0,logprob,406,945.0,0.0,947.9
643,miscellaneous,D,D,1,logprob,96,268.4,0.0,271.5
644,miscellaneous,C,D,0,logprob,62,190.8,0.0,194.6
645,nutrition,B,D,0,logprob,138,435.1,0.0,441.8
646,professional_law,D,D,1,logprob,289,750.4,0.0,757.3
647,professional_law,B,B,1,logprob,119,327.5,0.0,334.9
648,elementary_mathematics,C,,0,none,89,245.1,0.0,247.5
649,professional_medicine,D,B,0,logprob,161,365.6,0.0,368.0
650,moral_scenarios,C,C,1,logprob,149,372.4,0.0,375.1
651,high_school_statistics,C,C,1,logprob,126,315.8,0.0,318.0
652,human_sexuality,B,B,1,logprob,66,197.5,0.0,200.0
653,professional_medicine,B,B,1,logprob,230,692.5,0.0,695.6
654,miscellaneous,B,B,1,logprob,66,215.8,0.0,221.8
655,high_school_chemistry,A,D,0,logprob,92,270.4,0.0,276.4
656,miscellaneous,B,B,1,logprob,75,250.7,0.0,257.8
657,high_school_psychology,D,C,0,logprob,70,247.0,0.0,254.0
658,philosophy,D,D,1,logprob,174,431.2,0.0,438.3
659,high_school_government_and_politics,B,B,1,logprob,151,378.4,0.0,385.1
660,logical_fallacies,D,D,1,logprob,88,259.7,0.0,267.3
661,world_religions,A,A,1,logprob,62,206.4,0.0,214.0
662,high_school_statistics,D,D,1,logprob,148,426.9,0.0,433.1
663,high_school_government_and_politics,A,C,0,logprob,111,354.7,0.0,363.7
664,professional_psychology,B,D,0,logprob,97,290.1,0.0,297.4
665,high_school_us_history,A,A,1,logprob,413,969.0,0.0,977.9
666,formal_logic,B,A,0,logprob,66,192.7,0.0,195.8
667,nutrition,A,A,1,logprob,84,239.6,0.0,241.8
668,moral_scenarios,C,B,0,logprob,138,357.6,0.0,360.4
669,high_school_mathematics,B,B,1,logprob,156,376.5,0.0,378.8
670,nutrition,D,D,1,logprob,61,194.1,0.0,196.2
671,logical_fallacies,D,D,1,logprob,64,191.6,0.0,193.8
672,high_school_us_history,D,D,1,logprob,335,878.2,0.0,882.5
673,professional_law,B,B,1,logprob,295,971.7,0.0,981.0
674,high_school_physics,C,B,0,logprob,125,388.9,0.0,400.8
675,professional_law,A,D,0,logprob,196,624.7,0.0,632.0
676,high_school_european_history,A,B,0,logprob,362,1028.8,0.0,1042.0
677,professional_medicine,D,A,0,logprob,178,542.9,0.0,553.4
678,nutrition,C,C,1,logprob,62,224.0,0.0,233.6
679,prehistory,D,C,0,logprob,71,256.9,0.0,265.4
680,moral_scenarios,A,B,0,logprob,131,304.8,0.0,310.6
681,professional_law,D,D,1,logprob,283,651.7,0.0,658.6
682,high_school_chemistry,B,B,1,logprob,125,359.1,0.0,368.9
683,philosophy,A,D,0,logprob,98,283.3,0.0,297.9
684,elementary_mathematics,C,B,0,logprob,86,263.0,0.0,270.5
685,elementary_mathematics,D,D,1,logprob,80,258.3,0.0,263.7
686,college_physics,B,D,0,logprob,115,324.3,0.0,332.9
687,miscellaneous,B,B,1,logprob,121,318.1,0.0,326.3
688,professional_psychology,B,B,1,logprob,79,259.5,0.0,269.5
689,miscellaneous,C,C,1,logprob,59,201.5,0.0,208.9
690,high_school_microeconomics,C,C,1,logprob,105,315.2,0.0,325.0
691,professional_law,C,D,0,logprob,225,534.1,0.0,545.0
692,professional_law,C,B,0,logprob,660,1736.5,0.0,1749.4
693,high_school_chemistry,C,B,0,logprob,102,392.5,0.0,404.8
694,professional_law,A,C,0,logprob,219,559.6,0.0,564.4
695,professional_law,A,C,0,logprob,262,767.4,0.0,775.2
696,miscellaneous,D,D,1,logprob,84,358.4,0.0,368.9
697,professional_accounting,B,D,0,logprob,159,601.1,0.0,612.2
698,professional_law,A,A,1,logprob,70,457.9,0.0,510.7
699,prehistory,C,C,1,logprob,75,431.8,0.0,448.7
700,human_aging,B,A,0,logprob,77,383.0,0.0,402.7
701,clinical_knowledge,B,B,1,logprob,99,353.5,0.0,358.7
702,miscellaneous,D,D,1,logprob,53,240.2,0.0,248.7
703,high_school_psychology,C,C,1,logprob,94,316.2,0.0,324.6
704,high_school_psychology,D,A,0,logprob,71,315.1,0.0,324.8
705,college_mathematics,D,A,0,logprob,161,470.3,0.0,480.7
706,high_school_government_and_politics,D,D,1,logprob,114,376.7,0.0,388.9
707,professional_law,A,D,0,logprob,327,1002.1,0.0,1018.5
708,conceptual_physics,B,B,1,logprob,100,324.7,0.0,335.3
709,professional_law,C,A,0,logprob,242,699.0,0.0,709.5
710,professional_law,D,D,1,logprob,461,1450.1,0.0,1465.1
711,machine_learning,B,B,1,logprob,95,289.3,0.0,302.8
712,high_school_european_history,C,C,1,logprob,250,643.2,0.0,654.8
713,miscellaneous,C,C,1,logprob,62,217.5,0.0,225.1
714,professional_medicine,A,A,1,logprob,214,566.9,0.0,570.9
715,nutrition,B,B,1,logprob,74,304.7,0.0,310.6
716,professional_law,D,C,0,logprob,344,797.4,0.0,808.5
717,high_school_chemistry,D,D,1,logprob,117,359.9,0.0,371.9
718,moral_scenarios,D,C,0,logprob,133,386.6,0.0,393.6
719,philosophy,C,C,1,logprob,91,270.5,0.0,273.7
720,professional_law,D,C,0,logprob,341,903.3,0.0,907.7
721,professional_psychology,B,D,0,logprob,122,321.2,0.0,328.2
722,formal_logic,D,B,0,logprob,133,374.4,0.0,377.8
723,professional_law,B,B,1,logprob,246,657.0,0.0,662.0
724,moral_scenarios,D,B,0,logprob,129,341.6,0.0,352.7
725,high_school_mathematics,D,A,0,logprob,69,281.4,0.0,285.6
726,moral_disputes,B,C,0,logprob,69,257.3,0.0,262.8
727,professional_law,A,A,1,logprob,239,655.7,0.0,665.0
728,professional_law,B,A,0,logprob,528,1284.1,0.0,1294.1
729,professional_law,B,B,1,logprob,357,867.3,0.0,879.0
730,nutrition,D,A,0,logprob,92,272.1,0.0,278.3
731,miscellaneous,C,B,0,logprob,57,227.0,0.0,237.8
732,professional_psychology,B,B,1,logprob,72,301.6,0.0,304.8
733,professional_law,D,A,0,logprob,162,465.2,0.0,471.0
734,miscellaneous,B,B,1,logprob,57,215.3,0.0,222.3
735,high_school_chemistry,D,D,1,logprob,160,433.6,0.0,453.9
736,abstract_algebra,B,A,0,logprob,80,281.2,0.0,286.7
737,human_sexuality,C,C,1,logprob,58,212.6,0.0,215.3
738,professional_law,D,C,0,logprob,390,1095.7,0.0,1100.9
739,nutrition,C,B,0,logprob,70,265.0,0.0,270.9
740,high_school_macroeconomics,D,C,0,logprob,120,324.8,0.0,329.6
741,world_religions,C,C,1,logprob,62,198.9,0.0,204.3
742,prehistory,C,C,1,logprob,70,251.4,0.0,264.2
743,professional_psychology,B,B,1,logprob,96,252.3,0.0,266.3
744,college_medicine,B,B,1,logprob,74,248.0,0.0,251.9
745,professional_medicine,A,C,0,logprob,318,752.4,0.0,756.8
746,philosophy,D,D,1,logprob,84,282.9,0.0,289.2
747,international_law,C,B,0,logprob,102,346.5,0.0,354.1
748,professional_law,D,A,0,logprob,233,617.5,0.0,624.8
749,moral_scenarios,B,B,1,logprob,135,408.3,0.0,418.6
750,philosophy,C,B,0,logprob,84,270.2,0.0,278.2
751,college_medicine,D,B,0,logprob,70,258.8,0.0,265.0
752,college_medicine,B,B,1,logprob,78,253.2,0.0,256.2
753,security_studies,D,D,1,logprob,295,722.4,0.0,729.2
754,machine_learning,C,C,1,logprob,191,478.3,0.0,485.5
755,astronomy,C,C,1,logprob,73,263.3,0.0,267.3
756,college_chemistry,D,D,1,logprob,73,262.1,0.0,265.7
757,miscellaneous,D,D,1,logprob,101,338.5,0.0,341.6
758,professional_law,B,B,1,logprob,289,755.9,0.0,767.2
759,high_school_world_history,A,A,1,logprob,609,1620.1,0.0,1633.5
760,high_school_us_history,A,B,0,logprob,365,928.8,0.0,957.0
761,moral_scenarios,A,B,0,logprob,131,422.8,0.0,452.4
762,global_facts,B,C,0,logprob,102,472.7,0.0,482.4
763,professional_law,D,D,1,logprob,345,1169.2,0.0,1201.9
764,human_sexuality,C,A,0,logprob,76,333.3,0.0,350.8
765,college_biology,A,A,1,logprob,66,249.4,0.0,259.6
766,moral_disputes,C,C,1,logprob,91,303.4,0.0,315.4
767,miscellaneous,D,D,1,logprob,134,440.3,0.0,456.8
768,clinical_knowledge,D,C,0,logprob,70,336.0,0.0,351.7
769,miscellaneous,D,D,1,logprob,91,283.9,0.0,306.2
770,high_school_biology,A,D,0,logprob,106,347.3,0.0,356.5
771,virology,A,A,1,logprob,90,292.8,0.0,301.4
772,high_school_geography,A,A,1,logprob,73,282.5,0.0,289.3
773,high_school_biology,A,D,0,logprob,133,422.6,0.0,430.8
774,high_school_us_history,B,B,1,logprob,383,967.4,0.0,978.2
775,world_religions,C,A,0,logprob,101,366.7,0.0,374.1
776,formal_logic,A,A,1,logprob,161,432.0,0.0,447.7
777,high_school_psychology,D,D,1,logprob,110,358.7,0.0,370.2
778,high_school_geography,B,B,1,logprob,102,328.8,0.0,337.3
779,professional_psychology,D,D,1,logprob,111,318.9,0.0,327.4
780,marketing,C,C,1,logprob,140,373.9,0.0,377.0
781,high_school_mathematics,B,A,0,logprob,87,251.2,0.0,253.5
782,college_physics,A,B,0,logprob,75,254.8,0.0,257.3
783,college_medicine,D,D,1,logprob,72,258.4,0.0,264.0
784,elementary_mathematics,B,B,1,logprob,106,322.6,0.0,331.6
785,marketing,B,B,1,logprob,64,204.6,0.0,214.3
786,high_school_microeconomics,D,D,1,logprob,157,382.6,0.0,391.9
787,miscellaneous,C,D,0,logprob,66,200.3,0.0,203.2
788,philosophy,B,B,1,logprob,62,219.6,0.0,224.1
789,high_school_macroeconomics,D,D,1,logprob,117,350.2,0.0,355.5
790,professional_law,B,B,1,logprob,243,644.6,0.0,655.1
791,professional_psychology,A,C,0,logprob,117,375.2,0.0,383.1
792,global_facts,B,C,0,logprob,79,290.0,0.0,299.4
793,nutrition,B,D,0,logprob,138,415.0,0.0,422.0
794,clinical_knowledge,D,A,0,logprob,82,274.2,0.0,281.0
795,professional_accounting,B,D,0,logprob,155,398.8,0.0,407.8
796,professional_law,C,C,1,logprob,576,1340.0,0.0,1352.3
797,machine_learning,B,B,1,logprob,94,271.6,0.0,283.3
798,world_religions,C,B,0,logprob,64,190.0,0.0,193.2
799,sociology,A,B,0,logprob,108,328.4,0.0,331.8
800,miscellaneous,C,C,1,logprob,66,224.7,0.0,229.7
801,nutrition,C,C,1,logprob,70,277.5,0.0,280.9
802,security_studies,D,D,1,logprob,226,558.8,0.0,565.6
803,jurisprudence,C,C,1,logprob,103,333.6,0.0,343.5
804,miscellaneous,B,B,1,logprob,57,202.6,0.0,214.9
805,professional_law,D,D,1,logprob,300,744.8,0.0,751.9
806,global_facts,B,C,0,logprob,90,271.2,0.0,276.4
807,professional_psychology,C,B,0,logprob,96,261.5,0.0,265.9
808,miscellaneous,B,B,1,logprob,70,250.0,0.0,256.1
809,miscellaneous,D,D,1,logprob,63,203.0,0.0,210.0
810,high_school_physics,D,B,0,logprob,116,323.8,0.0,332.6
811,high_school_mathematics,D,B,0,logprob,95,268.3,0.0,274.7
812,high_school_macroeconomics,D,D,1,logprob,83,262.6,0.0,266.9
813,clinical_knowledge,D,B,0,logprob,92,261.8,0.0,268.9
814,virology,A,A,1,logprob,77,263.8,0.0,274.1
815,human_aging,C,C,1,logprob,66,195.1,0.0,202.7
816,college_mathematics,A,A,1,logprob,123,313.2,0.0,318.6
817,professional_psychology,C,B,0,logprob,66,197.0,0.0,203.8
818,high_school_psychology,D,D,1,logprob,108,314.3,0.0,321.2
819,sociology,C,C,1,logprob,77,262.4,0.0,268.1
820,miscellaneous,C,C,1,logprob,60,203.5,0.0,210.8
821,logical_fallacies,D,D,1,logprob,76,256.0,0.0,259.6
822,professional_accounting,B,D,0,logprob,117,328.8,0.0,333.5
823,high_school_physics,B,B,1,logprob,140,408.0,0.0,414.9
824,machine_learning,A,A,1,logprob,72,266.8,0.0,271.8
825,professional_law,D,D,1,logprob,371,950.1,0.0,959.4
826,professional_law,B,C,0,logprob,452,1005.4,0.0,1016.5
827,moral_disputes,D,D,1,logprob,118,321.3,0.0,328.1
828,moral_scenarios,B,C,0,logprob,136,377.7,0.0,393.9
829,virology,D,D,1,logprob,63,200.0,0.0,207.7
830,high_school_statistics,C,A,0,logprob,155,398.5,0.0,405.9
831,professional_psychology,A,B,0,logprob,96,268.1,0.0,277.9
832,nutrition,D,D,1,logprob,69,258.8,0.0,265.4
833,elementary_mathematics,D,D,1,logprob,129,314.0,0.0,318.7
834,high_school_government_and_politics,D,D,1,logprob,121,331.5,0.0,335.9
835,miscellaneous,A,A,1,logprob,57,211.9,0.0,217.7
836,high_school_european_history,B,B,1,logprob,567,1736.2,0.0,1753.4
837,professional_psychology,A,B,0,logprob,98,384.1,0.0,394.4
838,high_school_world_history,A,C,0,logprob,279,842.7,0.0,854.4
839,high_school_macroeconomics,D,C,0,logprob,141,435.9,0.0,446.9
840,high_school_psychology,B,B,1,logprob,69,271.6,0.0,277.4
841,moral_scenarios,D,C,0,logprob,133,416.3,0.0,420.4
842,sociology,A,A,1,logprob,88,279.2,0.0,288.4
843,human_aging,A,C,0,logprob,72,280.8,0.0,285.1
844,miscellaneous,D,A,0,logprob,86,289.9,0.0,293.2
845,professional_psychology,A,A,1,logprob,88,270.2,0.0,276.4
846,professional_law,C,B,0,logprob,338,825.0,0.0,836.9
