id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
423,high_school_world_history,A,A,1,logprob,241,470.0,0.0,482.9
424,high_school_us_history,C,C,1,logprob,432,782.1,0.0,795.4
425,high_school_macroeconomics,C,B,0,logprob,126,263.1,0.0,276.1
426,moral_scenarios,C,C,1,logprob,141,310.5,0.0,317.3
427,high_school_microeconomics,D,D,1,logprob,106,263.5,0.0,273.8
428,college_computer_science,D,B,0,logprob,139,314.8,0.0,325.6
429,moral_scenarios,B,C,0,logprob,135,316.9,0.0,328.6
430,high_school_psychology,C,C,1,logprob,99,218.7,0.0,229.4
431,prehistory,D,B,0,logprob,203,420.0,0.0,431.6
432,sociology,B,B,1,logprob,103,266.3,0.0,282.4
433,high_school_macroeconomics,A,B,0,logprob,117,268.5,0.0,282.7
434,high_school_psychology,D,D,1,logprob,122,266.1,0.0,280.5
435,college_medicine,A,A,1,logprob,167,364.5,0.0,375.1
436,college_medicine,D,B,0,logprob,139,315.0,0.0,325.4
437,elementary_mathematics,C,C,1,logprob,93,219.8,0.0,235.9
438,professional_law,D,B,0,logprob,234,471.4,0.0,488.9
439,global_facts,B,B,1,logprob,82,212.3,0.0,224.1
440,nutrition,C,B,0,logprob,78,208.8,0.0,218.4
441,logical_fallacies,C,C,1,logprob,80,212.9,0.0,219.4
442,professional_medicine,D,B,0,logprob,185,363.5,0.0,379.6
443,high_school_chemistry,B,B,1,logprob,95,215.2,0.0,225.5
444,philosophy,A,A,1,logprob,58,160.8,0.0,167.0
445,world_religions,A,A,1,logprob,68,163.6,0.0,171.6
446,jurisprudence,D,D,1,logprob,70,209.8,0.0,218.3
447,international_law,C,A,0,logprob,113,258.3,0.0,262.1
448,high_school_biology,D,D,1,logprob,97,215.8,0.0,222.1
449,high_school_computer_science,C,B,0,logprob,257,476.7,0.0,489.5
450,professional_psychology,B,A,0,logprob,71,214.8,0.0,231.5
451,prehistory,C,C,1,logprob,74,213.9,0.0,224.0
452,high_school_chemistry,A,B,0,logprob,119,267.6,0.0,282.2
453,moral_scenarios,A,C,0,logprob,139,316.2,0.0,330.7
454,moral_disputes,C,D,0,logprob,102,264.3,0.0,276.1
455,business_ethics,A,A,1,logprob,137,315.5,0.0,326.5
456,high_school_mathematics,C,A,0,logprob,115,267.7,0.0,277.9
457,nutrition,B,B,1,logprob,136,313.0,0.0,324.6
458,professional_medicine,A,A,1,logprob,145,317.2,0.0,328.4
459,astronomy,B,B,1,logprob,137,310.1,0.0,318.4
460,miscellaneous,C,A,0,logprob,77,208.2,0.0,212.5
461,high_school_chemistry,A,B,0,logprob,166,357.6,0.0,360.9
462,high_school_biology,A,A,1,logprob,134,310.5,0.0,317.5
463,nutrition,A,B,0,logprob,61,168.7,0.0,179.8
464,astronomy,D,B,0,logprob,112,265.8,0.0,276.5
465,college_medicine,D,D,1,logprob,994,1716.4,0.0,1734.6
466,professional_law,D,D,1,logprob,502,887.7,0.0,911.4
467,high_school_us_history,C,C,1,logprob,328,619.6,0.0,632.0
468,virology,D,D,1,logprob,67,162.8,0.0,168.1
469,college_medicine,D,B,0,logprob,82,212.0,0.0,218.1
470,college_medicine,A,C,0,logprob,151,310.7,0.0,316.2
471,marketing,B,B,1,logprob,76,207.2,0.0,210.8
472,moral_scenarios,B,C,0,logprob,132,257.2,0.0,260.6
473,high_school_european_history,A,A,1,logprob,364,666.1,0.0,670.2
474,moral_scenarios,B,A,0,logprob,132,263.8,0.0,270.4
475,world_religions,A,D,0,logprob,62,165.6,0.0,176.3
476,security_studies,C,A,0,logprob,186,364.0,0.0,372.6
477,formal_logic,D,A,0,logprob,93,210.2,0.0,213.8
478,nutrition,D,D,1,logprob,74,211.4,0.0,217.7
479,professional_law,A,A,1,logprob,213,423.0,0.0,436.2
480,high_school_physics,A,D,0,logprob,90,219.5,0.0,230.8
481,high_school_chemistry,C,B,0,logprob,91,218.9,0.0,230.3
482,college_computer_science,A,B,0,logprob,142,315.4,0.0,324.0
483,professional_psychology,C,C,1,logprob,90,211.6,0.0,221.4
484,high_school_us_history,C,D,0,logprob,327,619.9,0.0,627.9
485,high_school_world_history,A,B,0,logprob,248,466.1,0.0,474.7
486,management,B,B,1,logprob,88,210.3,0.0,214.2
487,high_school_government_and_politics,D,D,1,logprob,78,212.7,0.0,219.8
488,philosophy,A,D,0,logprob,157,318.9,0.0,332.2
489,high_school_macroeconomics,D,D,1,logprob,98,219.0,0.0,234.1
490,philosophy,D,D,1,logprob,76,216.4,0.0,231.0
491,business_ethics,A,C,0,logprob,95,218.3,0.0,230.4
492,high_school_computer_science,B,B,1,logprob,62,164.5,0.0,173.0
493,machine_learning,C,C,1,logprob,71,207.9,0.0,213.0
494,human_sexuality,C,D,0,logprob,80,208.7,0.0,212.2
495,high_school_psychology,C,C,1,logprob,67,161.2,0.0,165.2
496,nutrition,D,A,0,logprob,81,214.8,0.0,223.1
497,high_school_chemistry,B,B,1,logprob,79,215.6,0.0,225.9
498,high_school_physics,D,B,0,logprob,148,316.8,0.0,327.6
499,high_school_european_history,C,C,1,logprob,498,896.4,0.0,915.8
500,prehistory,D,D,1,logprob,116,261.7,0.0,280.0
501,moral_disputes,A,A,1,logprob,95,211.2,0.0,215.8
502,professional_medicine,A,D,0,logprob,254,469.3,0.0,479.7
503,public_relations,D,A,0,logprob,64,165.4,0.0,175.7
504,high_school_microeconomics,C,A,0,logprob,100,216.5,0.0,225.5
505,miscellaneous,C,C,1,logprob,55,161.9,0.0,180.3
506,professional_accounting,D,B,0,logprob,168,373.2,0.0,383.2
507,elementary_mathematics,B,A,0,logprob,111,266.5,0.0,280.5
508,professional_law,C,C,1,logprob,200,413.5,0.0,424.9
509,machine_learning,A,A,1,logprob,68,159.5,0.0,164.4
510,jurisprudence,D,D,1,logprob,91,213.4,0.0,221.3
511,high_school_macroeconomics,A,B,0,logprob,91,218.6,0.0,230.9
512,moral_disputes,C,C,1,logprob,70,211.9,0.0,221.8
513,human_sexuality,B,B,1,logprob,101,263.0,0.0,271.5
514,miscellaneous,A,A,1,logprob,62,164.1,0.0,177.5
515,moral_scenarios,B,A,0,logprob,138,321.7,0.0,332.6
516,marketing,A,A,1,logprob,82,213.2,0.0,221.4
517,miscellaneous,B,B,1,logprob,59,163.7,0.0,171.9
518,machine_learning,C,C,1,logprob,74,213.1,0.0,223.3
519,high_school_psychology,C,C,1,logprob,129,265.7,0.0,275.0
520,conceptual_physics,B,B,1,logprob,92,215.3,0.0,223.3
521,conceptual_physics,B,B,1,logprob,56,160.8,0.0,168.2
522,moral_scenarios,B,C,0,logprob,132,264.2,0.0,272.3
523,high_school_mathematics,A,A,1,logprob,112,267.2,0.0,280.9
524,security_studies,D,D,1,logprob,123,266.1,0.0,276.6
525,moral_scenarios,D,C,0,logprob,128,269.5,0.0,277.5
526,professional_psychology,C,C,1,logprob,92,218.5,0.0,231.2
527,human_sexuality,B,B,1,logprob,124,266.6,0.0,278.5
528,sociology,C,C,1,logprob,101,262.2,0.0,274.9
529,high_school_macroeconomics,D,D,1,logprob,130,268.1,0.0,279.6
530,medical_genetics,B,B,1,logprob,117,265.4,0.0,277.7
531,professional_psychology,C,D,0,logprob,116,265.6,0.0,277.7
532,high_school_physics,C,A,0,logprob,73,216.3,0.0,223.8
533,professional_law,C,C,1,logprob,342,623.2,0.0,629.8
534,college_medicine,B,B,1,logprob,120,261.2,0.0,267.7
535,nutrition,D,C,0,logprob,73,215.0,0.0,225.3
536,electrical_engineering,A,A,1,logprob,88,216.5,0.0,226.9
537,global_facts,C,B,0,logprob,81,216.8,0.0,229.8
538,marketing,D,B,0,logprob,68,162.4,0.0,180.2
539,college_chemistry,A,D,0,logprob,82,209.6,0.0,214.2
540,moral_disputes,A,D,0,logprob,119,260.4,0.0,265.5
541,human_aging,B,C,0,logprob,75,210.3,0.0,217.3
542,professional_law,D,D,1,logprob,324,573.9,0.0,583.2
543,high_school_us_history,A,D,0,logprob,324,573.0,0.0,589.1
544,high_school_chemistry,A,B,0,logprob,183,367.2,0.0,380.6
545,college_physics,A,B,0,logprob,147,319.8,0.0,330.9
546,moral_scenarios,D,C,0,logprob,145,316.2,0.0,329.4
547,professional_accounting,D,B,0,logprob,169,359.8,0.0,374.8
548,world_religions,A,A,1,logprob,81,210.7,0.0,217.3
549,sociology,A,D,0,logprob,106,263.8,0.0,273.6
550,nutrition,A,C,0,logprob,97,218.3,0.0,232.9
551,business_ethics,A,B,0,logprob,106,260.3,0.0,271.5
552,miscellaneous,C,B,0,logprob,60,163.1,0.0,170.6
553,professional_law,A,D,0,logprob,183,365.8,0.0,374.0
554,high_school_psychology,B,B,1,logprob,123,259.6,0.0,264.8
555,security_studies,D,D,1,logprob,144,314.3,0.0,321.6
556,nutrition,D,D,1,logprob,152,318.7,0.0,340.6
557,high_school_geography,A,D,0,logprob,70,214.2,0.0,225.9
558,professional_law,B,B,1,logprob,403,731.0,0.0,747.6
559,professional_law,C,D,0,logprob,281,529.2,0.0,545.7
560,professional_psychology,A,A,1,logprob,81,216.5,0.0,229.2
561,human_sexuality,D,D,1,logprob,65,168.4,0.0,178.6
562,high_school_government_and_politics,B,C,0,logprob,93,217.3,0.0,230.3
563,moral_scenarios,D,B,0,logprob,129,267.4,0.0,278.8
564,professional_law,D,C,0,logprob,383,682.1,0.0,695.0
565,sociology,D,A,0,logprob,105,268.8,0.0,282.5
566,moral_scenarios,D,B,0,logprob,143,317.4,0.0,331.0
567,college_computer_science,C,A,0,logprob,128,269.4,0.0,279.1
568,machine_learning,A,B,0,logprob,99,216.3,0.0,225.8
569,formal_logic,A,A,1,logprob,89,211.4,0.0,216.9
570,high_school_psychology,D,D,1,logprob,83,209.3,0.0,213.6
571,high_school_macroeconomics,A,A,1,logprob,162,317.7,0.0,327.4
572,high_school_physics,A,C,0,logprob,82,214.3,0.0,228.4
573,miscellaneous,A,A,1,logprob,52,161.8,0.0,170.6
574,anatomy,A,A,1,logprob,153,316.1,0.0,328.9
575,high_school_government_and_politics,C,C,1,logprob,91,210.2,0.0,216.5
576,high_school_physics,B,B,1,logprob,116,261.8,0.0,268.3
577,prehistory,B,A,0,logprob,96,215.1,0.0,224.6
578,business_ethics,B,B,1,logprob,72,214.0,0.0,221.2
579,high_school_government_and_politics,D,D,1,logprob,98,215.6,0.0,224.3
580,prehistory,C,C,1,logprob,80,210.9,0.0,218.1
581,college_computer_science,D,B,0,logprob,97,219.7,0.0,228.6
582,elementary_mathematics,D,A,0,logprob,100,217.1,0.0,228.5
583,abstract_algebra,B,A,0,logprob,88,219.4,0.0,230.4
584,high_school_physics,D,B,0,logprob,118,266.4,0.0,275.8
585,philosophy,D,D,1,logprob,68,167.2,0.0,178.6
586,moral_scenarios,C,C,1,logprob,141,316.8,0.0,327.7
587,moral_scenarios,C,B,0,logprob,133,318.4,0.0,330.0
588,high_school_macroeconomics,D,D,1,logprob,107,262.5,0.0,272.2
589,security_studies,C,D,0,logprob,114,262.7,0.0,269.2
590,marketing,D,D,1,logprob,78,214.6,0.0,227.8
591,nutrition,A,D,0,logprob,68,162.0,0.0,168.1
592,college_mathematics,D,A,0,logprob,163,317.9,0.0,322.8
593,marketing,B,B,1,logprob,92,219.5,0.0,227.3
594,professional_accounting,D,A,0,logprob,123,267.6,0.0,283.2
595,astronomy,B,B,1,logprob,73,211.5,0.0,215.9
596,high_school_macroeconomics,B,B,1,logprob,87,216.1,0.0,223.2
597,professional_medicine,C,C,1,logprob,238,492.5,0.0,504.7
598,professional_law,A,D,0,logprob,101,271.5,0.0,276.3
599,miscellaneous,D,D,1,logprob,80,216.3,0.0,221.2
600,high_school_biology,D,D,1,logprob,107,272.2,0.0,278.6
601,computer_security,D,D,1,logprob,70,216.1,0.0,225.2
602,high_school_macroeconomics,D,D,1,logprob,70,215.3,0.0,221.7
603,moral_scenarios,C,C,1,logprob,139,323.1,0.0,333.0
604,nutrition,A,A,1,logprob,79,218.4,0.0,227.8
605,conceptual_physics,C,C,1,logprob,108,265.9,0.0,276.2
606,college_physics,A,A,1,logprob,66,170.0,0.0,177.1
607,high_school_biology,C,C,1,logprob,199,425.7,0.0,435.5
608,professional_law,B,B,1,logprob,296,591.1,0.0,603.5
609,global_facts,C,C,1,logprob,82,217.9,0.0,239.5
610,moral_scenarios,A,B,0,logprob,129,272.0,0.0,280.6
611,professional_accounting,D,B,0,logprob,114,274.3,0.0,285.1
612,professional_medicine,D,B,0,logprob,254,495.2,0.0,505.1
613,sociology,A,A,1,logprob,102,263.9,0.0,274.4
614,abstract_algebra,B,A,0,logprob,73,210.3,0.0,218.1
615,international_law,C,D,0,logprob,91,213.6,0.0,218.6
616,college_physics,A,B,0,logprob,109,265.2,0.0,271.6
617,professional_medicine,A,A,1,logprob,228,438.2,0.0,451.4
618,security_studies,C,C,1,logprob,74,214.6,0.0,224.5
619,professional_law,B,D,0,logprob,322,604.1,0.0,614.5
620,high_school_chemistry,C,B,0,logprob,108,269.5,0.0,275.9
621,moral_disputes,D,A,0,logprob,76,213.6,0.0,223.2
622,professional_psychology,B,B,1,logprob,104,266.9,0.0,281.4
623,high_school_government_and_politics,D,D,1,logprob,99,215.9,0.0,226.5
624,virology,D,B,0,logprob,73,210.2,0.0,215.6
625,security_studies,D,D,1,logprob,117,266.3,0.0,273.7
626,professional_psychology,C,C,1,logprob,156,319.3,0.0,327.4
627,high_school_geography,D,D,1,logprob,77,213.2,0.0,221.9
628,world_religions,C,C,1,logprob,64,163.1,0.0,172.2
629,high_school_psychology,B,B,1,logprob,70,209.0,0.0,214.3
630,moral_disputes,C,D,0,logprob,62,164.0,0.0,171.8
631,electrical_engineering,C,C,1,logprob,75,213.5,0.0,226.8
632,conceptual_physics,B,B,1,logprob,74,210.0,0.0,223.6
633,philosophy,B,D,0,logprob,84,210.2,0.0,215.9
634,professional_psychology,A,A,1,logprob,68,162.1,0.0,169.0
635,philosophy,D,D,1,logprob,68,162.0,0.0,169.6
636,high_school_statistics,D,B,0,logprob,228,421.9,0.0,431.2
637,high_school_biology,D,D,1,logprob,75,212.2,0.0,219.7
638,moral_scenarios,C,B,0,logprob,125,269.3,0.0,278.3
639,moral_scenarios,B,B,1,logprob,130,267.7,0.0,271.1
640,high_school_macroeconomics,D,C,0,logprob,86,217.3,0.0,224.4
641,philosophy,D,D,1,logprob,61,166.2,0.0,179.2
642,professional_law,C,B,0,logprob,406,763.0,0.0,778.6
643,miscellaneous,D,D,1,logprob,96,220.9,0.0,228.7
644,miscellaneous,C,D,0,logprob,62,166.4,0.0,172.3
645,nutrition,B,B,1,logprob,138,323.0,0.0,329.2
646,professional_law,D,D,1,logprob,289,549.0,0.0,558.2
647,professional_law,B,A,0,logprob,119,266.2,0.0,275.7
648,elementary_mathematics,C,A,0,logprob,89,223.2,0.0,235.6
649,professional_medicine,D,B,0,logprob,161,327.0,0.0,345.9
650,moral_scenarios,C,C,1,logprob,149,320.9,0.0,334.7
651,high_school_statistics,C,B,0,logprob,126,266.9,0.0,277.0
652,human_sexuality,B,B,1,logprob,66,164.3,0.0,169.1
653,professional_medicine,B,A,0,logprob,230,492.2,0.0,502.8
654,miscellaneous,B,B,1,logprob,66,178.4,0.0,189.9
655,high_school_chemistry,A,B,0,logprob,92,219.7,0.0,228.0
656,miscellaneous,B,A,0,logprob,75,222.4,0.0,230.4
657,high_school_psychology,D,C,0,logprob,70,226.0,0.0,238.5
658,philosophy,D,D,1,logprob,174,377.3,0.0,392.8
659,high_school_government_and_politics,B,B,1,logprob,151,323.8,0.0,330.6
660,logical_fallacies,D,D,1,logprob,88,220.1,0.0,229.0
661,world_religions,A,A,1,logprob,62,167.9,0.0,177.6
662,high_school_statistics,D,D,1,logprob,148,320.0,0.0,330.4
663,high_school_government_and_politics,A,B,0,logprob,111,273.4,0.0,289.9
664,professional_psychology,B,D,0,logprob,97,221.0,0.0,234.6
665,high_school_us_history,A,A,1,logprob,413,758.1,0.0,775.3
666,formal_logic,B,B,1,logprob,66,166.8,0.0,184.4
667,nutrition,A,A,1,logprob,84,214.4,0.0,224.8
668,moral_scenarios,C,C,1,logprob,138,318.4,0.0,329.9
669,high_school_mathematics,B,B,1,logprob,156,318.9,0.0,329.8
670,nutrition,D,D,1,logprob,61,166.3,0.0,173.3
671,logical_fallacies,D,D,1,logprob,64,166.9,0.0,174.4
672,high_school_us_history,D,D,1,logprob,335,653.8,0.0,666.2
673,professional_law,B,B,1,logprob,295,592.5,0.0,606.0
674,high_school_physics,C,B,0,logprob,125,270.6,0.0,276.2
675,professional_law,A,D,0,logprob,196,374.5,0.0,384.7
676,high_school_european_history,A,B,0,logprob,362,712.1,0.0,723.1
677,professional_medicine,D,B,0,logprob,178,372.8,0.0,386.6
678,nutrition,C,C,1,logprob,62,162.0,0.0,166.4
679,prehistory,D,D,1,logprob,71,211.6,0.0,218.8
680,moral_scenarios,A,C,0,logprob,131,271.5,0.0,280.2
681,professional_law,D,D,1,logprob,283,539.3,0.0,555.8
682,high_school_chemistry,B,B,1,logprob,125,267.6,0.0,283.7
683,philosophy,A,D,0,logprob,98,218.8,0.0,229.9
684,elementary_mathematics,C,A,0,logprob,86,218.9,0.0,232.7
685,elementary_mathematics,D,A,0,logprob,80,215.9,0.0,225.1
686,college_physics,B,D,0,logprob,115,264.1,0.0,275.0
687,miscellaneous,B,B,1,logprob,121,265.8,0.0,277.9
688,professional_psychology,B,D,0,logprob,79,211.8,0.0,220.9
689,miscellaneous,C,C,1,logprob,59,159.5,0.0,163.1
690,high_school_microeconomics,C,C,1,logprob,105,257.0,0.0,261.2
691,professional_law,C,D,0,logprob,225,421.6,0.0,426.8
692,professional_law,C,B,0,logprob,660,1207.9,0.0,1217.5
693,high_school_chemistry,C,A,0,logprob,102,264.9,0.0,292.2
694,professional_law,A,C,0,logprob,219,428.1,0.0,442.0
695,professional_law,A,B,0,logprob,262,531.7,0.0,546.1
696,miscellaneous,D,D,1,logprob,84,217.6,0.0,226.0
697,professional_accounting,B,D,0,logprob,159,323.8,0.0,328.9
698,professional_law,A,A,1,logprob,70,209.8,0.0,215.5
699,prehistory,C,C,1,logprob,75,211.0,0.0,217.2
700,human_aging,B,A,0,logprob,77,210.7,0.0,217.0
701,clinical_knowledge,B,B,1,logprob,99,214.3,0.0,231.2
702,miscellaneous,D,D,1,logprob,53,162.3,0.0,169.8
703,high_school_psychology,C,C,1,logprob,94,216.8,0.0,228.5
704,high_school_psychology,D,A,0,logprob,71,209.0,0.0,220.9
705,college_mathematics,D,A,0,logprob,161,323.1,0.0,328.6
706,high_school_government_and_politics,D,B,0,logprob,114,270.0,0.0,279.6
707,professional_law,A,D,0,logprob,327,641.5,0.0,665.1
708,conceptual_physics,B,B,1,logprob,100,217.4,0.0,232.6
709,professional_law,C,A,0,logprob,242,481.7,0.0,494.7
710,professional_law,D,D,1,logprob,461,862.9,0.0,878.6
711,machine_learning,B,B,1,logprob,95,221.2,0.0,235.4
712,high_school_european_history,C,C,1,logprob,250,481.3,0.0,491.2
713,miscellaneous,C,C,1,logprob,62,185.1,0.0,195.4
714,professional_medicine,A,A,1,logprob,214,427.8,0.0,436.6
715,nutrition,B,B,1,logprob,74,217.8,0.0,231.9
716,professional_law,D,A,0,logprob,344,652.3,0.0,664.9
717,high_school_chemistry,D,D,1,logprob,117,265.8,0.0,279.2
718,moral_scenarios,D,C,0,logprob,133,312.6,0.0,319.7
719,philosophy,C,C,1,logprob,91,214.2,0.0,222.0
720,professional_law,D,A,0,logprob,341,642.5,0.0,649.4
721,professional_psychology,B,D,0,logprob,122,263.4,0.0,270.3
722,formal_logic,D,B,0,logprob,133,318.1,0.0,326.9
723,professional_law,B,D,0,logprob,246,477.0,0.0,492.7
724,moral_scenarios,D,B,0,logprob,129,264.9,0.0,268.9
725,high_school_mathematics,D,A,0,logprob,69,210.4,0.0,215.1
726,moral_disputes,B,C,0,logprob,69,214.1,0.0,222.0
727,professional_law,A,A,1,logprob,239,483.3,0.0,495.5
728,professional_law,B,D,0,logprob,528,1012.4,0.0,1025.4
729,professional_law,B,B,1,logprob,357,713.1,0.0,728.5
730,nutrition,D,A,0,logprob,92,219.8,0.0,235.1
731,miscellaneous,C,A,0,logprob,57,169.2,0.0,179.6
732,professional_psychology,B,A,0,logprob,72,212.6,0.0,220.2
733,professional_law,D,A,0,logprob,162,320.8,0.0,332.8
734,miscellaneous,B,D,0,logprob,57,163.8,0.0,167.4
735,high_school_chemistry,D,D,1,logprob,160,322.2,0.0,327.5
736,abstract_algebra,B,A,0,logprob,80,217.6,0.0,228.5
737,human_sexuality,C,C,1,logprob,58,168.8,0.0,185.2
738,professional_law,D,C,0,logprob,390,752.4,0.0,766.9
739,nutrition,C,B,0,logprob,70,218.9,0.0,233.8
740,high_school_macroeconomics,D,B,0,logprob,120,270.1,0.0,283.4
741,world_religions,C,C,1,logprob,62,169.5,0.0,180.3
742,prehistory,C,C,1,logprob,70,214.1,0.0,230.5
743,professional_psychology,B,B,1,logprob,96,222.2,0.0,234.3
744,college_medicine,B,B,1,logprob,74,216.9,0.0,226.2
745,professional_medicine,A,C,0,logprob,318,593.8,0.0,604.2
746,philosophy,D,A,0,logprob,84,221.7,0.0,233.5
747,international_law,C,C,1,logprob,102,265.9,0.0,278.4
748,professional_law,D,C,0,logprob,233,477.7,0.0,489.2
749,moral_scenarios,B,B,1,logprob,135,315.7,0.0,329.8
750,philosophy,C,B,0,logprob,84,216.0,0.0,220.4
751,college_medicine,D,A,0,logprob,70,213.2,0.0,217.5
752,college_medicine,B,B,1,logprob,78,215.7,0.0,224.0
753,security_studies,D,D,1,logprob,295,591.3,0.0,609.1
754,machine_learning,C,B,0,logprob,191,382.1,0.0,394.4
755,astronomy,C,C,1,logprob,73,218.1,0.0,230.9
756,college_chemistry,D,D,1,logprob,73,217.8,0.0,241.8
757,miscellaneous,D,D,1,logprob,101,267.8,0.0,279.9
758,professional_law,B,B,1,logprob,289,551.8,0.0,562.7
759,high_school_world_history,A,A,1,logprob,609,1116.3,0.0,1134.4
760,high_school_us_history,A,A,1,logprob,365,700.6,0.0,737.1
761,moral_scenarios,A,C,0,logprob,131,280.0,0.0,294.1
762,global_facts,B,C,0,logprob,102,269.1,0.0,274.9
763,professional_law,D,A,0,logprob,345,665.8,0.0,677.1
764,human_sexuality,C,B,0,logprob,76,220.4,0.0,232.7
765,college_biology,A,A,1,logprob,66,168.7,0.0,175.6
766,moral_disputes,C,C,1,logprob,91,220.0,0.0,226.9
767,miscellaneous,D,D,1,logprob,134,324.0,0.0,330.7
768,clinical_knowledge,D,D,1,logprob,70,225.1,0.0,233.1
769,miscellaneous,D,D,1,logprob,91,226.7,0.0,238.1
770,high_school_biology,A,A,1,logprob,106,268.2,0.0,279.3
771,virology,A,A,1,logprob,90,219.5,0.0,224.9
772,high_school_geography,A,A,1,logprob,73,215.3,0.0,219.1
773,high_school_biology,A,A,1,logprob,133,325.4,0.0,331.2
774,high_school_us_history,B,A,0,logprob,383,713.7,0.0,728.8
775,world_religions,C,A,0,logprob,101,270.7,0.0,281.8
776,formal_logic,A,A,1,logprob,161,331.2,0.0,343.4
777,high_school_psychology,D,D,1,logprob,110,278.1,0.0,290.3
778,high_school_geography,B,B,1,logprob,102,271.4,0.0,282.8
779,professional_psychology,D,D,1,logprob,111,278.8,0.0,290.6
780,marketing,C,C,1,logprob,140,323.4,0.0,339.2
781,high_school_mathematics,B,A,0,logprob,87,225.1,0.0,233.9
782,college_physics,A,B,0,logprob,75,228.3,0.0,239.5
783,college_medicine,D,B,0,logprob,72,220.7,0.0,233.2
784,elementary_mathematics,B,C,0,logprob,106,270.1,0.0,281.4
785,marketing,B,B,1,logprob,64,166.6,0.0,170.1
786,high_school_microeconomics,D,D,1,logprob,157,321.5,0.0,326.5
787,miscellaneous,C,D,0,logprob,66,169.8,0.0,174.0
788,philosophy,B,B,1,logprob,62,166.7,0.0,170.6
789,high_school_macroeconomics,D,D,1,logprob,117,270.8,0.0,278.9
790,professional_law,B,B,1,logprob,243,491.9,0.0,510.0
791,professional_psychology,A,C,0,logprob,117,278.5,0.0,289.5
792,global_facts,B,C,0,logprob,79,224.2,0.0,235.4
793,nutrition,B,D,0,logprob,138,339.1,0.0,351.9
794,clinical_knowledge,D,D,1,logprob,82,227.5,0.0,238.3
795,professional_accounting,B,D,0,logprob,155,330.4,0.0,339.7
796,professional_law,C,B,0,logprob,576,1090.7,0.0,1107.0
797,machine_learning,B,B,1,logprob,94,233.6,0.0,247.5
798,world_religions,C,B,0,logprob,64,172.2,0.0,178.8
799,sociology,A,B,0,logprob,108,279.4,0.0,286.7
800,miscellaneous,C,C,1,logprob,66,174.1,0.0,189.0
801,nutrition,C,C,1,logprob,70,217.8,0.0,226.8
802,security_studies,D,D,1,logprob,226,451.8,0.0,466.2
803,jurisprudence,C,C,1,logprob,103,269.8,0.0,274.3
804,miscellaneous,B,B,1,logprob,57,173.3,0.0,180.0
805,professional_law,D,B,0,logprob,300,621.6,0.0,635.0
806,global_facts,B,A,0,logprob,90,237.5,0.0,253.5
807,professional_psychology,C,B,0,logprob,96,229.1,0.0,241.8
808,miscellaneous,B,B,1,logprob,70,225.8,0.0,237.4
809,miscellaneous,D,D,1,logprob,63,171.4,0.0,180.3
810,high_school_physics,D,B,0,logprob,116,276.6,0.0,280.8
811,high_school_mathematics,D,A,0,logprob,95,228.8,0.0,232.8
812,high_school_macroeconomics,D,D,1,logprob,83,231.8,0.0,236.4
813,clinical_knowledge,D,B,0,logprob,92,242.8,0.0,248.3
814,virology,A,A,1,logprob,77,241.3,0.0,249.6
815,human_aging,C,D,0,logprob,66,170.8,0.0,176.5
816,college_mathematics,A,A,1,logprob,123,288.3,0.0,297.1
817,professional_psychology,C,B,0,logprob,66,180.3,0.0,195.1
818,high_school_psychology,D,D,1,logprob,108,291.9,0.0,305.7
819,sociology,C,C,1,logprob,77,236.7,0.0,255.6
820,miscellaneous,C,C,1,logprob,60,176.1,0.0,187.0
821,logical_fallacies,D,D,1,logprob,76,226.1,0.0,237.5
822,professional_accounting,B,D,0,logprob,117,271.7,0.0,278.4
823,high_school_physics,B,C,0,logprob,140,327.7,0.0,332.4
824,machine_learning,A,A,1,logprob,72,237.2,0.0,243.9
825,professional_law,D,D,1,logprob,371,780.3,0.0,798.3
826,professional_law,B,C,0,logprob,452,904.7,0.0,920.2
827,moral_disputes,D,D,1,logprob,118,296.7,0.0,318.4
828,moral_scenarios,B,B,1,logprob,136,354.7,0.0,371.3
829,virology,D,D,1,logprob,63,176.2,0.0,187.8
830,high_school_statistics,C,A,0,logprob,155,338.3,0.0,348.8
831,professional_psychology,A,A,1,logprob,96,231.8,0.0,240.3
832,nutrition,D,D,1,logprob,69,220.1,0.0,231.8
833,elementary_mathematics,D,D,1,logprob,129,282.3,0.0,292.4
834,high_school_government_and_politics,D,D,1,logprob,121,281.5,0.0,299.8
835,miscellaneous,A,A,1,logprob,57,173.2,0.0,183.8
836,high_school_european_history,B,B,1,logprob,567,1061.2,0.0,1080.5
837,professional_psychology,A,B,0,logprob,98,223.3,0.0,229.8
838,high_school_world_history,A,B,0,logprob,279,615.2,0.0,623.8
839,high_school_macroeconomics,D,B,0,logprob,141,401.3,0.0,415.4
840,high_school_psychology,B,B,1,logprob,69,246.5,0.0,258.4
841,moral_scenarios,D,B,0,logprob,133,330.3,0.0,340.7
842,sociology,A,C,0,logprob,88,229.3,0.0,241.1
843,human_aging,A,C,0,logprob,72,228.7,0.0,238.8
844,miscellaneous,D,A,0,logprob,86,231.0,0.0,245.2
845,professional_psychology,A,A,1,logprob,88,225.8,0.0,237.6
846,professional_law,C,B,0,logprob,338,665.0,0.0,676.1
847,sociology,D,D,1,logprob,103,276.3,0.0,282.2
848,moral_scenarios,D,B,0,logprob,130,280.4,0.0,283.8
