id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
422,college_physics,B,D,0,logprob,115,491.5,0.0,494.0
423,high_school_world_history,A,A,1,logprob,241,783.4,0.0,788.5
424,high_school_us_history,C,C,1,logprob,432,1285.0,0.0,1295.2
425,high_school_macroeconomics,C,B,0,logprob,126,445.5,0.0,453.9
426,moral_scenarios,C,C,1,logprob,141,486.4,0.0,493.7
427,high_school_microeconomics,D,D,1,logprob,106,407.8,0.0,413.5
428,college_computer_science,D,B,0,logprob,139,512.2,0.0,515.4
429,moral_scenarios,B,C,0,logprob,135,488.5,0.0,491.3
430,high_school_psychology,C,C,1,logprob,99,328.6,0.0,331.5
431,prehistory,D,A,0,logprob,203,629.5,0.0,632.2
432,sociology,B,B,1,logprob,103,365.2,0.0,367.8
433,high_school_macroeconomics,A,B,0,logprob,117,358.2,0.0,360.3
434,high_school_psychology,D,D,1,logprob,122,357.4,0.0,360.0
435,college_medicine,A,A,1,logprob,167,492.0,0.0,494.5
436,college_medicine,D,B,0,logprob,139,442.7,0.0,445.1
437,elementary_mathematics,C,A,0,logprob,93,291.6,0.0,293.9
438,professional_law,D,B,0,logprob,234,694.8,0.0,697.4
439,global_facts,B,B,1,logprob,82,339.3,0.0,341.8
440,nutrition,C,B,0,logprob,78,344.9,0.0,346.9
441,logical_fallacies,C,C,1,logprob,80,300.4,0.0,302.3
442,professional_medicine,D,B,0,logprob,185,553.2,0.0,555.7
443,high_school_chemistry,B,B,1,logprob,95,310.0,0.0,312.4
444,philosophy,A,A,1,logprob,58,232.3,0.0,234.3
445,world_religions,A,A,1,logprob,68,225.0,0.0,226.9
446,jurisprudence,D,D,1,logprob,70,278.8,0.0,280.7
447,international_law,C,A,0,logprob,113,357.2,0.0,359.1
448,high_school_biology,D,D,1,logprob,97,321.3,0.0,326.0
449,high_school_computer_science,C,B,0,logprob,257,789.6,0.0,795.6
450,professional_psychology,B,A,0,logprob,71,347.2,0.0,353.1
451,prehistory,C,C,1,logprob,74,303.2,0.0,309.6
452,high_school_chemistry,A,B,0,logprob,119,352.3,0.0,358.2
453,moral_scenarios,A,C,0,logprob,139,432.1,0.0,439.8
454,moral_disputes,C,D,0,logprob,102,364.9,0.0,372.5
455,business_ethics,A,A,1,logprob,137,436.6,0.0,444.4
456,high_school_mathematics,C,A,0,logprob,115,375.1,0.0,381.4
457,nutrition,B,B,1,logprob,136,462.4,0.0,470.2
458,professional_medicine,A,A,1,logprob,145,443.1,0.0,451.0
459,astronomy,B,B,1,logprob,137,433.5,0.0,441.3
460,miscellaneous,C,A,0,logprob,77,281.7,0.0,288.4
461,high_school_chemistry,A,B,0,logprob,166,531.6,0.0,538.4
462,high_school_biology,A,A,1,logprob,134,453.1,0.0,459.5
463,nutrition,A,B,0,logprob,61,220.6,0.0,223.8
464,astronomy,D,B,0,logprob,112,354.2,0.0,357.7
465,college_medicine,D,D,1,logprob,994,3424.1,0.0,3435.1
466,professional_law,D,D,1,logprob,502,1734.1,0.0,1751.0
467,high_school_us_history,C,C,1,logprob,328,1036.7,0.0,1047.4
468,virology,D,D,1,logprob,67,269.5,0.0,278.5
469,college_medicine,D,B,0,logprob,82,343.3,0.0,350.2
470,college_medicine,A,C,0,logprob,151,508.1,0.0,515.5
471,marketing,B,B,1,logprob,76,348.3,0.0,355.8
472,moral_scenarios,B,C,0,logprob,132,418.6,0.0,425.8
473,high_school_european_history,A,A,1,logprob,364,1158.9,0.0,1165.3
474,moral_scenarios,B,A,0,logprob,132,433.4,0.0,436.8
475,world_religions,A,D,0,logprob,62,259.3,0.0,261.8
476,security_studies,C,A,0,logprob,186,599.3,0.0,602.2
477,formal_logic,D,A,0,logprob,93,344.7,0.0,347.2
478,nutrition,D,D,1,logprob,74,336.1,0.0,339.0
479,professional_law,A,A,1,logprob,213,649.1,0.0,651.7
480,high_school_physics,A,D,0,logprob,90,311.4,0.0,313.7
481,high_school_chemistry,C,B,0,logprob,91,302.7,0.0,305.3
482,college_computer_science,A,B,0,logprob,142,499.1,0.0,503.4
483,professional_psychology,C,C,1,logprob,90,303.7,0.0,309.0
484,high_school_us_history,C,D,0,logprob,327,977.1,0.0,983.5
485,high_school_world_history,A,B,0,logprob,248,833.3,0.0,838.7
486,management,B,B,1,logprob,88,373.0,0.0,376.8
487,high_school_government_and_politics,D,D,1,logprob,78,379.2,0.0,382.7
488,philosophy,A,D,0,logprob,157,599.8,0.0,604.2
489,high_school_macroeconomics,D,D,1,logprob,98,405.9,0.0,410.3
490,philosophy,D,D,1,logprob,76,412.4,0.0,415.5
491,business_ethics,A,C,0,logprob,95,414.8,0.0,417.9
492,high_school_computer_science,B,B,1,logprob,62,320.8,0.0,325.2
493,machine_learning,C,C,1,logprob,71,399.6,0.0,406.4
494,human_sexuality,C,D,0,logprob,80,421.0,0.0,427.6
495,high_school_psychology,C,C,1,logprob,67,321.4,0.0,327.4
496,nutrition,D,A,0,logprob,81,398.1,0.0,404.2
497,high_school_chemistry,B,B,1,logprob,79,385.0,0.0,391.2
498,high_school_physics,D,B,0,logprob,148,555.0,0.0,559.6
499,high_school_european_history,C,C,1,logprob,498,1648.1,0.0,1655.6
500,prehistory,D,D,1,logprob,116,479.6,0.0,487.9
501,moral_disputes,A,A,1,logprob,95,377.8,0.0,384.3
502,professional_medicine,A,D,0,logprob,254,893.0,0.0,899.5
503,public_relations,D,A,0,logprob,64,285.0,0.0,293.1
504,high_school_microeconomics,C,A,0,logprob,100,380.7,0.0,387.3
505,miscellaneous,C,C,1,logprob,55,292.8,0.0,300.2
506,professional_accounting,D,B,0,logprob,168,637.2,0.0,644.9
507,elementary_mathematics,B,A,0,logprob,111,456.5,0.0,463.5
508,professional_law,C,C,1,logprob,200,747.7,0.0,754.6
509,machine_learning,A,A,1,logprob,68,271.0,0.0,279.7
510,jurisprudence,D,D,1,logprob,91,356.6,0.0,363.2
511,high_school_macroeconomics,A,B,0,logprob,91,370.6,0.0,377.0
512,moral_disputes,C,C,1,logprob,70,360.4,0.0,365.2
513,human_sexuality,B,B,1,logprob,101,455.3,0.0,461.1
514,miscellaneous,A,A,1,logprob,62,278.8,0.0,288.3
515,moral_scenarios,B,A,0,logprob,138,531.1,0.0,539.0
516,marketing,A,A,1,logprob,82,377.7,0.0,384.2
517,miscellaneous,B,B,1,logprob,59,269.3,0.0,276.4
518,machine_learning,C,C,1,logprob,74,356.7,0.0,364.4
519,high_school_psychology,C,C,1,logprob,129,457.1,0.0,464.2
520,conceptual_physics,B,B,1,logprob,92,354.6,0.0,361.4
521,conceptual_physics,B,B,1,logprob,56,277.3,0.0,283.0
522,moral_scenarios,B,C,0,logprob,132,460.2,0.0,466.1
523,high_school_mathematics,A,A,1,logprob,112,470.3,0.0,477.0
524,security_studies,D,D,1,logprob,123,534.9,0.0,541.2
525,moral_scenarios,D,C,0,logprob,128,581.1,0.0,584.7
526,professional_psychology,C,C,1,logprob,92,398.2,0.0,405.3
527,human_sexuality,B,B,1,logprob,124,540.8,0.0,545.8
528,sociology,C,C,1,logprob,101,494.7,0.0,501.6
529,high_school_macroeconomics,D,D,1,logprob,130,451.2,0.0,457.2
530,medical_genetics,B,B,1,logprob,117,440.1,0.0,443.7
531,professional_psychology,C,D,0,logprob,116,493.8,0.0,500.5
532,high_school_physics,C,A,0,logprob,73,421.4,0.0,427.9
533,professional_law,C,C,1,logprob,342,1198.7,0.0,1208.3
534,college_medicine,B,B,1,logprob,120,457.2,0.0,469.1
535,nutrition,D,C,0,logprob,73,326.6,0.0,334.6
536,electrical_engineering,A,A,1,logprob,88,298.3,0.0,305.6
537,global_facts,C,B,0,logprob,81,303.0,0.0,308.4
538,marketing,D,C,0,logprob,68,239.6,0.0,244.9
539,college_chemistry,A,D,0,logprob,82,307.2,0.0,313.9
540,moral_disputes,A,D,0,logprob,119,377.2,0.0,380.8
541,human_aging,B,C,0,logprob,75,277.9,0.0,280.7
542,professional_law,D,D,1,logprob,324,877.1,0.0,880.0
543,high_school_us_history,A,D,0,logprob,324,1034.0,0.0,1038.7
544,high_school_chemistry,A,B,0,logprob,183,701.6,0.0,705.7
545,college_physics,A,B,0,logprob,147,546.5,0.0,549.6
546,moral_scenarios,D,C,0,logprob,145,516.3,0.0,519.6
547,professional_accounting,D,B,0,logprob,169,640.4,0.0,644.8
548,world_religions,A,A,1,logprob,81,344.4,0.0,352.7
549,sociology,A,D,0,logprob,106,378.7,0.0,389.6
550,nutrition,A,C,0,logprob,97,324.0,0.0,333.2
551,business_ethics,A,B,0,logprob,106,381.9,0.0,391.0
552,miscellaneous,C,B,0,logprob,60,229.1,0.0,237.0
553,professional_law,A,D,0,logprob,183,595.7,0.0,601.6
554,high_school_psychology,B,B,1,logprob,123,456.4,0.0,459.0
555,security_studies,D,D,1,logprob,144,516.8,0.0,520.4
556,nutrition,D,D,1,logprob,152,468.8,0.0,471.9
557,high_school_geography,A,D,0,logprob,70,355.3,0.0,359.7
558,professional_law,B,B,1,logprob,403,1252.8,0.0,1258.1
559,professional_law,C,D,0,logprob,281,850.8,0.0,854.6
560,professional_psychology,A,A,1,logprob,81,370.2,0.0,373.2
561,human_sexuality,D,D,1,logprob,65,251.3,0.0,253.9
562,high_school_government_and_politics,B,C,0,logprob,93,326.7,0.0,329.6
563,moral_scenarios,D,B,0,logprob,129,405.9,0.0,408.9
564,professional_law,D,C,0,logprob,383,1188.9,0.0,1194.3
565,sociology,D,A,0,logprob,105,403.6,0.0,410.4
566,moral_scenarios,D,B,0,logprob,143,442.5,0.0,447.4
567,college_computer_science,C,A,0,logprob,128,363.4,0.0,369.6
568,machine_learning,A,B,0,logprob,99,287.3,0.0,291.7
569,formal_logic,A,A,1,logprob,89,296.2,0.0,299.5
570,high_school_psychology,D,D,1,logprob,83,309.3,0.0,314.0
571,high_school_macroeconomics,A,A,1,logprob,162,454.2,0.0,460.6
572,high_school_physics,A,A,1,logprob,82,328.7,0.0,336.8
573,miscellaneous,A,A,1,logprob,52,241.8,0.0,248.8
574,anatomy,A,A,1,logprob,153,479.2,0.0,488.2
575,high_school_government_and_politics,C,C,1,logprob,91,308.3,0.0,316.7
576,high_school_physics,B,B,1,logprob,116,361.9,0.0,367.8
577,prehistory,B,A,0,logprob,96,292.2,0.0,298.3
578,business_ethics,B,B,1,logprob,72,314.0,0.0,320.0
579,high_school_government_and_politics,D,D,1,logprob,98,330.2,0.0,333.6
580,prehistory,C,C,1,logprob,80,337.8,0.0,340.2
581,college_computer_science,D,B,0,logprob,97,354.7,0.0,360.5
582,elementary_mathematics,D,A,0,logprob,100,313.8,0.0,318.4
583,abstract_algebra,B,A,0,logprob,88,333.8,0.0,336.3
584,high_school_physics,D,B,0,logprob,118,428.2,0.0,430.8
585,philosophy,D,D,1,logprob,68,241.6,0.0,244.8
586,moral_scenarios,C,C,1,logprob,141,484.1,0.0,490.2
587,moral_scenarios,C,B,0,logprob,133,498.4,0.0,500.5
588,high_school_macroeconomics,D,D,1,logprob,107,460.7,0.0,463.9
589,security_studies,C,D,0,logprob,114,489.8,0.0,493.3
590,marketing,D,D,1,logprob,78,472.9,0.0,480.1
591,nutrition,A,D,0,logprob,68,336.5,0.0,345.2
592,college_mathematics,D,A,0,logprob,163,559.5,0.0,564.1
593,marketing,B,B,1,logprob,92,405.0,0.0,411.0
594,professional_accounting,D,A,0,logprob,123,476.8,0.0,484.2
595,astronomy,B,B,1,logprob,73,364.7,0.0,378.0
596,high_school_macroeconomics,B,B,1,logprob,87,334.3,0.0,343.5
597,professional_medicine,C,C,1,logprob,238,791.2,0.0,799.0
598,professional_law,A,D,0,logprob,101,494.1,0.0,504.3
599,miscellaneous,D,D,1,logprob,80,383.2,0.0,390.5
600,high_school_biology,D,D,1,logprob,107,484.3,0.0,489.7
601,computer_security,D,D,1,logprob,70,417.3,0.0,422.3
602,high_school_macroeconomics,D,D,1,logprob,70,445.4,0.0,450.9
603,moral_scenarios,C,C,1,logprob,139,714.4,0.0,721.1
604,nutrition,A,A,1,logprob,79,467.2,0.0,472.5
605,conceptual_physics,C,C,1,logprob,108,535.2,0.0,543.1
606,college_physics,A,A,1,logprob,66,312.8,0.0,319.1
607,high_school_biology,C,C,1,logprob,199,814.8,0.0,824.3
608,professional_law,B,B,1,logprob,296,1131.1,0.0,1140.9
609,global_facts,C,C,1,logprob,82,383.8,0.0,394.9
610,moral_scenarios,A,B,0,logprob,129,464.6,0.0,471.8
611,professional_accounting,D,B,0,logprob,114,467.1,0.0,476.0
612,professional_medicine,D,B,0,logprob,254,878.6,0.0,888.0
613,sociology,A,A,1,logprob,102,478.0,0.0,487.2
614,abstract_algebra,B,A,0,logprob,73,398.9,0.0,409.7
615,international_law,C,D,0,logprob,91,367.8,0.0,373.6
616,college_physics,A,B,0,logprob,109,485.1,0.0,491.6
617,professional_medicine,A,A,1,logprob,228,773.5,0.0,781.9
618,security_studies,C,C,1,logprob,74,359.9,0.0,366.6
619,professional_law,B,D,0,logprob,322,1041.8,0.0,1048.8
620,high_school_chemistry,C,B,0,logprob,108,488.0,0.0,497.6
621,moral_disputes,D,A,0,logprob,76,377.4,0.0,386.1
622,professional_psychology,B,B,1,logprob,104,446.8,0.0,453.2
623,high_school_government_and_politics,D,D,1,logprob,99,379.1,0.0,385.5
624,virology,D,B,0,logprob,73,358.6,0.0,365.9
625,security_studies,D,D,1,logprob,117,445.4,0.0,453.5
626,professional_psychology,C,C,1,logprob,156,553.3,0.0,561.4
627,high_school_geography,D,D,1,logprob,77,368.6,0.0,378.9
628,world_religions,C,C,1,logprob,64,286.1,0.0,291.4
629,high_school_psychology,B,B,1,logprob,70,371.5,0.0,378.0
630,moral_disputes,C,D,0,logprob,62,276.5,0.0,283.2
631,electrical_engineering,C,C,1,logprob,75,377.5,0.0,385.1
632,conceptual_physics,B,B,1,logprob,74,359.1,0.0,365.5
633,philosophy,B,D,0,logprob,84,365.5,0.0,373.1
634,professional_psychology,A,A,1,logprob,68,276.4,0.0,282.3
635,philosophy,D,D,1,logprob,68,312.8,0.0,320.2
636,high_school_statistics,D,B,0,logprob,228,822.7,0.0,843.2
637,high_school_biology,D,D,1,logprob,75,391.7,0.0,398.7
638,moral_scenarios,C,B,0,logprob,125,481.5,0.0,494.9
639,moral_scenarios,B,B,1,logprob,130,467.2,0.0,473.8
640,high_school_macroeconomics,D,C,0,logprob,86,380.5,0.0,391.0
641,philosophy,D,D,1,logprob,61,286.0,0.0,296.5
642,professional_law,C,B,0,logprob,406,1369.8,0.0,1387.6
643,miscellaneous,D,D,1,logprob,96,394.6,0.0,407.3
644,miscellaneous,C,D,0,logprob,62,291.0,0.0,297.6
645,nutrition,B,B,1,logprob,138,532.5,0.0,540.8
646,professional_law,D,D,1,logprob,289,947.6,0.0,958.4
647,professional_law,B,A,0,logprob,119,473.4,0.0,482.3
648,elementary_mathematics,C,A,0,logprob,89,408.3,0.0,413.6
649,professional_medicine,D,B,0,logprob,161,604.6,0.0,613.7
650,moral_scenarios,C,C,1,logprob,149,542.0,0.0,551.1
651,high_school_statistics,C,B,0,logprob,126,463.6,0.0,471.7
652,human_sexuality,B,B,1,logprob,66,295.5,0.0,302.1
653,professional_medicine,B,A,0,logprob,230,891.5,0.0,899.1
654,miscellaneous,B,B,1,logprob,66,309.1,0.0,315.2
655,high_school_chemistry,A,B,0,logprob,92,422.4,0.0,431.9
656,miscellaneous,B,A,0,logprob,75,412.1,0.0,417.2
657,high_school_psychology,D,C,0,logprob,70,424.4,0.0,429.8
658,philosophy,D,D,1,logprob,174,699.1,0.0,706.9
659,high_school_government_and_politics,B,B,1,logprob,151,596.9,0.0,604.9
660,logical_fallacies,D,D,1,logprob,88,451.9,0.0,462.1
661,world_religions,A,A,1,logprob,62,323.6,0.0,329.4
662,high_school_statistics,D,D,1,logprob,148,655.4,0.0,663.0
663,high_school_government_and_politics,A,B,0,logprob,111,548.9,0.0,558.2
664,professional_psychology,B,D,0,logprob,97,422.4,0.0,429.1
665,high_school_us_history,A,A,1,logprob,413,1449.8,0.0,1459.1
666,formal_logic,B,B,1,logprob,66,303.2,0.0,312.2
667,nutrition,A,A,1,logprob,84,412.5,0.0,419.3
668,moral_scenarios,C,C,1,logprob,138,576.6,0.0,585.6
669,high_school_mathematics,B,B,1,logprob,156,606.9,0.0,615.4
670,nutrition,D,D,1,logprob,61,281.1,0.0,293.2
671,logical_fallacies,D,D,1,logprob,64,331.7,0.0,346.3
672,high_school_us_history,D,D,1,logprob,335,1216.7,0.0,1230.3
673,professional_law,B,B,1,logprob,295,979.5,0.0,990.2
674,high_school_physics,C,B,0,logprob,125,447.1,0.0,452.3
675,professional_law,A,D,0,logprob,196,799.6,0.0,808.5
676,high_school_european_history,A,B,0,logprob,362,1372.7,0.0,1400.0
677,professional_medicine,D,B,0,logprob,178,703.5,0.0,715.3
678,nutrition,C,C,1,logprob,62,274.9,0.0,286.7
679,prehistory,D,D,1,logprob,71,356.7,0.0,365.4
680,moral_scenarios,A,C,0,logprob,131,466.6,0.0,480.3
681,professional_law,D,D,1,logprob,283,871.2,0.0,879.5
682,high_school_chemistry,B,B,1,logprob,125,404.7,0.0,408.3
683,philosophy,A,D,0,logprob,98,361.1,0.0,367.3
684,elementary_mathematics,C,A,0,logprob,86,334.3,0.0,340.3
685,elementary_mathematics,D,A,0,logprob,80,340.2,0.0,343.0
686,college_physics,B,D,0,logprob,115,396.4,0.0,403.8
687,miscellaneous,B,B,1,logprob,121,398.2,0.0,402.9
688,professional_psychology,B,D,0,logprob,79,318.6,0.0,322.0
689,miscellaneous,C,C,1,logprob,59,243.9,0.0,246.5
690,high_school_microeconomics,C,C,1,logprob,105,420.9,0.0,426.8
691,professional_law,C,D,0,logprob,225,844.0,0.0,855.8
692,professional_law,C,B,0,logprob,660,2185.7,0.0,2207.3
693,high_school_chemistry,C,A,0,logprob,102,391.0,0.0,403.5
694,professional_law,A,C,0,logprob,219,610.2,0.0,620.0
695,professional_law,A,B,0,logprob,262,839.2,0.0,849.7
696,miscellaneous,D,D,1,logprob,84,318.3,0.0,329.9
697,professional_accounting,B,D,0,logprob,159,463.8,0.0,470.2
698,professional_law,A,A,1,logprob,70,319.2,0.0,325.7
699,prehistory,C,C,1,logprob,75,332.9,0.0,340.5
700,human_aging,B,A,0,logprob,77,355.4,0.0,358.9
701,clinical_knowledge,B,B,1,logprob,99,349.5,0.0,355.2
702,miscellaneous,D,D,1,logprob,53,251.9,0.0,256.3
703,high_school_psychology,C,C,1,logprob,94,334.5,0.0,340.8
704,high_school_psychology,D,A,0,logprob,71,343.9,0.0,351.8
705,college_mathematics,D,A,0,logprob,161,540.5,0.0,545.9
706,high_school_government_and_politics,D,B,0,logprob,114,447.5,0.0,454.2
707,professional_law,A,D,0,logprob,327,982.3,0.0,993.5
708,conceptual_physics,B,B,1,logprob,100,325.1,0.0,337.6
709,professional_law,C,A,0,logprob,242,722.1,0.0,732.6
710,professional_law,D,D,1,logprob,461,1291.0,0.0,1303.0
711,machine_learning,B,B,1,logprob,95,331.4,0.0,341.5
712,high_school_european_history,C,C,1,logprob,250,720.8,0.0,729.4
713,miscellaneous,C,C,1,logprob,62,243.8,0.0,248.4
714,professional_medicine,A,A,1,logprob,214,641.7,0.0,648.1
715,nutrition,B,B,1,logprob,74,321.6,0.0,331.1
716,professional_law,D,A,0,logprob,344,930.5,0.0,940.4
717,high_school_chemistry,D,D,1,logprob,117,384.1,0.0,393.7
718,moral_scenarios,D,C,0,logprob,133,436.7,0.0,444.2
719,philosophy,C,C,1,logprob,91,296.3,0.0,301.4
720,professional_law,D,A,0,logprob,341,936.2,0.0,943.5
721,professional_psychology,B,D,0,logprob,122,389.7,0.0,408.0
722,formal_logic,D,B,0,logprob,133,452.0,0.0,459.7
723,professional_law,B,D,0,logprob,246,671.5,0.0,675.8
724,moral_scenarios,D,B,0,logprob,129,378.4,0.0,381.5
725,high_school_mathematics,D,A,0,logprob,69,300.1,0.0,302.8
726,moral_disputes,B,C,0,logprob,69,300.1,0.0,302.4
727,professional_law,A,A,1,logprob,239,702.0,0.0,704.3
728,professional_law,B,D,0,logprob,528,1518.3,0.0,1524.6
729,professional_law,B,B,1,logprob,357,1049.6,0.0,1062.8
730,nutrition,D,A,0,logprob,92,310.9,0.0,314.9
731,miscellaneous,C,A,0,logprob,57,228.3,0.0,231.4
732,professional_psychology,B,A,0,logprob,72,292.8,0.0,296.9
733,professional_law,D,A,0,logprob,162,468.5,0.0,474.7
734,miscellaneous,B,D,0,logprob,57,244.6,0.0,251.2
735,high_school_chemistry,D,D,1,logprob,160,479.1,0.0,486.2
736,abstract_algebra,B,A,0,logprob,80,308.7,0.0,314.2
737,human_sexuality,C,C,1,logprob,58,230.0,0.0,235.7
738,professional_law,D,C,0,logprob,390,1062.3,0.0,1073.3
739,nutrition,C,B,0,logprob,70,312.6,0.0,322.9
740,high_school_macroeconomics,D,B,0,logprob,120,376.7,0.0,385.3
741,world_religions,C,C,1,logprob,62,229.9,0.0,238.3
742,prehistory,C,C,1,logprob,70,288.7,0.0,293.5
743,professional_psychology,B,B,1,logprob,96,286.9,0.0,289.0
744,college_medicine,B,B,1,logprob,74,312.1,0.0,314.1
745,professional_medicine,A,C,0,logprob,318,848.8,0.0,852.6
746,philosophy,D,A,0,logprob,84,307.9,0.0,310.6
747,international_law,C,C,1,logprob,102,376.7,0.0,379.1
748,professional_law,D,C,0,logprob,233,693.6,0.0,696.7
749,moral_scenarios,B,B,1,logprob,135,486.2,0.0,492.3
750,philosophy,C,B,0,logprob,84,322.4,0.0,329.9
751,college_medicine,D,D,1,logprob,70,306.0,0.0,313.9
752,college_medicine,B,B,1,logprob,78,294.7,0.0,300.2
753,security_studies,D,D,1,logprob,295,836.0,0.0,844.0
754,machine_learning,C,B,0,logprob,191,546.9,0.0,557.3
755,astronomy,C,C,1,logprob,73,309.0,0.0,318.3
756,college_chemistry,D,D,1,logprob,73,310.2,0.0,318.4
757,miscellaneous,D,D,1,logprob,101,374.9,0.0,384.7
758,professional_law,B,B,1,logprob,289,730.3,0.0,735.2
759,high_school_world_history,A,A,1,logprob,609,1594.1,0.0,1603.3
760,high_school_us_history,A,A,1,logprob,365,1053.4,0.0,1073.9
761,moral_scenarios,A,C,0,logprob,131,381.7,0.0,394.3
762,global_facts,B,B,1,logprob,102,360.4,0.0,369.1
763,professional_law,D,A,0,logprob,345,883.1,0.0,893.5
764,human_sexuality,C,B,0,logprob,76,298.6,0.0,307.6
765,college_biology,A,A,1,logprob,66,231.1,0.0,238.8
766,moral_disputes,C,C,1,logprob,91,292.2,0.0,300.3
767,miscellaneous,D,D,1,logprob,134,424.7,0.0,434.2
768,clinical_knowledge,D,D,1,logprob,70,287.4,0.0,293.5
769,miscellaneous,D,D,1,logprob,91,288.9,0.0,292.8
770,high_school_biology,A,A,1,logprob,106,359.5,0.0,363.2
771,virology,A,A,1,logprob,90,292.2,0.0,295.2
772,high_school_geography,A,A,1,logprob,73,289.7,0.0,292.3
773,high_school_biology,A,A,1,logprob,133,479.8,0.0,482.4
774,high_school_us_history,B,A,0,logprob,383,1064.9,0.0,1070.4
775,world_religions,C,A,0,logprob,101,380.2,0.0,391.4
776,formal_logic,A,A,1,logprob,161,452.4,0.0,454.5
777,high_school_psychology,D,D,1,logprob,110,371.6,0.0,374.3
778,high_school_geography,B,B,1,logprob,102,372.5,0.0,374.6
779,professional_psychology,D,D,1,logprob,111,374.4,0.0,379.0
780,marketing,C,C,1,logprob,140,476.4,0.0,487.4
781,high_school_mathematics,B,A,0,logprob,87,312.9,0.0,320.6
782,college_physics,A,B,0,logprob,75,302.7,0.0,308.9
783,college_medicine,D,B,0,logprob,72,292.7,0.0,298.7
784,elementary_mathematics,B,A,0,logprob,106,359.4,0.0,366.0
785,marketing,B,B,1,logprob,64,228.1,0.0,233.8
786,high_school_microeconomics,D,D,1,logprob,157,424.9,0.0,432.6
787,miscellaneous,C,D,0,logprob,66,224.4,0.0,230.1
788,philosophy,B,B,1,logprob,62,221.8,0.0,229.1
789,high_school_macroeconomics,D,D,1,logprob,117,360.5,0.0,367.3
790,professional_law,B,B,1,logprob,243,705.6,0.0,715.8
791,professional_psychology,A,C,0,logprob,117,394.0,0.0,405.3
792,global_facts,B,C,0,logprob,79,296.4,0.0,302.7
793,nutrition,B,D,0,logprob,138,426.9,0.0,432.9
794,clinical_knowledge,D,D,1,logprob,82,288.5,0.0,294.4
795,professional_accounting,B,D,0,logprob,155,437.8,0.0,449.1
796,professional_law,C,B,0,logprob,576,1534.2,0.0,1543.5
797,machine_learning,B,B,1,logprob,94,309.0,0.0,313.0
798,world_religions,C,B,0,logprob,64,238.8,0.0,243.2
799,sociology,A,B,0,logprob,108,377.5,0.0,384.7
800,miscellaneous,C,C,1,logprob,66,233.1,0.0,240.9
801,nutrition,C,C,1,logprob,70,293.4,0.0,300.4
802,security_studies,D,D,1,logprob,226,618.6,0.0,627.1
803,jurisprudence,C,C,1,logprob,103,377.1,0.0,384.9
804,miscellaneous,B,B,1,logprob,57,226.3,0.0,231.3
805,professional_law,D,B,0,logprob,300,844.6,0.0,850.4
806,global_facts,B,A,0,logprob,90,306.7,0.0,314.0
807,professional_psychology,C,B,0,logprob,96,300.9,0.0,307.6
808,miscellaneous,B,B,1,logprob,70,292.3,0.0,300.1
809,miscellaneous,D,D,1,logprob,63,222.2,0.0,228.8
810,high_school_physics,D,B,0,logprob,116,353.6,0.0,360.8
811,high_school_mathematics,D,A,0,logprob,95,296.2,0.0,303.9
812,high_school_macroeconomics,D,D,1,logprob,83,304.8,0.0,312.4
813,clinical_knowledge,D,A,0,logprob,92,308.0,0.0,315.8
814,virology,A,A,1,logprob,77,296.0,0.0,303.2
815,human_aging,C,D,0,logprob,66,223.1,0.0,227.6
816,college_mathematics,A,A,1,logprob,123,358.3,0.0,363.0
817,professional_psychology,C,B,0,logprob,66,229.6,0.0,236.4
818,high_school_psychology,D,D,1,logprob,108,360.1,0.0,369.4
819,sociology,C,C,1,logprob,77,292.3,0.0,297.3
820,miscellaneous,C,C,1,logprob,60,222.8,0.0,227.6
821,logical_fallacies,D,D,1,logprob,76,307.4,0.0,314.3
822,professional_accounting,B,D,0,logprob,117,381.0,0.0,386.5
823,high_school_physics,B,C,0,logprob,140,473.4,0.0,479.9
824,machine_learning,A,A,1,logprob,72,335.5,0.0,342.6
825,professional_law,D,D,1,logprob,371,972.6,0.0,983.7
826,professional_law,B,C,0,logprob,452,1160.9,0.0,1174.0
827,moral_disputes,D,D,1,logprob,118,371.4,0.0,381.9
828,moral_scenarios,B,B,1,logprob,136,429.2,0.0,434.9
829,virology,D,D,1,logprob,63,226.7,0.0,234.4
830,high_school_statistics,C,A,0,logprob,155,435.4,0.0,442.9
831,professional_psychology,A,B,0,logprob,96,300.8,0.0,307.4
832,nutrition,D,D,1,logprob,69,285.3,0.0,291.5
833,elementary_mathematics,D,D,1,logprob,129,365.9,0.0,373.3
834,high_school_government_and_politics,D,D,1,logprob,121,364.7,0.0,373.0
835,miscellaneous,A,A,1,logprob,57,225.0,0.0,231.9
836,high_school_european_history,B,B,1,logprob,567,1460.3,0.0,1468.9
837,professional_psychology,A,B,0,logprob,98,309.3,0.0,313.2
838,high_school_world_history,A,B,0,logprob,279,764.6,0.0,768.2
839,high_school_macroeconomics,D,B,0,logprob,141,465.4,0.0,471.1
840,high_school_psychology,B,B,1,logprob,69,309.7,0.0,312.8
841,moral_scenarios,D,B,0,logprob,133,449.2,0.0,452.0
842,sociology,A,C,0,logprob,88,302.3,0.0,304.6
843,human_aging,A,C,0,logprob,72,294.1,0.0,296.4
844,miscellaneous,D,A,0,logprob,86,297.3,0.0,299.2
845,professional_psychology,A,A,1,logprob,88,295.8,0.0,297.8
