id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
425,high_school_macroeconomics,C,C,1,logprob,126,411.8,0.0,422.8
426,moral_scenarios,C,C,1,logprob,141,453.5,0.0,463.4
427,high_school_microeconomics,D,A,0,logprob,106,375.7,0.0,382.6
428,college_computer_science,D,B,0,logprob,139,433.7,0.0,444.8
429,moral_scenarios,B,A,0,logprob,135,446.2,0.0,455.1
430,high_school_psychology,C,C,1,logprob,99,311.0,0.0,319.7
431,prehistory,D,B,0,logprob,203,638.6,0.0,655.3
432,sociology,B,B,1,logprob,103,448.3,0.0,464.4
433,high_school_macroeconomics,A,B,0,logprob,117,540.6,0.0,550.6
434,high_school_psychology,D,D,1,logprob,122,600.7,0.0,606.8
435,college_medicine,A,A,1,logprob,167,749.1,0.0,755.2
436,college_medicine,D,,0,none,139,561.1,0.0,567.2
437,elementary_mathematics,C,,0,none,93,377.1,0.0,386.5
438,professional_law,D,B,0,logprob,234,829.6,0.0,848.9
439,global_facts,B,B,1,logprob,82,384.3,0.0,394.1
440,nutrition,C,B,0,logprob,78,387.2,0.0,395.8
441,logical_fallacies,C,C,1,logprob,80,380.7,0.0,388.2
442,professional_medicine,D,D,1,logprob,185,618.8,0.0,635.2
443,high_school_chemistry,B,B,1,logprob,95,315.2,0.0,326.9
444,philosophy,A,A,1,logprob,58,207.0,0.0,217.1
445,world_religions,A,A,1,logprob,68,178.8,0.0,185.0
446,jurisprudence,D,D,1,logprob,70,232.9,0.0,238.1
447,international_law,C,A,0,logprob,113,278.8,0.0,282.8
448,high_school_biology,D,D,1,logprob,97,229.0,0.0,233.1
449,high_school_computer_science,C,B,0,logprob,257,578.7,0.0,586.5
450,professional_psychology,B,A,0,logprob,71,292.0,0.0,302.9
451,prehistory,C,C,1,logprob,74,290.9,0.0,297.8
452,high_school_chemistry,A,A,1,generated,119,365.5,0.0,370.2
453,moral_scenarios,A,C,0,logprob,139,445.2,0.0,451.8
454,moral_disputes,C,D,0,logprob,102,383.3,0.0,387.5
455,business_ethics,A,A,1,logprob,137,534.8,0.0,541.7
456,high_school_mathematics,C,,0,none,115,349.2,0.0,355.9
457,nutrition,B,B,1,logprob,136,420.1,0.0,424.6
458,professional_medicine,A,A,1,logprob,145,494.6,0.0,499.3
459,astronomy,B,B,1,logprob,137,490.3,0.0,498.4
460,miscellaneous,C,A,0,logprob,77,272.6,0.0,283.9
461,high_school_chemistry,A,,0,none,166,469.9,0.0,488.8
462,high_school_biology,A,A,1,logprob,134,440.1,0.0,504.3
463,nutrition,A,B,0,logprob,61,243.2,0.0,288.7
464,astronomy,D,B,0,logprob,112,479.4,0.0,491.3
465,college_medicine,D,D,1,logprob,994,4154.7,0.0,4179.1
466,professional_law,D,D,1,logprob,502,1515.5,0.0,1550.5
467,high_school_us_history,C,C,1,logprob,328,1090.6,0.0,1135.1
468,virology,D,A,0,logprob,67,284.0,0.0,289.8
469,college_medicine,D,D,1,generated,82,355.9,0.0,362.6
470,college_medicine,A,C,0,logprob,151,541.7,0.0,549.3
471,marketing,B,B,1,logprob,76,402.1,0.0,407.9
472,moral_scenarios,B,C,0,logprob,132,643.7,0.0,659.6
473,high_school_european_history,A,A,1,logprob,364,2059.7,0.0,2082.1
474,moral_scenarios,B,A,0,logprob,132,544.2,0.0,556.8
475,world_religions,A,D,0,logprob,62,313.3,0.0,317.7
476,security_studies,C,C,1,logprob,186,688.3,0.0,695.0
477,formal_logic,D,,0,none,93,348.9,0.0,359.1
478,nutrition,D,D,1,logprob,74,344.6,0.0,350.8
479,professional_law,A,A,1,logprob,213,687.4,0.0,694.6
480,high_school_physics,A,A,1,logprob,90,342.9,0.0,348.9
481,high_school_chemistry,C,B,0,logprob,91,355.6,0.0,361.8
482,college_computer_science,A,,0,none,142,506.1,0.0,512.9
483,professional_psychology,C,C,1,logprob,90,353.5,0.0,359.5
484,high_school_us_history,C,A,0,logprob,327,1018.3,0.0,1047.3
485,high_school_world_history,A,B,0,logprob,248,783.6,0.0,811.5
486,management,B,B,1,logprob,88,351.5,0.0,356.6
487,high_school_government_and_politics,D,D,1,logprob,78,351.4,0.0,356.6
488,philosophy,A,D,0,logprob,157,568.6,0.0,574.4
489,high_school_macroeconomics,D,D,1,logprob,98,393.4,0.0,400.9
490,philosophy,D,D,1,logprob,76,384.8,0.0,389.8
491,business_ethics,A,C,0,logprob,95,389.2,0.0,393.0
492,high_school_computer_science,B,B,1,logprob,62,293.7,0.0,298.2
493,machine_learning,C,C,1,logprob,71,378.0,0.0,384.0
494,human_sexuality,C,C,1,logprob,80,372.4,0.0,377.9
495,high_school_psychology,C,C,1,logprob,67,278.7,0.0,284.7
496,nutrition,D,A,0,logprob,81,369.7,0.0,375.1
497,high_school_chemistry,B,B,1,logprob,79,370.7,0.0,385.1
498,high_school_physics,D,B,0,logprob,148,535.9,0.0,545.3
499,high_school_european_history,C,C,1,logprob,498,1606.9,0.0,1620.4
500,prehistory,D,D,1,logprob,116,443.4,0.0,453.6
501,moral_disputes,A,A,1,logprob,95,352.9,0.0,357.9
502,professional_medicine,A,D,0,logprob,254,787.2,0.0,794.7
503,public_relations,D,A,0,logprob,64,267.3,0.0,278.7
504,high_school_microeconomics,C,C,1,logprob,100,345.9,0.0,357.6
505,miscellaneous,C,C,1,logprob,55,261.3,0.0,268.3
506,professional_accounting,D,A,0,logprob,168,598.9,0.0,606.9
507,elementary_mathematics,B,A,0,logprob,111,424.4,0.0,429.2
508,professional_law,C,C,1,logprob,200,675.2,0.0,680.9
509,machine_learning,A,A,1,logprob,68,260.2,0.0,268.7
510,jurisprudence,D,D,1,logprob,91,341.8,0.0,352.0
511,high_school_macroeconomics,A,B,0,logprob,91,338.7,0.0,347.5
512,moral_disputes,C,C,1,logprob,70,340.1,0.0,345.2
513,human_sexuality,B,B,1,logprob,101,414.3,0.0,419.6
514,miscellaneous,A,A,1,logprob,62,269.3,0.0,275.7
515,moral_scenarios,B,A,0,logprob,138,464.1,0.0,475.5
516,marketing,A,A,1,logprob,82,313.4,0.0,321.9
517,miscellaneous,B,B,1,logprob,59,258.0,0.0,265.2
518,machine_learning,C,C,1,logprob,74,354.8,0.0,362.4
519,high_school_psychology,C,C,1,logprob,129,430.3,0.0,436.7
520,conceptual_physics,B,B,1,logprob,92,350.1,0.0,357.8
521,conceptual_physics,B,B,1,logprob,56,253.1,0.0,262.4
522,moral_scenarios,B,C,0,logprob,132,411.1,0.0,419.3
523,high_school_mathematics,A,,0,none,112,396.8,0.0,403.7
524,security_studies,D,D,1,logprob,123,401.5,0.0,411.6
525,moral_scenarios,D,C,0,logprob,128,425.8,0.0,431.9
526,professional_psychology,C,C,1,logprob,92,325.6,0.0,335.2
527,human_sexuality,B,B,1,logprob,124,417.1,0.0,423.9
528,sociology,C,C,1,logprob,101,405.4,0.0,414.2
529,high_school_macroeconomics,D,B,0,logprob,130,426.2,0.0,432.3
530,medical_genetics,B,B,1,logprob,117,428.1,0.0,432.9
531,professional_psychology,C,A,0,logprob,116,429.1,0.0,433.6
532,high_school_physics,C,,0,none,73,343.5,0.0,347.8
533,professional_law,C,C,1,logprob,342,941.6,0.0,947.7
534,college_medicine,B,B,1,logprob,120,400.8,0.0,408.7
535,nutrition,D,C,0,logprob,73,259.4,0.0,264.7
536,electrical_engineering,A,A,1,logprob,88,250.2,0.0,254.9
537,global_facts,C,B,0,logprob,81,250.3,0.0,254.9
538,marketing,D,,0,none,68,191.3,0.0,196.9
539,college_chemistry,A,A,1,logprob,82,261.2,0.0,266.9
540,moral_disputes,A,A,1,logprob,119,339.2,0.0,345.8
541,human_aging,B,B,1,logprob,75,279.6,0.0,285.8
542,professional_law,D,D,1,logprob,324,914.0,0.0,924.6
543,high_school_us_history,A,A,1,logprob,324,1149.5,0.0,1160.9
544,high_school_chemistry,A,B,0,logprob,183,517.0,0.0,531.9
545,college_physics,A,A,1,logprob,147,417.5,0.0,429.3
546,moral_scenarios,D,B,0,logprob,145,412.7,0.0,429.3
547,professional_accounting,D,D,1,logprob,169,449.5,0.0,463.8
548,world_religions,A,A,1,logprob,81,259.6,0.0,274.7
549,sociology,A,D,0,logprob,106,309.8,0.0,319.3
550,nutrition,A,A,1,logprob,97,248.9,0.0,267.6
551,business_ethics,A,B,0,logprob,106,297.1,0.0,307.0
552,miscellaneous,C,A,0,logprob,60,181.6,0.0,185.5
553,professional_law,A,C,0,logprob,183,441.8,0.0,446.2
554,high_school_psychology,B,B,1,logprob,123,353.5,0.0,361.7
555,security_studies,D,D,1,logprob,144,386.4,0.0,399.2
556,nutrition,D,C,0,logprob,152,384.2,0.0,393.0
557,high_school_geography,A,A,1,logprob,70,253.2,0.0,262.1
558,professional_law,B,A,0,logprob,403,957.4,0.0,973.8
559,professional_law,C,D,0,logprob,281,678.9,0.0,696.7
560,professional_psychology,A,A,1,logprob,81,263.1,0.0,270.8
561,human_sexuality,D,D,1,logprob,65,195.6,0.0,204.4
562,high_school_government_and_politics,B,C,0,logprob,93,252.1,0.0,257.2
563,moral_scenarios,D,B,0,logprob,129,338.5,0.0,353.8
564,professional_law,D,A,0,logprob,383,918.5,0.0,929.9
565,sociology,D,D,1,logprob,105,333.8,0.0,343.4
566,moral_scenarios,D,C,0,logprob,143,374.5,0.0,384.9
567,college_computer_science,C,,0,none,128,305.7,0.0,314.7
568,machine_learning,A,B,0,logprob,99,263.9,0.0,275.9
569,formal_logic,A,A,1,logprob,89,257.1,0.0,271.3
570,high_school_psychology,D,D,1,logprob,83,245.9,0.0,255.5
571,high_school_macroeconomics,A,A,1,logprob,162,366.2,0.0,377.4
572,high_school_physics,A,C,0,logprob,82,249.9,0.0,263.5
573,miscellaneous,A,A,1,logprob,52,188.6,0.0,198.4
574,anatomy,A,A,1,logprob,153,379.9,0.0,390.0
575,high_school_government_and_politics,C,C,1,logprob,91,253.4,0.0,264.3
576,high_school_physics,B,,0,none,116,310.8,0.0,321.1
577,prehistory,B,A,0,generated,96,260.7,0.0,270.5
578,business_ethics,B,,0,none,72,258.1,0.0,266.8
579,high_school_government_and_politics,D,D,1,logprob,98,256.8,0.0,266.3
580,prehistory,C,A,0,logprob,80,245.5,0.0,250.2
581,college_computer_science,D,B,0,logprob,97,248.8,0.0,257.4
582,elementary_mathematics,D,,0,none,100,258.1,0.0,268.5
583,abstract_algebra,B,,0,none,88,262.2,0.0,274.6
584,high_school_physics,D,,0,none,118,317.8,0.0,327.5
585,philosophy,D,D,1,logprob,68,195.9,0.0,204.7
586,moral_scenarios,C,C,1,logprob,141,399.6,0.0,410.1
587,moral_scenarios,C,C,1,logprob,133,414.3,0.0,422.2
588,high_school_macroeconomics,D,D,1,logprob,107,330.3,0.0,338.2
589,security_studies,C,D,0,logprob,114,328.8,0.0,339.4
590,marketing,D,D,1,logprob,78,263.3,0.0,273.0
591,nutrition,A,D,0,logprob,68,196.5,0.0,204.2
592,college_mathematics,D,A,0,generated,163,377.9,0.0,383.2
593,marketing,B,B,1,logprob,92,246.1,0.0,251.4
594,professional_accounting,D,D,1,generated,123,308.6,0.0,316.0
595,astronomy,B,B,1,logprob,73,248.1,0.0,258.4
596,high_school_macroeconomics,B,B,1,logprob,87,252.1,0.0,264.1
597,professional_medicine,C,C,1,logprob,238,583.7,0.0,596.3
598,professional_law,A,C,0,logprob,101,352.0,0.0,362.2
599,miscellaneous,D,D,1,logprob,80,275.1,0.0,285.4
600,high_school_biology,D,D,1,logprob,107,322.0,0.0,339.6
601,computer_security,D,D,1,logprob,70,264.9,0.0,275.2
602,high_school_macroeconomics,D,D,1,logprob,70,282.3,0.0,292.7
603,moral_scenarios,C,C,1,logprob,139,372.2,0.0,381.5
604,nutrition,A,A,1,logprob,79,257.4,0.0,268.1
605,conceptual_physics,C,C,1,logprob,108,319.3,0.0,332.1
606,college_physics,A,A,1,logprob,66,189.5,0.0,196.9
607,high_school_biology,C,C,1,logprob,199,477.5,0.0,485.6
608,professional_law,B,B,1,logprob,296,739.9,0.0,753.7
609,global_facts,C,C,1,logprob,82,268.9,0.0,286.3
610,moral_scenarios,A,C,0,logprob,129,342.8,0.0,352.9
611,professional_accounting,D,A,0,logprob,114,314.8,0.0,322.0
612,professional_medicine,D,D,1,logprob,254,600.4,0.0,613.7
613,sociology,A,A,1,logprob,102,322.4,0.0,348.8
614,abstract_algebra,B,,0,none,73,264.0,0.0,274.7
615,international_law,C,D,0,logprob,91,281.9,0.0,291.3
616,college_physics,A,C,0,logprob,109,356.7,0.0,366.8
617,professional_medicine,A,A,1,logprob,228,624.2,0.0,642.1
618,security_studies,C,A,0,logprob,74,297.9,0.0,308.2
619,professional_law,B,D,0,logprob,322,794.0,0.0,800.2
620,high_school_chemistry,C,B,0,generated,108,410.1,0.0,417.1
621,moral_disputes,D,A,0,logprob,76,318.5,0.0,327.6
622,professional_psychology,B,B,1,logprob,104,337.7,0.0,351.7
623,high_school_government_and_politics,D,D,1,logprob,99,275.4,0.0,283.0
624,virology,D,B,0,logprob,73,267.4,0.0,281.0
625,security_studies,D,D,1,logprob,117,332.9,0.0,355.5
626,professional_psychology,C,C,1,logprob,156,376.9,0.0,390.2
627,high_school_geography,D,D,1,logprob,77,253.0,0.0,271.9
628,world_religions,C,C,1,logprob,64,186.5,0.0,195.0
629,high_school_psychology,B,B,1,logprob,70,240.0,0.0,247.4
630,moral_disputes,C,A,0,logprob,62,186.6,0.0,192.5
631,electrical_engineering,C,C,1,logprob,75,243.5,0.0,252.5
632,conceptual_physics,B,B,1,logprob,74,244.0,0.0,254.9
633,philosophy,B,C,0,logprob,84,250.3,0.0,260.2
634,professional_psychology,A,A,1,logprob,68,208.8,0.0,216.0
635,philosophy,D,D,1,logprob,68,209.6,0.0,219.9
636,high_school_statistics,D,B,0,logprob,228,539.0,0.0,553.6
637,high_school_biology,D,D,1,logprob,75,273.9,0.0,284.9
638,moral_scenarios,C,C,1,logprob,125,325.8,0.0,336.5
639,moral_scenarios,B,C,0,logprob,130,328.2,0.0,338.9
640,high_school_macroeconomics,D,C,0,logprob,86,248.9,0.0,259.8
641,philosophy,D,D,1,logprob,61,201.8,0.0,213.7
642,professional_law,C,B,0,logprob,406,1013.0,0.0,1033.1
643,miscellaneous,D,A,0,logprob,96,352.4,0.0,372.5
644,miscellaneous,C,D,0,logprob,62,272.4,0.0,289.0
645,nutrition,B,B,1,logprob,138,662.2,0.0,673.5
646,professional_law,D,D,1,logprob,289,1118.9,0.0,1136.6
647,professional_law,B,C,0,logprob,119,446.7,0.0,457.0
648,elementary_mathematics,C,,0,none,89,309.2,0.0,327.3
649,professional_medicine,D,B,0,logprob,161,472.6,0.0,486.1
650,moral_scenarios,C,C,1,logprob,149,476.7,0.0,491.5
651,high_school_statistics,C,,0,none,126,379.2,0.0,403.4
652,human_sexuality,B,B,1,logprob,66,220.8,0.0,229.2
653,professional_medicine,B,A,0,logprob,230,590.8,0.0,598.0
654,miscellaneous,B,B,1,logprob,66,187.9,0.0,204.8
655,high_school_chemistry,A,D,0,logprob,92,230.6,0.0,238.6
656,miscellaneous,B,B,1,logprob,75,224.6,0.0,235.1
657,high_school_psychology,D,C,0,logprob,70,226.5,0.0,240.7
658,philosophy,D,D,1,logprob,174,403.9,0.0,418.1
659,high_school_government_and_politics,B,B,1,logprob,151,360.0,0.0,372.4
660,logical_fallacies,D,D,1,logprob,88,254.0,0.0,262.8
661,world_religions,A,A,1,logprob,62,191.6,0.0,197.7
662,high_school_statistics,D,D,1,logprob,148,365.0,0.0,374.3
663,high_school_government_and_politics,A,A,1,logprob,111,309.8,0.0,322.5
664,professional_psychology,B,D,0,logprob,97,271.0,0.0,279.2
665,high_school_us_history,A,A,1,logprob,413,941.9,0.0,951.3
666,formal_logic,B,A,0,logprob,66,202.7,0.0,212.4
667,nutrition,A,A,1,logprob,84,244.6,0.0,257.7
668,moral_scenarios,C,C,1,logprob,138,364.2,0.0,377.0
669,high_school_mathematics,B,C,0,generated,156,368.5,0.0,378.6
670,nutrition,D,D,1,logprob,61,189.0,0.0,200.2
671,logical_fallacies,D,D,1,logprob,64,185.2,0.0,195.7
672,high_school_us_history,D,D,1,logprob,335,735.1,0.0,750.5
673,professional_law,B,C,0,logprob,295,694.7,0.0,701.6
674,high_school_physics,C,,0,none,125,329.2,0.0,336.3
675,professional_law,A,C,0,logprob,196,448.2,0.0,459.3
676,high_school_european_history,A,A,1,logprob,362,850.7,0.0,866.1
677,professional_medicine,D,A,0,logprob,178,424.9,0.0,439.4
678,nutrition,C,C,1,logprob,62,184.3,0.0,196.6
679,prehistory,D,,0,none,71,237.8,0.0,250.4
680,moral_scenarios,A,C,0,logprob,131,287.4,0.0,299.6
681,professional_law,D,D,1,logprob,283,610.9,0.0,623.5
682,high_school_chemistry,B,A,0,logprob,125,322.9,0.0,335.7
683,philosophy,A,B,0,logprob,98,250.6,0.0,266.3
684,elementary_mathematics,C,,0,none,86,247.4,0.0,256.3
685,elementary_mathematics,D,,0,none,80,234.8,0.0,240.0
686,college_physics,B,B,1,logprob,115,286.8,0.0,296.7
687,miscellaneous,B,B,1,logprob,121,305.1,0.0,320.7
688,professional_psychology,B,B,1,logprob,79,247.6,0.0,261.4
689,miscellaneous,C,C,1,logprob,59,184.2,0.0,196.6
690,high_school_microeconomics,C,C,1,logprob,105,282.3,0.0,293.1
691,professional_law,C,C,1,logprob,225,476.2,0.0,483.0
692,professional_law,C,B,0,logprob,660,1454.4,0.0,1466.8
693,high_school_chemistry,C,C,1,generated,102,314.4,0.0,331.7
694,professional_law,A,C,0,logprob,219,506.8,0.0,524.4
695,professional_law,A,A,1,logprob,262,574.9,0.0,589.4
696,miscellaneous,D,D,1,logprob,84,231.3,0.0,239.8
697,professional_accounting,B,D,0,logprob,159,341.4,0.0,345.7
698,professional_law,A,A,1,logprob,70,236.9,0.0,243.8
699,prehistory,C,C,1,logprob,75,236.1,0.0,247.9
700,human_aging,B,A,0,logprob,77,248.4,0.0,257.5
701,clinical_knowledge,B,A,0,generated,99,246.1,0.0,255.8
702,miscellaneous,D,D,1,logprob,53,184.5,0.0,190.0
703,high_school_psychology,C,C,1,logprob,94,238.4,0.0,247.8
704,high_school_psychology,D,A,0,logprob,71,235.0,0.0,243.2
705,college_mathematics,D,,0,none,161,350.4,0.0,355.6
706,high_school_government_and_politics,D,A,0,logprob,114,298.4,0.0,307.1
707,professional_law,A,A,1,logprob,327,736.5,0.0,750.2
708,conceptual_physics,B,B,1,logprob,100,248.1,0.0,260.8
709,professional_law,C,A,0,logprob,242,543.1,0.0,557.9
710,professional_law,D,D,1,logprob,461,1004.0,0.0,1020.5
711,machine_learning,B,B,1,logprob,95,254.2,0.0,265.6
712,high_school_european_history,C,A,0,logprob,250,553.7,0.0,566.6
713,miscellaneous,C,C,1,logprob,62,183.9,0.0,191.6
714,professional_medicine,A,A,1,logprob,214,463.5,0.0,467.9
715,nutrition,B,B,1,logprob,74,232.9,0.0,239.7
716,professional_law,D,A,0,logprob,344,711.3,0.0,725.4
717,high_school_chemistry,D,D,1,logprob,117,309.7,0.0,326.0
718,moral_scenarios,D,C,0,logprob,133,350.8,0.0,364.8
719,philosophy,C,C,1,logprob,91,240.4,0.0,249.9
720,professional_law,D,C,0,logprob,341,730.2,0.0,750.0
721,professional_psychology,B,A,0,logprob,122,313.0,0.0,338.3
722,formal_logic,D,A,0,generated,133,353.6,0.0,363.1
723,professional_law,B,B,1,logprob,246,550.0,0.0,558.0
724,moral_scenarios,D,B,0,logprob,129,316.1,0.0,328.3
725,high_school_mathematics,D,,0,none,69,242.5,0.0,251.4
726,moral_disputes,B,C,0,logprob,69,234.9,0.0,246.5
727,professional_law,A,A,1,logprob,239,535.2,0.0,546.5
728,professional_law,B,A,0,logprob,528,1219.3,0.0,1236.8
729,professional_law,B,B,1,logprob,357,789.8,0.0,811.2
730,nutrition,D,B,0,logprob,92,274.8,0.0,294.7
731,miscellaneous,C,A,0,logprob,57,203.9,0.0,216.7
732,professional_psychology,B,B,1,logprob,72,236.7,0.0,245.2
733,professional_law,D,A,0,logprob,162,345.2,0.0,358.9
734,miscellaneous,B,B,1,logprob,57,178.6,0.0,190.0
735,high_school_chemistry,D,D,1,logprob,160,338.0,0.0,343.0
736,abstract_algebra,B,,0,none,80,231.4,0.0,236.3
737,human_sexuality,C,C,1,logprob,58,178.3,0.0,186.4
738,professional_law,D,C,0,logprob,390,834.7,0.0,843.5
739,nutrition,C,C,1,logprob,70,247.8,0.0,255.6
740,high_school_macroeconomics,D,C,0,logprob,120,304.3,0.0,313.2
741,world_religions,C,C,1,logprob,62,193.1,0.0,202.5
742,prehistory,C,C,1,logprob,70,238.7,0.0,250.5
743,professional_psychology,B,B,1,logprob,96,237.8,0.0,246.5
744,college_medicine,B,B,1,logprob,74,236.7,0.0,245.2
745,professional_medicine,A,C,0,logprob,318,657.0,0.0,671.7
746,philosophy,D,A,0,logprob,84,237.5,0.0,251.1
747,international_law,C,B,0,logprob,102,292.7,0.0,301.0
748,professional_law,D,A,0,logprob,233,518.4,0.0,530.3
749,moral_scenarios,B,C,0,logprob,135,354.0,0.0,361.5
750,philosophy,C,B,0,logprob,84,238.1,0.0,248.3
751,college_medicine,D,D,1,logprob,70,233.3,0.0,241.6
752,college_medicine,B,B,1,logprob,78,233.8,0.0,242.8
753,security_studies,D,D,1,logprob,295,652.2,0.0,660.7
754,machine_learning,C,C,1,logprob,191,416.6,0.0,430.7
755,astronomy,C,C,1,logprob,73,257.2,0.0,270.4
756,college_chemistry,D,D,1,logprob,73,260.7,0.0,271.4
757,miscellaneous,D,D,1,logprob,101,305.6,0.0,310.7
758,professional_law,B,B,1,logprob,289,589.6,0.0,596.4
759,high_school_world_history,A,A,1,logprob,609,1271.0,0.0,1290.9
760,high_school_us_history,A,A,1,logprob,365,780.0,0.0,813.6
761,moral_scenarios,A,C,0,logprob,131,293.2,0.0,306.7
762,global_facts,B,C,0,logprob,102,277.3,0.0,284.0
763,professional_law,D,B,0,logprob,345,683.1,0.0,691.6
764,human_sexuality,C,A,0,logprob,76,235.1,0.0,247.6
765,college_biology,A,A,1,logprob,66,180.9,0.0,196.9
766,moral_disputes,C,C,1,logprob,91,221.5,0.0,232.1
767,miscellaneous,D,D,1,logprob,134,324.1,0.0,333.0
768,clinical_knowledge,D,D,1,logprob,70,229.7,0.0,239.2
769,miscellaneous,D,D,1,logprob,91,235.0,0.0,247.3
770,high_school_biology,A,A,1,logprob,106,286.0,0.0,299.8
771,virology,A,A,1,logprob,90,230.2,0.0,239.2
772,high_school_geography,A,A,1,logprob,73,225.8,0.0,230.7
773,high_school_biology,A,D,0,logprob,133,338.9,0.0,344.0
774,high_school_us_history,B,,0,none,383,790.7,0.0,806.3
775,world_religions,C,A,0,logprob,101,315.1,0.0,327.9
776,formal_logic,A,A,1,logprob,161,363.6,0.0,370.3
777,high_school_psychology,D,B,0,logprob,110,298.7,0.0,308.0
778,high_school_geography,B,B,1,logprob,102,289.2,0.0,299.0
779,professional_psychology,D,D,1,logprob,111,290.9,0.0,295.8
780,marketing,C,C,1,logprob,140,341.9,0.0,348.5
781,high_school_mathematics,B,,0,none,87,249.8,0.0,258.6
782,college_physics,A,B,0,logprob,75,237.5,0.0,248.6
783,college_medicine,D,D,1,logprob,72,225.3,0.0,231.0
784,elementary_mathematics,B,D,0,generated,106,282.4,0.0,292.1
785,marketing,B,B,1,logprob,64,174.6,0.0,181.2
786,high_school_microeconomics,D,D,1,logprob,157,344.6,0.0,358.1
787,miscellaneous,C,C,1,logprob,66,184.0,0.0,195.9
788,philosophy,B,B,1,logprob,62,194.4,0.0,206.2
789,high_school_macroeconomics,D,D,1,logprob,117,300.1,0.0,309.7
790,professional_law,B,B,1,logprob,243,530.8,0.0,543.6
791,professional_psychology,A,A,1,logprob,117,302.3,0.0,319.8
792,global_facts,B,C,0,logprob,79,235.5,0.0,247.1
793,nutrition,B,B,1,logprob,138,334.5,0.0,342.2
794,clinical_knowledge,D,D,1,logprob,82,228.9,0.0,235.5
795,professional_accounting,B,D,0,logprob,155,345.0,0.0,352.0
796,professional_law,C,B,0,logprob,576,1174.9,0.0,1186.9
797,machine_learning,B,A,0,generated,94,247.0,0.0,262.0
798,world_religions,C,B,0,logprob,64,185.4,0.0,194.0
799,sociology,A,B,0,logprob,108,288.8,0.0,307.8
800,miscellaneous,C,C,1,logprob,66,171.9,0.0,186.5
801,nutrition,C,C,1,logprob,70,214.9,0.0,218.6
802,security_studies,D,D,1,logprob,226,455.7,0.0,464.1
803,jurisprudence,C,B,0,logprob,103,304.4,0.0,321.0
804,miscellaneous,B,B,1,logprob,57,180.4,0.0,185.1
805,professional_law,D,D,1,logprob,300,682.7,0.0,688.9
806,global_facts,B,C,0,logprob,90,253.4,0.0,264.1
807,professional_psychology,C,A,0,logprob,96,249.4,0.0,264.4
808,miscellaneous,B,B,1,logprob,70,241.6,0.0,253.7
809,miscellaneous,D,,0,none,63,182.4,0.0,191.6
810,high_school_physics,D,,0,none,116,287.6,0.0,296.0
811,high_school_mathematics,D,,0,none,95,236.6,0.0,247.1
812,high_school_macroeconomics,D,D,1,logprob,83,232.0,0.0,241.9
813,clinical_knowledge,D,A,0,logprob,92,233.7,0.0,247.2
814,virology,A,A,1,logprob,77,230.1,0.0,239.7
815,human_aging,C,D,0,logprob,66,177.0,0.0,186.8
816,college_mathematics,A,,0,none,123,299.0,0.0,305.2
817,professional_psychology,C,B,0,logprob,66,183.5,0.0,191.4
818,high_school_psychology,D,D,1,logprob,108,288.5,0.0,295.6
819,sociology,C,C,1,logprob,77,231.7,0.0,239.6
820,miscellaneous,C,C,1,logprob,60,181.2,0.0,193.6
821,logical_fallacies,D,D,1,logprob,76,228.8,0.0,238.6
822,professional_accounting,B,B,1,logprob,117,287.0,0.0,292.5
823,high_school_physics,B,B,1,logprob,140,348.3,0.0,357.4
824,machine_learning,A,A,1,logprob,72,235.0,0.0,245.1
825,professional_law,D,B,0,logprob,371,781.8,0.0,790.2
826,professional_law,B,C,0,logprob,452,922.2,0.0,944.9
827,moral_disputes,D,D,1,logprob,118,304.6,0.0,331.3
828,moral_scenarios,B,C,0,logprob,136,346.8,0.0,357.8
829,virology,D,D,1,logprob,63,174.9,0.0,183.0
830,high_school_statistics,C,A,0,logprob,155,336.5,0.0,342.0
831,professional_psychology,A,A,1,logprob,96,230.8,0.0,237.3
832,nutrition,D,D,1,logprob,69,230.1,0.0,242.1
833,elementary_mathematics,D,,0,none,129,289.4,0.0,299.8
834,high_school_government_and_politics,D,D,1,logprob,121,294.6,0.0,304.6
835,miscellaneous,A,A,1,logprob,57,180.6,0.0,189.7
836,high_school_european_history,B,B,1,logprob,567,1205.1,0.0,1214.3
837,professional_psychology,A,B,0,logprob,98,251.2,0.0,267.7
838,high_school_world_history,A,C,0,logprob,279,588.5,0.0,602.1
839,high_school_macroeconomics,D,C,0,logprob,141,344.7,0.0,357.0
840,high_school_psychology,B,B,1,logprob,69,236.4,0.0,244.9
841,moral_scenarios,D,C,0,logprob,133,335.8,0.0,346.7
842,sociology,A,A,1,logprob,88,235.8,0.0,247.2
843,human_aging,A,A,1,logprob,72,225.3,0.0,230.6
844,miscellaneous,D,A,0,logprob,86,230.6,0.0,238.0
845,professional_psychology,A,A,1,logprob,88,226.3,0.0,236.6
846,professional_law,C,B,0,logprob,338,700.4,0.0,711.1
847,sociology,D,D,1,logprob,103,294.7,0.0,308.5
848,moral_scenarios,D,D,1,logprob,130,292.5,0.0,297.9
849,professional_law,D,C,0,logprob,345,721.3,0.0,729.6
850,professional_law,A,A,1,logprob,156,354.8,0.0,367.9
851,professional_law,C,B,0,logprob,308,646.7,0.0,657.1
852,miscellaneous,D,B,0,logprob,73,243.6,0.0,255.0
853,moral_disputes,C,B,0,logprob,115,292.5,0.0,301.1
