id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
421,high_school_psychology,D,D,1,logprob,135,552.3,0.0,562.7
422,college_physics,B,D,0,logprob,115,473.7,0.0,485.5
423,high_school_world_history,A,A,1,logprob,241,866.7,0.0,895.2
424,high_school_us_history,C,C,1,logprob,432,1574.6,0.0,1590.5
425,high_school_macroeconomics,C,B,0,logprob,126,504.9,0.0,515.1
426,moral_scenarios,C,C,1,logprob,141,796.1,0.0,805.8
427,high_school_microeconomics,D,D,1,logprob,106,831.8,0.0,840.3
428,college_computer_science,D,B,0,logprob,139,826.6,0.0,836.4
429,moral_scenarios,B,C,0,logprob,135,661.4,0.0,671.7
430,high_school_psychology,C,C,1,logprob,99,405.9,0.0,422.4
431,prehistory,D,B,0,logprob,203,790.8,0.0,803.1
432,sociology,B,B,1,logprob,103,486.8,0.0,504.0
433,high_school_macroeconomics,A,B,0,logprob,117,475.8,0.0,488.6
434,high_school_psychology,D,D,1,logprob,122,471.1,0.0,485.1
435,college_medicine,A,A,1,logprob,167,655.3,0.0,669.1
436,college_medicine,D,B,0,logprob,139,559.9,0.0,573.0
437,elementary_mathematics,C,B,0,logprob,93,365.0,0.0,377.9
438,professional_law,D,B,0,logprob,234,845.6,0.0,859.8
439,global_facts,B,B,1,logprob,82,379.5,0.0,393.7
440,nutrition,C,B,0,logprob,78,362.6,0.0,375.3
441,logical_fallacies,C,C,1,logprob,80,360.4,0.0,370.9
442,professional_medicine,D,B,0,logprob,185,651.6,0.0,664.6
443,high_school_chemistry,B,B,1,logprob,95,385.6,0.0,400.5
444,philosophy,A,A,1,logprob,58,285.6,0.0,293.5
445,world_religions,A,A,1,logprob,68,284.9,0.0,301.9
446,jurisprudence,D,D,1,logprob,70,386.9,0.0,396.3
447,international_law,C,A,0,logprob,113,480.2,0.0,492.6
448,high_school_biology,D,D,1,logprob,97,430.3,0.0,444.3
449,high_school_computer_science,C,B,0,logprob,257,1467.8,0.0,1477.3
450,professional_psychology,B,A,0,logprob,71,543.1,0.0,568.2
451,prehistory,C,C,1,logprob,74,468.6,0.0,478.0
452,high_school_chemistry,A,B,0,logprob,119,532.6,0.0,540.6
453,moral_scenarios,A,C,0,logprob,139,583.9,0.0,592.5
454,moral_disputes,C,C,1,logprob,102,491.0,0.0,496.9
455,business_ethics,A,A,1,logprob,137,640.1,0.0,647.5
456,high_school_mathematics,C,A,0,logprob,115,554.2,0.0,562.3
457,nutrition,B,B,1,logprob,136,660.2,0.0,687.5
458,professional_medicine,A,A,1,logprob,145,668.4,0.0,682.8
459,astronomy,B,B,1,logprob,137,652.0,0.0,663.2
460,miscellaneous,C,A,0,logprob,77,422.1,0.0,436.0
461,high_school_chemistry,A,B,0,logprob,166,763.6,0.0,778.2
462,high_school_biology,A,A,1,logprob,134,652.2,0.0,661.8
463,nutrition,A,B,0,logprob,61,318.9,0.0,324.5
464,astronomy,D,B,0,logprob,112,518.0,0.0,526.5
465,college_medicine,D,D,1,logprob,994,3929.9,0.0,3952.6
466,professional_law,D,D,1,logprob,502,2009.1,0.0,2044.5
467,high_school_us_history,C,C,1,logprob,328,1383.2,0.0,1398.1
468,virology,D,D,1,logprob,67,336.2,0.0,347.6
469,college_medicine,D,B,0,logprob,82,437.1,0.0,448.7
470,college_medicine,A,C,0,logprob,151,703.3,0.0,716.5
471,marketing,B,B,1,logprob,76,450.5,0.0,460.9
472,moral_scenarios,B,C,0,logprob,132,540.5,0.0,556.2
473,high_school_european_history,A,D,0,logprob,364,1512.4,0.0,1522.8
474,moral_scenarios,B,A,0,logprob,132,569.7,0.0,586.7
475,world_religions,A,D,0,logprob,62,324.0,0.0,331.2
476,security_studies,C,A,0,logprob,186,776.8,0.0,787.8
477,formal_logic,D,A,0,logprob,93,435.2,0.0,445.1
478,nutrition,D,D,1,logprob,74,444.6,0.0,451.6
479,professional_law,A,A,1,logprob,213,941.6,0.0,952.9
480,high_school_physics,A,B,0,logprob,90,457.8,0.0,467.8
481,high_school_chemistry,C,B,0,logprob,91,428.6,0.0,438.1
482,college_computer_science,A,B,0,logprob,142,647.7,0.0,656.9
483,professional_psychology,C,C,1,logprob,90,412.4,0.0,426.8
484,high_school_us_history,C,D,0,logprob,327,1316.8,0.0,1329.7
485,high_school_world_history,A,B,0,logprob,248,1053.3,0.0,1065.5
486,management,B,B,1,logprob,88,437.3,0.0,451.4
487,high_school_government_and_politics,D,D,1,logprob,78,422.4,0.0,432.9
488,philosophy,A,D,0,logprob,157,647.3,0.0,664.9
489,high_school_macroeconomics,D,D,1,logprob,98,438.6,0.0,446.1
490,philosophy,D,D,1,logprob,76,431.7,0.0,439.6
491,business_ethics,A,C,0,logprob,95,432.4,0.0,443.0
492,high_school_computer_science,B,B,1,logprob,62,343.4,0.0,351.3
493,machine_learning,C,C,1,logprob,71,458.3,0.0,468.8
494,human_sexuality,C,D,0,logprob,80,452.9,0.0,461.2
495,high_school_psychology,C,C,1,logprob,67,325.2,0.0,334.5
496,nutrition,D,A,0,logprob,81,427.2,0.0,436.7
497,high_school_chemistry,B,B,1,logprob,79,436.7,0.0,446.6
498,high_school_physics,D,B,0,logprob,148,670.8,0.0,684.4
499,high_school_european_history,C,C,1,logprob,498,1969.3,0.0,2014.4
500,prehistory,D,D,1,logprob,116,574.4,0.0,609.6
501,moral_disputes,A,A,1,logprob,95,418.9,0.0,431.8
502,professional_medicine,A,D,0,logprob,254,1000.7,0.0,1017.3
503,public_relations,D,B,0,logprob,64,311.0,0.0,323.3
504,high_school_microeconomics,C,A,0,logprob,100,383.0,0.0,392.4
505,miscellaneous,C,C,1,logprob,55,288.3,0.0,295.7
506,professional_accounting,D,B,0,logprob,168,664.2,0.0,677.5
507,elementary_mathematics,B,A,0,logprob,111,476.9,0.0,489.1
508,professional_law,C,C,1,logprob,200,768.6,0.0,791.3
509,machine_learning,A,D,0,logprob,68,287.1,0.0,302.7
510,jurisprudence,D,D,1,logprob,91,370.3,0.0,384.4
511,high_school_macroeconomics,A,B,0,logprob,91,375.6,0.0,385.3
512,moral_disputes,C,C,1,logprob,70,377.9,0.0,392.1
513,human_sexuality,B,B,1,logprob,101,471.7,0.0,485.4
514,miscellaneous,A,D,0,logprob,62,286.5,0.0,299.4
515,moral_scenarios,B,C,0,logprob,138,564.3,0.0,577.9
516,marketing,A,A,1,logprob,82,379.6,0.0,390.4
517,miscellaneous,B,B,1,logprob,59,279.9,0.0,284.3
518,machine_learning,C,C,1,logprob,74,370.9,0.0,380.8
519,high_school_psychology,C,C,1,logprob,129,486.3,0.0,501.5
520,conceptual_physics,B,B,1,logprob,92,396.2,0.0,401.0
521,conceptual_physics,B,B,1,logprob,56,297.8,0.0,303.4
522,moral_scenarios,B,C,0,logprob,132,495.5,0.0,507.6
523,high_school_mathematics,A,A,1,logprob,112,492.2,0.0,502.2
524,security_studies,D,D,1,logprob,123,492.8,0.0,505.7
525,moral_scenarios,D,C,0,logprob,128,480.5,0.0,487.7
526,professional_psychology,C,C,1,logprob,92,395.1,0.0,405.4
527,human_sexuality,B,B,1,logprob,124,504.1,0.0,517.4
528,sociology,C,C,1,logprob,101,496.1,0.0,501.5
529,high_school_macroeconomics,D,D,1,logprob,130,506.5,0.0,514.3
530,medical_genetics,B,B,1,logprob,117,491.0,0.0,501.3
531,professional_psychology,C,D,0,logprob,116,476.4,0.0,490.7
532,high_school_physics,C,B,0,logprob,73,376.8,0.0,385.3
533,professional_law,C,C,1,logprob,342,1163.0,0.0,1176.0
534,college_medicine,B,B,1,logprob,120,468.9,0.0,488.1
535,nutrition,D,C,0,logprob,73,361.7,0.0,374.6
536,electrical_engineering,A,A,1,logprob,88,373.4,0.0,381.3
537,global_facts,C,B,0,logprob,81,375.5,0.0,386.7
538,marketing,D,B,0,logprob,68,286.5,0.0,292.7
539,college_chemistry,A,C,0,logprob,82,385.2,0.0,391.0
540,moral_disputes,A,A,1,logprob,119,490.9,0.0,505.2
541,human_aging,B,B,1,logprob,75,400.6,0.0,408.5
542,professional_law,D,D,1,logprob,324,1159.4,0.0,1173.5
543,high_school_us_history,A,D,0,logprob,324,1130.2,0.0,1143.0
544,high_school_chemistry,A,B,0,logprob,183,692.0,0.0,710.0
545,college_physics,A,B,0,logprob,147,578.4,0.0,594.2
546,moral_scenarios,D,B,0,logprob,145,560.5,0.0,582.6
547,professional_accounting,D,B,0,logprob,169,646.2,0.0,659.1
548,world_religions,A,A,1,logprob,81,392.7,0.0,400.5
549,sociology,A,D,0,logprob,106,578.2,0.0,586.7
550,nutrition,A,B,0,logprob,97,554.2,0.0,572.4
551,business_ethics,A,B,0,logprob,106,677.9,0.0,689.5
552,miscellaneous,C,A,0,logprob,60,356.6,0.0,368.8
553,professional_law,A,D,0,logprob,183,791.5,0.0,803.6
554,high_school_psychology,B,B,1,logprob,123,514.3,0.0,530.4
555,security_studies,D,D,1,logprob,144,576.9,0.0,596.2
556,nutrition,D,C,0,logprob,152,556.6,0.0,577.2
557,high_school_geography,A,D,0,logprob,70,367.9,0.0,378.6
558,professional_law,B,B,1,logprob,403,1340.0,0.0,1368.3
559,professional_law,C,D,0,logprob,281,968.5,0.0,981.0
560,professional_psychology,A,A,1,logprob,81,371.5,0.0,386.1
561,human_sexuality,D,D,1,logprob,65,267.0,0.0,280.2
562,high_school_government_and_politics,B,C,0,logprob,93,348.7,0.0,362.0
563,moral_scenarios,D,B,0,logprob,129,450.9,0.0,460.9
564,professional_law,D,C,0,logprob,383,1326.0,0.0,1334.6
565,sociology,D,A,0,logprob,105,483.4,0.0,492.0
566,moral_scenarios,D,C,0,logprob,143,581.5,0.0,595.6
567,college_computer_science,C,A,0,logprob,128,501.0,0.0,508.1
568,machine_learning,A,B,0,logprob,99,392.9,0.0,400.1
569,formal_logic,A,A,1,logprob,89,411.6,0.0,419.1
570,high_school_psychology,D,D,1,logprob,83,540.4,0.0,549.3
571,high_school_macroeconomics,A,A,1,logprob,162,1077.6,0.0,1088.7
572,high_school_physics,A,C,0,logprob,82,553.4,0.0,570.2
573,miscellaneous,A,A,1,logprob,52,357.9,0.0,367.4
574,anatomy,A,A,1,logprob,153,654.0,0.0,670.0
575,high_school_government_and_politics,C,C,1,logprob,91,405.3,0.0,423.3
576,high_school_physics,B,B,1,logprob,116,475.4,0.0,488.1
577,prehistory,B,B,1,logprob,96,384.5,0.0,395.4
578,business_ethics,B,B,1,logprob,72,394.5,0.0,403.8
579,high_school_government_and_politics,D,D,1,logprob,98,400.7,0.0,413.5
580,prehistory,C,A,0,logprob,80,389.0,0.0,403.8
581,college_computer_science,D,B,0,logprob,97,388.4,0.0,397.4
582,elementary_mathematics,D,A,0,logprob,100,380.5,0.0,392.5
583,abstract_algebra,B,A,0,logprob,88,371.8,0.0,381.3
584,high_school_physics,D,B,0,logprob,118,462.4,0.0,474.1
585,philosophy,D,D,1,logprob,68,280.5,0.0,294.4
586,moral_scenarios,C,C,1,logprob,141,549.4,0.0,560.0
587,moral_scenarios,C,C,1,logprob,133,589.1,0.0,596.0
588,high_school_macroeconomics,D,D,1,logprob,107,488.8,0.0,501.5
589,security_studies,C,D,0,logprob,114,507.0,0.0,514.8
590,marketing,D,D,1,logprob,78,415.5,0.0,426.0
591,nutrition,A,D,0,logprob,68,307.7,0.0,322.6
592,college_mathematics,D,B,0,logprob,163,612.7,0.0,628.7
593,marketing,B,B,1,logprob,92,410.0,0.0,421.6
594,professional_accounting,D,B,0,logprob,123,511.8,0.0,521.8
595,astronomy,B,B,1,logprob,73,393.2,0.0,404.9
596,high_school_macroeconomics,B,B,1,logprob,87,382.5,0.0,395.1
597,professional_medicine,C,C,1,logprob,238,899.1,0.0,913.3
598,professional_law,A,D,0,logprob,101,510.8,0.0,520.4
599,miscellaneous,D,D,1,logprob,80,398.2,0.0,412.4
600,high_school_biology,D,D,1,logprob,107,490.1,0.0,505.1
601,computer_security,D,D,1,logprob,70,379.6,0.0,393.9
602,high_school_macroeconomics,D,D,1,logprob,70,381.6,0.0,391.9
603,moral_scenarios,C,C,1,logprob,139,577.5,0.0,600.2
604,nutrition,A,A,1,logprob,79,385.6,0.0,393.7
605,conceptual_physics,C,C,1,logprob,108,484.7,0.0,492.8
606,college_physics,A,A,1,logprob,66,296.3,0.0,301.1
607,high_school_biology,C,C,1,logprob,199,881.3,0.0,891.9
608,professional_law,B,B,1,logprob,296,1656.2,0.0,1674.6
609,global_facts,C,B,0,logprob,82,459.3,0.0,479.4
610,moral_scenarios,A,C,0,logprob,129,533.5,0.0,555.1
611,professional_accounting,D,B,0,logprob,114,478.0,0.0,501.3
612,professional_medicine,D,B,0,logprob,254,971.0,0.0,979.9
613,sociology,A,A,1,logprob,102,575.0,0.0,586.1
614,abstract_algebra,B,A,0,logprob,73,471.4,0.0,483.7
615,international_law,C,D,0,logprob,91,466.2,0.0,479.1
616,college_physics,A,B,0,logprob,109,565.0,0.0,575.1
617,professional_medicine,A,B,0,logprob,228,930.8,0.0,944.1
618,security_studies,C,A,0,logprob,74,447.1,0.0,467.2
619,professional_law,B,D,0,logprob,322,1212.8,0.0,1226.9
620,high_school_chemistry,C,B,0,logprob,108,501.2,0.0,516.2
621,moral_disputes,D,D,1,logprob,76,387.9,0.0,403.5
622,professional_psychology,B,B,1,logprob,104,458.0,0.0,470.1
623,high_school_government_and_politics,D,D,1,logprob,99,371.5,0.0,379.1
624,virology,D,B,0,logprob,73,362.8,0.0,368.5
625,security_studies,D,D,1,logprob,117,518.2,0.0,524.4
626,professional_psychology,C,C,1,logprob,156,931.8,0.0,944.5
627,high_school_geography,D,D,1,logprob,77,672.6,0.0,687.4
628,world_religions,C,C,1,logprob,64,405.2,0.0,423.3
629,high_school_psychology,B,B,1,logprob,70,476.0,0.0,488.0
630,moral_disputes,C,A,0,logprob,62,334.7,0.0,344.3
631,electrical_engineering,C,C,1,logprob,75,409.4,0.0,428.3
632,conceptual_physics,B,B,1,logprob,74,394.7,0.0,408.7
633,philosophy,B,B,1,logprob,84,383.4,0.0,401.9
634,professional_psychology,A,D,0,logprob,68,288.8,0.0,299.8
635,philosophy,D,D,1,logprob,68,282.3,0.0,290.2
636,high_school_statistics,D,B,0,logprob,228,804.2,0.0,817.5
637,high_school_biology,D,D,1,logprob,75,403.3,0.0,418.7
638,moral_scenarios,C,C,1,logprob,125,495.9,0.0,512.2
639,moral_scenarios,B,C,0,logprob,130,493.2,0.0,504.4
640,high_school_macroeconomics,D,D,1,logprob,86,389.4,0.0,405.7
641,philosophy,D,D,1,logprob,61,291.6,0.0,303.4
642,professional_law,C,B,0,logprob,406,1460.5,0.0,1472.1
643,miscellaneous,D,D,1,logprob,96,397.4,0.0,411.5
644,miscellaneous,C,D,0,logprob,62,297.3,0.0,304.0
645,nutrition,B,B,1,logprob,138,613.0,0.0,621.1
646,professional_law,D,D,1,logprob,289,1070.4,0.0,1096.2
647,professional_law,B,B,1,logprob,119,520.7,0.0,536.3
648,elementary_mathematics,C,A,0,logprob,89,389.3,0.0,401.4
649,professional_medicine,D,B,0,logprob,161,596.0,0.0,603.5
650,moral_scenarios,C,C,1,logprob,149,701.6,0.0,710.4
651,high_school_statistics,C,B,0,logprob,126,631.3,0.0,643.2
652,human_sexuality,B,B,1,logprob,66,362.6,0.0,371.6
653,professional_medicine,B,A,0,logprob,230,1064.6,0.0,1081.2
654,miscellaneous,B,B,1,logprob,66,333.5,0.0,351.1
655,high_school_chemistry,A,D,0,logprob,92,397.9,0.0,412.4
656,miscellaneous,B,B,1,logprob,75,384.7,0.0,398.3
657,high_school_psychology,D,C,0,logprob,70,383.6,0.0,395.6
658,philosophy,D,D,1,logprob,174,673.7,0.0,690.3
659,high_school_government_and_politics,B,B,1,logprob,151,718.6,0.0,731.0
660,logical_fallacies,D,D,1,logprob,88,559.1,0.0,573.4
661,world_religions,A,A,1,logprob,62,391.7,0.0,402.6
662,high_school_statistics,D,D,1,logprob,148,722.8,0.0,732.4
663,high_school_government_and_politics,A,C,0,logprob,111,558.8,0.0,574.2
664,professional_psychology,B,D,0,logprob,97,452.5,0.0,466.6
665,high_school_us_history,A,A,1,logprob,413,1584.7,0.0,1603.0
666,formal_logic,B,B,1,logprob,66,313.1,0.0,326.0
667,nutrition,A,A,1,logprob,84,381.3,0.0,394.5
668,moral_scenarios,C,C,1,logprob,138,563.2,0.0,575.6
669,high_school_mathematics,B,B,1,logprob,156,581.2,0.0,590.6
670,nutrition,D,D,1,logprob,61,285.5,0.0,295.2
671,logical_fallacies,D,D,1,logprob,64,270.4,0.0,278.4
672,high_school_us_history,D,D,1,logprob,335,1251.1,0.0,1283.3
673,professional_law,B,B,1,logprob,295,1149.8,0.0,1173.2
674,high_school_physics,C,B,0,logprob,125,504.5,0.0,521.7
675,professional_law,A,D,0,logprob,196,694.0,0.0,714.9
676,high_school_european_history,A,B,0,logprob,362,1260.3,0.0,1302.0
677,professional_medicine,D,A,0,logprob,178,642.2,0.0,664.5
678,nutrition,C,C,1,logprob,62,290.0,0.0,294.0
679,prehistory,D,D,1,logprob,71,435.1,0.0,439.5
680,moral_scenarios,A,C,0,logprob,131,759.9,0.0,768.4
681,professional_law,D,D,1,logprob,283,1543.2,0.0,1560.6
682,high_school_chemistry,B,B,1,logprob,125,567.5,0.0,583.3
683,philosophy,A,D,0,logprob,98,423.9,0.0,433.2
684,elementary_mathematics,C,B,0,logprob,86,415.4,0.0,427.6
685,elementary_mathematics,D,B,0,logprob,80,419.4,0.0,425.4
686,college_physics,B,D,0,logprob,115,523.6,0.0,536.0
687,miscellaneous,B,B,1,logprob,121,554.1,0.0,563.0
688,professional_psychology,B,D,0,logprob,79,436.1,0.0,448.1
689,miscellaneous,C,C,1,logprob,59,326.8,0.0,339.6
690,high_school_microeconomics,C,C,1,logprob,105,537.8,0.0,559.4
691,professional_law,C,D,0,logprob,225,878.7,0.0,895.8
692,professional_law,C,B,0,logprob,660,2639.4,0.0,2656.7
693,high_school_chemistry,C,B,0,logprob,102,559.4,0.0,580.1
694,professional_law,A,C,0,logprob,219,905.3,0.0,923.0
695,professional_law,A,B,0,logprob,262,1207.3,0.0,1226.5
696,miscellaneous,D,D,1,logprob,84,455.6,0.0,473.0
697,professional_accounting,B,D,0,logprob,159,689.6,0.0,699.8
698,professional_law,A,A,1,logprob,70,421.0,0.0,431.1
699,prehistory,C,C,1,logprob,75,392.8,0.0,406.7
700,human_aging,B,B,1,logprob,77,387.3,0.0,397.7
701,clinical_knowledge,B,B,1,logprob,99,409.1,0.0,419.7
702,miscellaneous,D,A,0,logprob,53,314.1,0.0,323.2
703,high_school_psychology,C,C,1,logprob,94,446.9,0.0,459.5
704,high_school_psychology,D,A,0,logprob,71,458.1,0.0,465.8
705,college_mathematics,D,A,0,logprob,161,759.1,0.0,768.0
706,high_school_government_and_politics,D,B,0,logprob,114,583.5,0.0,601.1
707,professional_law,A,D,0,logprob,327,1399.8,0.0,1409.6
708,conceptual_physics,B,B,1,logprob,100,455.4,0.0,466.6
709,professional_law,C,A,0,logprob,242,1059.9,0.0,1070.9
710,professional_law,D,D,1,logprob,461,1873.6,0.0,1887.4
711,machine_learning,B,B,1,logprob,95,408.9,0.0,418.7
712,high_school_european_history,C,C,1,logprob,250,1026.4,0.0,1036.7
713,miscellaneous,C,C,1,logprob,62,369.3,0.0,379.9
714,professional_medicine,A,A,1,logprob,214,974.3,0.0,987.5
715,nutrition,B,B,1,logprob,74,461.6,0.0,471.4
716,professional_law,D,A,0,logprob,344,1404.1,0.0,1414.6
717,high_school_chemistry,D,D,1,logprob,117,551.4,0.0,561.8
718,moral_scenarios,D,C,0,logprob,133,648.0,0.0,658.5
719,philosophy,C,C,1,logprob,91,433.2,0.0,447.3
720,professional_law,D,C,0,logprob,341,1310.2,0.0,1322.7
721,professional_psychology,B,D,0,logprob,122,537.0,0.0,548.1
722,formal_logic,D,B,0,logprob,133,654.7,0.0,665.0
723,professional_law,B,B,1,logprob,246,1069.3,0.0,1079.7
724,moral_scenarios,D,B,0,logprob,129,570.8,0.0,586.7
725,high_school_mathematics,D,A,0,logprob,69,443.0,0.0,461.1
726,moral_disputes,B,B,1,logprob,69,431.1,0.0,444.8
727,professional_law,A,A,1,logprob,239,983.3,0.0,996.5
728,professional_law,B,D,0,logprob,528,2007.2,0.0,2024.1
729,professional_law,B,B,1,logprob,357,1496.6,0.0,1508.5
730,nutrition,D,B,0,logprob,92,475.1,0.0,484.4
731,miscellaneous,C,A,0,logprob,57,358.6,0.0,367.2
732,professional_psychology,B,A,0,logprob,72,473.0,0.0,483.7
733,professional_law,D,A,0,logprob,162,727.9,0.0,739.5
734,miscellaneous,B,D,0,logprob,57,334.1,0.0,342.1
735,high_school_chemistry,D,D,1,logprob,160,669.4,0.0,683.2
736,abstract_algebra,B,A,0,logprob,80,437.9,0.0,449.6
737,human_sexuality,C,C,1,logprob,58,316.0,0.0,326.5
738,professional_law,D,C,0,logprob,390,1589.4,0.0,1600.8
739,nutrition,C,B,0,logprob,70,437.5,0.0,453.6
740,high_school_macroeconomics,D,B,0,logprob,120,527.6,0.0,543.6
741,world_religions,C,C,1,logprob,62,307.5,0.0,316.9
742,prehistory,C,C,1,logprob,70,398.0,0.0,408.9
743,professional_psychology,B,B,1,logprob,96,401.4,0.0,413.4
744,college_medicine,B,B,1,logprob,74,415.4,0.0,422.3
745,professional_medicine,A,B,0,logprob,318,1296.4,0.0,1308.8
746,philosophy,D,D,1,logprob,84,461.0,0.0,472.9
747,international_law,C,B,0,logprob,102,558.6,0.0,571.7
748,professional_law,D,C,0,logprob,233,1016.0,0.0,1034.1
749,moral_scenarios,B,B,1,logprob,135,634.1,0.0,649.4
750,philosophy,C,B,0,logprob,84,390.6,0.0,400.4
751,college_medicine,D,A,0,logprob,70,408.2,0.0,414.7
752,college_medicine,B,B,1,logprob,78,434.1,0.0,443.2
753,security_studies,D,D,1,logprob,295,1363.1,0.0,1380.6
754,machine_learning,C,B,0,logprob,191,828.8,0.0,847.8
755,astronomy,C,C,1,logprob,73,448.9,0.0,461.8
756,college_chemistry,D,D,1,logprob,73,416.1,0.0,429.0
757,miscellaneous,D,D,1,logprob,101,503.4,0.0,512.5
758,professional_law,B,B,1,logprob,289,1147.1,0.0,1156.8
759,high_school_world_history,A,A,1,logprob,609,2368.7,0.0,2386.1
760,high_school_us_history,A,A,1,logprob,365,1502.6,0.0,1535.1
761,moral_scenarios,A,C,0,logprob,131,584.8,0.0,600.1
762,global_facts,B,B,1,logprob,102,547.0,0.0,560.4
763,professional_law,D,D,1,logprob,345,1417.3,0.0,1440.0
764,human_sexuality,C,B,0,logprob,76,442.3,0.0,458.5
765,college_biology,A,A,1,logprob,66,315.8,0.0,326.7
766,moral_disputes,C,B,0,logprob,91,408.6,0.0,423.0
767,miscellaneous,D,D,1,logprob,134,601.6,0.0,618.1
768,clinical_knowledge,D,D,1,logprob,70,406.8,0.0,415.9
769,miscellaneous,D,D,1,logprob,91,427.7,0.0,435.5
770,high_school_biology,A,A,1,logprob,106,546.2,0.0,554.4
771,virology,A,A,1,logprob,90,453.8,0.0,462.5
772,high_school_geography,A,A,1,logprob,73,442.4,0.0,452.9
773,high_school_biology,A,B,0,logprob,133,652.7,0.0,664.8
774,high_school_us_history,B,A,0,logprob,383,1523.0,0.0,1545.4
775,world_religions,C,A,0,logprob,101,548.8,0.0,564.1
776,formal_logic,A,A,1,logprob,161,639.2,0.0,651.9
777,high_school_psychology,D,D,1,logprob,110,537.1,0.0,547.4
778,high_school_geography,B,B,1,logprob,102,544.9,0.0,553.9
779,professional_psychology,D,D,1,logprob,111,534.8,0.0,544.9
780,marketing,C,C,1,logprob,140,653.8,0.0,674.3
781,high_school_mathematics,B,A,0,logprob,87,433.6,0.0,458.2
782,college_physics,A,B,0,logprob,75,412.2,0.0,423.7
783,college_medicine,D,B,0,logprob,72,410.9,0.0,421.2
784,elementary_mathematics,B,B,1,logprob,106,533.3,0.0,544.8
785,marketing,B,B,1,logprob,64,319.5,0.0,329.6
786,high_school_microeconomics,D,D,1,logprob,157,643.2,0.0,664.4
787,miscellaneous,C,D,0,logprob,66,336.9,0.0,353.5
788,philosophy,B,B,1,logprob,62,320.0,0.0,332.6
789,high_school_macroeconomics,D,D,1,logprob,117,550.5,0.0,570.9
790,professional_law,B,B,1,logprob,243,1052.4,0.0,1070.4
791,professional_psychology,A,C,0,logprob,117,541.0,0.0,555.0
792,global_facts,B,B,1,logprob,79,389.5,0.0,402.2
793,nutrition,B,D,0,logprob,138,611.5,0.0,620.8
794,clinical_knowledge,D,D,1,logprob,82,451.3,0.0,459.8
795,professional_accounting,B,D,0,logprob,155,721.7,0.0,738.8
796,professional_law,C,C,1,logprob,576,2379.4,0.0,2396.8
797,machine_learning,B,B,1,logprob,94,447.6,0.0,458.9
798,world_religions,C,B,0,logprob,64,320.0,0.0,331.6
799,sociology,A,B,0,logprob,108,523.6,0.0,534.4
800,miscellaneous,C,A,0,logprob,66,331.1,0.0,340.2
801,nutrition,C,C,1,logprob,70,408.5,0.0,419.5
802,security_studies,D,D,1,logprob,226,911.9,0.0,926.6
803,jurisprudence,C,C,1,logprob,103,595.4,0.0,607.9
804,miscellaneous,B,B,1,logprob,57,344.7,0.0,353.5
805,professional_law,D,B,0,logprob,300,1265.0,0.0,1280.0
806,global_facts,B,B,1,logprob,90,436.4,0.0,450.0
807,professional_psychology,C,B,0,logprob,96,428.7,0.0,439.6
808,miscellaneous,B,B,1,logprob,70,416.1,0.0,427.6
809,miscellaneous,D,D,1,logprob,63,311.9,0.0,327.9
810,high_school_physics,D,B,0,logprob,116,490.3,0.0,508.3
811,high_school_mathematics,D,A,0,logprob,95,418.4,0.0,426.5
812,high_school_macroeconomics,D,D,1,logprob,83,434.8,0.0,444.2
813,clinical_knowledge,D,B,0,logprob,92,431.8,0.0,438.8
814,virology,A,A,1,logprob,77,435.4,0.0,444.5
815,human_aging,C,D,0,logprob,66,319.7,0.0,328.7
816,college_mathematics,A,B,0,logprob,123,559.1,0.0,567.3
817,professional_psychology,C,B,0,logprob,66,342.2,0.0,352.6
818,high_school_psychology,D,D,1,logprob,108,554.4,0.0,565.8
819,sociology,C,C,1,logprob,77,433.9,0.0,447.2
820,miscellaneous,C,C,1,logprob,60,311.3,0.0,322.8
821,logical_fallacies,D,D,1,logprob,76,421.3,0.0,429.6
822,professional_accounting,B,D,0,logprob,117,556.4,0.0,564.6
823,high_school_physics,B,B,1,logprob,140,669.3,0.0,678.4
824,machine_learning,A,A,1,logprob,72,435.7,0.0,447.2
825,professional_law,D,D,1,logprob,371,1496.0,0.0,1513.1
826,professional_law,B,C,0,logprob,452,1761.5,0.0,1781.6
827,moral_disputes,D,D,1,logprob,118,558.1,0.0,577.8
828,moral_scenarios,B,C,0,logprob,136,660.2,0.0,671.4
829,virology,D,D,1,logprob,63,326.3,0.0,339.8
830,high_school_statistics,C,A,0,logprob,155,618.1,0.0,635.5
831,professional_psychology,A,B,0,logprob,96,424.0,0.0,443.8
832,nutrition,D,D,1,logprob,69,401.2,0.0,413.9
833,elementary_mathematics,D,B,0,logprob,129,481.0,0.0,492.8
834,high_school_government_and_politics,D,D,1,logprob,121,458.7,0.0,479.7
835,miscellaneous,A,A,1,logprob,57,259.7,0.0,268.0
836,high_school_european_history,B,D,0,logprob,567,1825.5,0.0,1846.5
837,professional_psychology,A,B,0,logprob,98,374.8,0.0,400.6
838,high_school_world_history,A,C,0,logprob,279,953.9,0.0,971.8
839,high_school_macroeconomics,D,B,0,logprob,141,617.7,0.0,630.3
840,high_school_psychology,B,B,1,logprob,69,456.6,0.0,463.6
841,moral_scenarios,D,C,0,logprob,133,829.1,0.0,839.7
842,sociology,A,C,0,logprob,88,603.9,0.0,612.4
843,human_aging,A,A,1,logprob,72,542.6,0.0,553.5
