id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
423,high_school_world_history,A,A,1,logprob,241,388.7,0.0,392.4
424,high_school_us_history,C,C,1,logprob,432,640.5,0.0,392.4
425,high_school_macroeconomics,C,C,1,logprob,126,258.0,0.0,392.4
426,moral_scenarios,C,B,0,logprob,141,276.1,0.0,392.4
427,high_school_microeconomics,D,D,1,logprob,106,238.1,0.0,392.4
428,college_computer_science,D,B,0,logprob,139,274.1,0.0,392.4
429,moral_scenarios,B,C,0,logprob,135,272.9,0.0,392.4
430,high_school_psychology,C,C,1,logprob,99,226.4,0.0,392.4
431,prehistory,D,B,0,logprob,203,356.5,0.0,392.4
432,sociology,B,B,1,logprob,103,237.3,0.0,392.4
433,high_school_macroeconomics,A,B,0,logprob,117,247.7,0.0,392.4
434,high_school_psychology,D,D,1,logprob,122,249.4,0.0,392.4
435,college_medicine,A,A,1,logprob,167,310.2,0.0,392.4
436,college_medicine,D,B,0,logprob,139,274.7,0.0,392.4
437,elementary_mathematics,C,B,0,logprob,93,224.1,0.0,392.4
438,professional_law,D,B,0,logprob,234,383.5,0.0,392.4
439,global_facts,B,B,1,logprob,82,215.2,0.0,392.4
440,nutrition,C,B,0,logprob,78,213.8,0.0,392.4
441,logical_fallacies,C,C,1,logprob,80,213.7,0.0,392.4
442,professional_medicine,D,D,1,logprob,185,321.8,0.0,392.4
443,high_school_chemistry,B,B,1,logprob,95,225.0,0.0,392.4
444,philosophy,A,A,1,logprob,58,192.6,0.0,392.4
445,world_religions,A,A,1,logprob,68,197.3,0.0,392.4
446,jurisprudence,D,D,1,logprob,70,210.0,0.0,392.4
447,international_law,C,A,0,logprob,113,241.3,0.0,392.4
448,high_school_biology,D,D,1,logprob,97,225.5,0.0,392.4
449,high_school_computer_science,C,B,0,logprob,257,401.3,0.0,392.4
450,professional_psychology,B,A,0,logprob,71,221.5,0.0,476.2
451,prehistory,C,C,1,logprob,74,210.7,0.0,476.2
452,high_school_chemistry,A,B,0,logprob,119,248.2,0.0,476.2
453,moral_scenarios,A,C,0,logprob,139,274.3,0.0,476.2
454,moral_disputes,C,C,1,logprob,102,236.7,0.0,476.2
455,business_ethics,A,A,1,logprob,137,272.9,0.0,476.2
456,high_school_mathematics,C,A,0,logprob,115,241.7,0.0,476.2
457,nutrition,B,B,1,logprob,136,272.4,0.0,476.2
458,professional_medicine,A,A,1,logprob,145,277.7,0.0,476.2
459,astronomy,B,B,1,logprob,137,273.4,0.0,476.2
460,miscellaneous,C,A,0,logprob,77,213.2,0.0,476.2
461,high_school_chemistry,A,B,0,logprob,166,309.3,0.0,476.2
462,high_school_biology,A,A,1,logprob,134,272.4,0.0,476.2
463,nutrition,A,B,0,logprob,61,195.8,0.0,476.2
464,astronomy,D,B,0,logprob,112,239.0,0.0,476.2
465,college_medicine,D,D,1,logprob,994,1482.3,0.0,476.2
466,professional_law,D,D,1,logprob,502,724.8,0.0,476.2
467,high_school_us_history,C,C,1,logprob,328,508.4,0.0,476.2
468,virology,D,D,1,logprob,67,198.2,0.0,476.2
469,college_medicine,D,D,1,logprob,82,215.0,0.0,476.2
470,college_medicine,A,C,0,logprob,151,284.8,0.0,476.2
471,marketing,B,B,1,logprob,76,211.7,0.0,476.2
472,moral_scenarios,B,C,0,logprob,132,258.9,0.0,476.2
473,high_school_european_history,A,A,1,logprob,364,552.2,0.0,476.2
474,moral_scenarios,B,A,0,logprob,132,258.7,0.0,476.2
475,world_religions,A,D,0,logprob,62,196.0,0.0,476.2
476,security_studies,C,C,1,logprob,186,321.9,0.0,476.2
477,formal_logic,D,B,0,logprob,93,224.3,0.0,476.2
478,nutrition,D,D,1,logprob,74,211.2,0.0,476.2
479,professional_law,A,A,1,logprob,213,365.5,0.0,476.2
480,high_school_physics,A,D,0,logprob,90,221.1,0.0,476.2
481,high_school_chemistry,C,B,0,logprob,91,221.8,0.0,476.2
482,college_computer_science,A,B,0,logprob,142,276.7,0.0,476.2
483,professional_psychology,C,C,1,logprob,90,221.3,0.0,476.2
484,high_school_us_history,C,D,0,logprob,327,506.4,0.0,476.2
485,high_school_world_history,A,B,0,logprob,248,398.3,0.0,476.2
486,management,B,B,1,logprob,88,219.8,0.0,476.2
487,high_school_government_and_politics,D,D,1,logprob,78,213.3,0.0,476.2
488,philosophy,A,D,0,logprob,157,288.5,0.0,476.2
489,high_school_macroeconomics,D,D,1,logprob,98,226.0,0.0,476.2
490,philosophy,D,D,1,logprob,76,211.5,0.0,476.2
491,business_ethics,A,C,0,logprob,95,224.3,0.0,476.2
492,high_school_computer_science,B,B,1,logprob,62,196.0,0.0,476.2
493,machine_learning,C,C,1,logprob,71,210.4,0.0,476.2
494,human_sexuality,C,C,1,logprob,80,213.2,0.0,476.2
495,high_school_psychology,C,C,1,logprob,67,197.6,0.0,476.2
496,nutrition,D,D,1,logprob,81,214.6,0.0,476.2
497,high_school_chemistry,B,B,1,logprob,79,214.0,0.0,476.2
498,high_school_physics,D,B,0,logprob,148,278.0,0.0,476.2
499,high_school_european_history,C,C,1,logprob,498,718.7,0.0,476.2
500,prehistory,D,D,1,logprob,116,255.1,0.0,413.4
501,moral_disputes,A,A,1,logprob,95,224.0,0.0,413.4
502,professional_medicine,A,D,0,logprob,254,399.9,0.0,413.4
503,public_relations,D,A,0,logprob,64,196.3,0.0,413.4
504,high_school_microeconomics,C,C,1,logprob,100,226.2,0.0,413.4
505,miscellaneous,C,C,1,logprob,55,191.1,0.0,413.4
506,professional_accounting,D,B,0,logprob,168,309.8,0.0,413.4
507,elementary_mathematics,B,A,0,logprob,111,240.4,0.0,413.4
508,professional_law,C,C,1,logprob,200,355.2,0.0,413.4
509,machine_learning,A,D,0,logprob,68,197.9,0.0,413.4
510,jurisprudence,D,D,1,logprob,91,221.4,0.0,413.4
511,high_school_macroeconomics,A,B,0,logprob,91,221.6,0.0,413.4
512,moral_disputes,C,C,1,logprob,70,209.6,0.0,413.4
513,human_sexuality,B,B,1,logprob,101,235.4,0.0,413.4
514,miscellaneous,A,A,1,logprob,62,196.0,0.0,413.4
515,moral_scenarios,B,A,0,logprob,138,274.8,0.0,413.4
516,marketing,A,A,1,logprob,82,215.1,0.0,413.4
517,miscellaneous,B,B,1,logprob,59,193.3,0.0,413.4
518,machine_learning,C,C,1,logprob,74,211.1,0.0,413.4
519,high_school_psychology,C,C,1,logprob,129,258.7,0.0,413.4
520,conceptual_physics,B,B,1,logprob,92,221.3,0.0,413.4
521,conceptual_physics,B,B,1,logprob,56,191.3,0.0,413.4
522,moral_scenarios,B,C,0,logprob,132,258.8,0.0,413.4
523,high_school_mathematics,A,A,1,logprob,112,240.0,0.0,413.4
524,security_studies,D,D,1,logprob,123,249.5,0.0,413.4
525,moral_scenarios,D,C,0,logprob,128,257.9,0.0,413.4
526,professional_psychology,C,C,1,logprob,92,221.5,0.0,413.4
527,human_sexuality,B,B,1,logprob,124,248.9,0.0,413.4
528,sociology,C,C,1,logprob,101,236.1,0.0,413.4
529,high_school_macroeconomics,D,B,0,logprob,130,259.2,0.0,413.4
530,medical_genetics,B,B,1,logprob,117,248.3,0.0,413.4
531,professional_psychology,C,D,0,logprob,116,241.0,0.0,413.4
532,high_school_physics,C,B,0,logprob,73,211.1,0.0,413.4
533,professional_law,C,C,1,logprob,342,527.8,0.0,413.4
534,college_medicine,B,B,1,logprob,120,248.4,0.0,413.4
535,nutrition,D,C,0,logprob,73,210.8,0.0,413.4
536,electrical_engineering,A,A,1,logprob,88,219.9,0.0,413.4
537,global_facts,C,B,0,logprob,81,215.2,0.0,413.4
538,marketing,D,D,1,logprob,68,198.2,0.0,413.4
539,college_chemistry,A,A,1,logprob,82,215.3,0.0,413.4
540,moral_disputes,A,A,1,logprob,119,249.0,0.0,413.4
541,human_aging,B,B,1,logprob,75,211.7,0.0,413.4
542,professional_law,D,D,1,logprob,324,476.1,0.0,413.4
543,high_school_us_history,A,A,1,logprob,324,478.5,0.0,413.4
544,high_school_chemistry,A,B,0,logprob,183,322.0,0.0,413.4
545,college_physics,A,B,0,logprob,147,279.0,0.0,413.4
546,moral_scenarios,D,B,0,logprob,145,277.8,0.0,413.4
547,professional_accounting,D,D,1,logprob,169,311.2,0.0,413.4
548,world_religions,A,A,1,logprob,81,214.6,0.0,413.4
549,sociology,A,D,0,logprob,106,238.1,0.0,413.4
550,nutrition,A,A,1,logprob,97,232.8,0.0,395.8
551,business_ethics,A,D,0,logprob,106,237.5,0.0,395.8
552,miscellaneous,C,A,0,logprob,60,192.3,0.0,395.8
553,professional_law,A,C,0,logprob,183,321.1,0.0,395.8
554,high_school_psychology,B,B,1,logprob,123,249.5,0.0,395.8
555,security_studies,D,D,1,logprob,144,276.4,0.0,395.8
556,nutrition,D,C,0,logprob,152,283.9,0.0,395.8
557,high_school_geography,A,A,1,logprob,70,209.6,0.0,395.8
558,professional_law,B,A,0,logprob,403,607.5,0.0,395.8
559,professional_law,C,D,0,logprob,281,439.7,0.0,395.8
560,professional_psychology,A,A,1,logprob,81,215.1,0.0,395.8
561,human_sexuality,D,D,1,logprob,65,197.1,0.0,395.8
562,high_school_government_and_politics,B,C,0,logprob,93,223.5,0.0,395.8
563,moral_scenarios,D,B,0,logprob,129,259.2,0.0,395.8
564,professional_law,D,D,1,logprob,383,554.5,0.0,395.8
565,sociology,D,D,1,logprob,105,238.0,0.0,395.8
566,moral_scenarios,D,C,0,logprob,143,277.0,0.0,395.8
567,college_computer_science,C,B,0,logprob,128,257.6,0.0,395.8
568,machine_learning,A,B,0,logprob,99,225.9,0.0,395.8
569,formal_logic,A,A,1,logprob,89,221.0,0.0,395.8
570,high_school_psychology,D,D,1,logprob,83,215.7,0.0,395.8
571,high_school_macroeconomics,A,A,1,logprob,162,301.0,0.0,395.8
572,high_school_physics,A,C,0,logprob,82,214.8,0.0,395.8
573,miscellaneous,A,A,1,logprob,52,189.2,0.0,395.8
574,anatomy,A,A,1,logprob,153,285.9,0.0,395.8
575,high_school_government_and_politics,C,C,1,logprob,91,221.7,0.0,395.8
576,high_school_physics,B,B,1,logprob,116,241.1,0.0,395.8
577,prehistory,B,B,1,logprob,96,224.5,0.0,395.8
578,business_ethics,B,B,1,logprob,72,210.1,0.0,395.8
579,high_school_government_and_politics,D,D,1,logprob,98,225.8,0.0,395.8
580,prehistory,C,B,0,logprob,80,213.6,0.0,395.8
581,college_computer_science,D,B,0,logprob,97,225.1,0.0,395.8
582,elementary_mathematics,D,B,0,logprob,100,226.3,0.0,395.8
583,abstract_algebra,B,B,1,logprob,88,219.4,0.0,395.8
584,high_school_physics,D,B,0,logprob,118,248.4,0.0,395.8
585,philosophy,D,D,1,logprob,68,197.7,0.0,395.8
586,moral_scenarios,C,C,1,logprob,141,275.8,0.0,395.8
587,moral_scenarios,C,B,0,logprob,133,273.0,0.0,395.8
588,high_school_macroeconomics,D,D,1,logprob,107,238.5,0.0,395.8
589,security_studies,C,D,0,logprob,114,241.1,0.0,395.8
590,marketing,D,D,1,logprob,78,213.6,0.0,395.8
591,nutrition,A,D,0,logprob,68,197.3,0.0,395.8
592,college_mathematics,D,B,0,logprob,163,304.7,0.0,395.8
593,marketing,B,B,1,logprob,92,221.8,0.0,395.8
594,professional_accounting,D,B,0,logprob,123,250.3,0.0,395.8
595,astronomy,B,B,1,logprob,73,211.0,0.0,395.8
596,high_school_macroeconomics,B,B,1,logprob,87,219.6,0.0,395.8
597,professional_medicine,C,C,1,logprob,238,385.0,0.0,395.8
598,professional_law,A,C,0,logprob,101,236.7,0.0,395.8
599,miscellaneous,D,D,1,logprob,80,213.6,0.0,395.8
600,high_school_biology,D,D,1,logprob,107,251.6,0.0,393.0
601,computer_security,D,D,1,logprob,70,209.6,0.0,393.0
602,high_school_macroeconomics,D,D,1,logprob,70,209.8,0.0,393.0
603,moral_scenarios,C,B,0,logprob,139,274.4,0.0,393.0
604,nutrition,A,A,1,logprob,79,214.2,0.0,393.0
605,conceptual_physics,C,C,1,logprob,108,238.0,0.0,393.0
606,college_physics,A,A,1,logprob,66,198.4,0.0,393.0
607,high_school_biology,C,C,1,logprob,199,355.6,0.0,393.0
608,professional_law,B,B,1,logprob,296,469.3,0.0,393.0
609,global_facts,C,B,0,logprob,82,215.6,0.0,393.0
610,moral_scenarios,A,B,0,logprob,129,259.9,0.0,393.0
611,professional_accounting,D,A,0,logprob,114,241.4,0.0,393.0
612,professional_medicine,D,D,1,logprob,254,400.0,0.0,393.0
613,sociology,A,A,1,logprob,102,237.0,0.0,393.0
614,abstract_algebra,B,B,1,logprob,73,210.8,0.0,393.0
615,international_law,C,D,0,logprob,91,223.3,0.0,393.0
616,college_physics,A,C,0,logprob,109,239.4,0.0,393.0
617,professional_medicine,A,B,0,logprob,228,372.1,0.0,393.0
618,security_studies,C,A,0,logprob,74,211.7,0.0,393.0
619,professional_law,B,D,0,logprob,322,476.3,0.0,393.0
620,high_school_chemistry,C,B,0,logprob,108,238.1,0.0,393.0
621,moral_disputes,D,A,0,logprob,76,211.6,0.0,393.0
622,professional_psychology,B,B,1,logprob,104,236.8,0.0,393.0
623,high_school_government_and_politics,D,D,1,logprob,99,226.2,0.0,393.0
624,virology,D,B,0,logprob,73,210.9,0.0,393.0
625,security_studies,D,D,1,logprob,117,248.1,0.0,393.0
626,professional_psychology,C,C,1,logprob,156,285.7,0.0,393.0
627,high_school_geography,D,D,1,logprob,77,213.8,0.0,393.0
628,world_religions,C,C,1,logprob,64,196.7,0.0,393.0
629,high_school_psychology,B,B,1,logprob,70,209.8,0.0,393.0
630,moral_disputes,C,A,0,logprob,62,196.4,0.0,393.0
631,electrical_engineering,C,C,1,logprob,75,211.4,0.0,393.0
632,conceptual_physics,B,B,1,logprob,74,211.9,0.0,393.0
633,philosophy,B,C,0,logprob,84,215.7,0.0,393.0
634,professional_psychology,A,A,1,logprob,68,198.0,0.0,393.0
635,philosophy,D,D,1,logprob,68,197.6,0.0,393.0
636,high_school_statistics,D,B,0,logprob,228,372.7,0.0,393.0
637,high_school_biology,D,D,1,logprob,75,211.7,0.0,393.0
638,moral_scenarios,C,C,1,logprob,125,257.5,0.0,393.0
639,moral_scenarios,B,C,0,logprob,130,259.4,0.0,393.0
640,high_school_macroeconomics,D,C,0,logprob,86,220.1,0.0,393.0
641,philosophy,D,D,1,logprob,61,195.6,0.0,393.0
642,professional_law,C,B,0,logprob,406,603.9,0.0,393.0
643,miscellaneous,D,A,0,logprob,96,225.0,0.0,393.0
644,miscellaneous,C,D,0,logprob,62,196.1,0.0,393.0
645,nutrition,B,B,1,logprob,138,273.4,0.0,393.0
646,professional_law,D,D,1,logprob,289,442.6,0.0,393.0
647,professional_law,B,C,0,logprob,119,248.8,0.0,393.0
648,elementary_mathematics,C,A,0,logprob,89,220.9,0.0,393.0
649,professional_medicine,D,B,0,logprob,161,290.0,0.0,393.0
650,moral_scenarios,C,B,0,logprob,149,296.1,0.0,417.9
651,high_school_statistics,C,C,1,logprob,126,257.5,0.0,417.9
652,human_sexuality,B,B,1,logprob,66,197.3,0.0,417.9
653,professional_medicine,B,A,0,logprob,230,382.2,0.0,417.9
654,miscellaneous,B,B,1,logprob,66,197.6,0.0,417.9
655,high_school_chemistry,A,D,0,logprob,92,222.0,0.0,417.9
656,miscellaneous,B,B,1,logprob,75,211.4,0.0,417.9
657,high_school_psychology,D,C,0,logprob,70,210.0,0.0,417.9
658,philosophy,D,D,1,logprob,174,313.2,0.0,417.9
659,high_school_government_and_politics,B,B,1,logprob,151,285.0,0.0,417.9
660,logical_fallacies,D,D,1,logprob,88,220.1,0.0,417.9
661,world_religions,A,A,1,logprob,62,195.7,0.0,417.9
662,high_school_statistics,D,D,1,logprob,148,277.6,0.0,417.9
663,high_school_government_and_politics,A,C,0,logprob,111,240.0,0.0,417.9
664,professional_psychology,B,D,0,logprob,97,225.3,0.0,417.9
665,high_school_us_history,A,A,1,logprob,413,618.5,0.0,417.9
666,formal_logic,B,B,1,logprob,66,198.8,0.0,417.9
667,nutrition,A,A,1,logprob,84,215.4,0.0,417.9
668,moral_scenarios,C,B,0,logprob,138,274.0,0.0,417.9
669,high_school_mathematics,B,B,1,logprob,156,285.3,0.0,417.9
670,nutrition,D,D,1,logprob,61,196.3,0.0,417.9
671,logical_fallacies,D,D,1,logprob,64,198.5,0.0,417.9
672,high_school_us_history,D,D,1,logprob,335,515.1,0.0,417.9
673,professional_law,B,C,0,logprob,295,471.3,0.0,417.9
674,high_school_physics,C,B,0,logprob,125,257.6,0.0,417.9
675,professional_law,A,C,0,logprob,196,332.3,0.0,417.9
676,high_school_european_history,A,A,1,logprob,362,542.0,0.0,417.9
677,professional_medicine,D,D,1,logprob,178,315.5,0.0,417.9
678,nutrition,C,C,1,logprob,62,196.0,0.0,417.9
679,prehistory,D,D,1,logprob,71,210.1,0.0,417.9
680,moral_scenarios,A,B,0,logprob,131,259.7,0.0,417.9
681,professional_law,D,D,1,logprob,283,440.4,0.0,417.9
682,high_school_chemistry,B,B,1,logprob,125,258.0,0.0,417.9
683,philosophy,A,B,0,logprob,98,225.9,0.0,417.9
684,elementary_mathematics,C,B,0,logprob,86,219.6,0.0,417.9
685,elementary_mathematics,D,D,1,logprob,80,213.8,0.0,417.9
686,college_physics,B,B,1,logprob,115,241.9,0.0,417.9
687,miscellaneous,B,B,1,logprob,121,248.8,0.0,417.9
688,professional_psychology,B,B,1,logprob,79,213.9,0.0,417.9
689,miscellaneous,C,C,1,logprob,59,193.5,0.0,417.9
690,high_school_microeconomics,C,C,1,logprob,105,237.6,0.0,417.9
691,professional_law,C,C,1,logprob,225,372.3,0.0,417.9
692,professional_law,C,B,0,logprob,660,979.5,0.0,417.9
693,high_school_chemistry,C,B,0,logprob,102,237.0,0.0,417.9
694,professional_law,A,C,0,logprob,219,368.0,0.0,417.9
695,professional_law,A,C,0,logprob,262,429.4,0.0,417.9
696,miscellaneous,D,D,1,logprob,84,215.5,0.0,417.9
697,professional_accounting,B,D,0,logprob,159,305.3,0.0,417.9
698,professional_law,A,A,1,logprob,70,210.8,0.0,417.9
699,prehistory,C,C,1,logprob,75,211.7,0.0,417.9
700,human_aging,B,A,0,logprob,77,220.0,0.0,432.0
701,clinical_knowledge,B,B,1,logprob,99,225.9,0.0,432.0
702,miscellaneous,D,D,1,logprob,53,190.9,0.0,432.0
703,high_school_psychology,C,C,1,logprob,94,224.1,0.0,432.0
704,high_school_psychology,D,A,0,logprob,71,210.1,0.0,432.0
705,college_mathematics,D,A,0,logprob,161,290.6,0.0,432.0
706,high_school_government_and_politics,D,B,0,logprob,114,241.5,0.0,432.0
707,professional_law,A,A,1,logprob,327,508.5,0.0,432.0
708,conceptual_physics,B,B,1,logprob,100,226.8,0.0,432.0
709,professional_law,C,C,1,logprob,242,387.8,0.0,432.0
710,professional_law,D,D,1,logprob,461,677.8,0.0,432.0
711,machine_learning,B,B,1,logprob,95,224.6,0.0,432.0
712,high_school_european_history,C,C,1,logprob,250,398.0,0.0,432.0
713,miscellaneous,C,C,1,logprob,62,196.3,0.0,432.0
714,professional_medicine,A,A,1,logprob,214,366.4,0.0,432.0
715,nutrition,B,B,1,logprob,74,211.7,0.0,432.0
716,professional_law,D,A,0,logprob,344,521.7,0.0,432.0
717,high_school_chemistry,D,D,1,logprob,117,247.7,0.0,432.0
718,moral_scenarios,D,C,0,logprob,133,273.0,0.0,432.0
719,philosophy,C,C,1,logprob,91,222.4,0.0,432.0
720,professional_law,D,C,0,logprob,341,520.8,0.0,432.0
721,professional_psychology,B,A,0,logprob,122,250.1,0.0,432.0
722,formal_logic,D,D,1,logprob,133,275.0,0.0,432.0
723,professional_law,B,B,1,logprob,246,397.4,0.0,432.0
724,moral_scenarios,D,B,0,logprob,129,259.9,0.0,432.0
725,high_school_mathematics,D,A,0,logprob,69,210.0,0.0,432.0
726,moral_disputes,B,B,1,logprob,69,209.8,0.0,432.0
727,professional_law,A,A,1,logprob,239,386.4,0.0,432.0
728,professional_law,B,A,0,logprob,528,815.6,0.0,432.0
729,professional_law,B,B,1,logprob,357,542.3,0.0,432.0
730,nutrition,D,B,0,logprob,92,221.6,0.0,432.0
731,miscellaneous,C,B,0,logprob,57,192.3,0.0,432.0
732,professional_psychology,B,B,1,logprob,72,210.9,0.0,432.0
733,professional_law,D,A,0,logprob,162,290.7,0.0,432.0
734,miscellaneous,B,B,1,logprob,57,192.4,0.0,432.0
735,high_school_chemistry,D,D,1,logprob,160,289.1,0.0,432.0
736,abstract_algebra,B,A,0,logprob,80,213.7,0.0,432.0
737,human_sexuality,C,C,1,logprob,58,193.2,0.0,432.0
738,professional_law,D,C,0,logprob,390,592.1,0.0,432.0
739,nutrition,C,B,0,logprob,70,210.6,0.0,432.0
740,high_school_macroeconomics,D,C,0,logprob,120,248.1,0.0,432.0
741,world_religions,C,C,1,logprob,62,196.2,0.0,432.0
742,prehistory,C,C,1,logprob,70,210.1,0.0,432.0
743,professional_psychology,B,B,1,logprob,96,224.9,0.0,432.0
744,college_medicine,B,B,1,logprob,74,211.5,0.0,432.0
745,professional_medicine,A,C,0,logprob,318,475.8,0.0,432.0
746,philosophy,D,A,0,logprob,84,215.6,0.0,432.0
747,international_law,C,B,0,logprob,102,236.7,0.0,432.0
748,professional_law,D,A,0,logprob,233,383.3,0.0,432.0
749,moral_scenarios,B,B,1,logprob,135,273.9,0.0,432.0
750,philosophy,C,B,0,logprob,84,221.7,0.0,415.2
751,college_medicine,D,D,1,logprob,70,210.2,0.0,415.2
752,college_medicine,B,B,1,logprob,78,213.7,0.0,415.2
753,security_studies,D,D,1,logprob,295,460.6,0.0,415.2
754,machine_learning,C,B,0,logprob,191,330.2,0.0,415.2
755,astronomy,C,C,1,logprob,73,211.1,0.0,415.2
756,college_chemistry,D,D,1,logprob,73,210.6,0.0,415.2
757,miscellaneous,D,D,1,logprob,101,236.9,0.0,415.2
758,professional_law,B,B,1,logprob,289,441.7,0.0,415.2
759,high_school_world_history,A,A,1,logprob,609,923.6,0.0,415.2
760,high_school_us_history,A,A,1,logprob,365,544.0,0.0,415.2
761,moral_scenarios,A,C,0,logprob,131,260.6,0.0,415.2
762,global_facts,B,C,0,logprob,102,236.6,0.0,415.2
763,professional_law,D,B,0,logprob,345,530.6,0.0,415.2
764,human_sexuality,C,B,0,logprob,76,212.1,0.0,415.2
765,college_biology,A,A,1,logprob,66,198.1,0.0,415.2
766,moral_disputes,C,C,1,logprob,91,221.7,0.0,415.2
767,miscellaneous,D,D,1,logprob,134,273.2,0.0,415.2
768,clinical_knowledge,D,D,1,logprob,70,210.1,0.0,415.2
769,miscellaneous,D,D,1,logprob,91,221.8,0.0,415.2
770,high_school_biology,A,A,1,logprob,106,237.8,0.0,415.2
771,virology,A,A,1,logprob,90,221.8,0.0,415.2
772,high_school_geography,A,A,1,logprob,73,211.2,0.0,415.2
773,high_school_biology,A,D,0,logprob,133,272.8,0.0,415.2
774,high_school_us_history,B,B,1,logprob,383,555.3,0.0,415.2
775,world_religions,C,A,0,logprob,101,236.8,0.0,415.2
776,formal_logic,A,A,1,logprob,161,291.0,0.0,415.2
777,high_school_psychology,D,B,0,logprob,110,239.8,0.0,415.2
778,high_school_geography,B,B,1,logprob,102,236.7,0.0,415.2
779,professional_psychology,D,D,1,logprob,111,240.5,0.0,415.2
780,marketing,C,C,1,logprob,140,274.5,0.0,415.2
781,high_school_mathematics,B,A,0,logprob,87,220.5,0.0,415.2
782,college_physics,A,B,0,logprob,75,212.0,0.0,415.2
783,college_medicine,D,D,1,logprob,72,210.4,0.0,415.2
784,elementary_mathematics,B,B,1,logprob,106,238.2,0.0,415.2
785,marketing,B,B,1,logprob,64,196.5,0.0,415.2
786,high_school_microeconomics,D,D,1,logprob,157,289.0,0.0,415.2
787,miscellaneous,C,D,0,logprob,66,197.5,0.0,415.2
788,philosophy,B,B,1,logprob,62,195.7,0.0,415.2
789,high_school_macroeconomics,D,D,1,logprob,117,247.6,0.0,415.2
790,professional_law,B,B,1,logprob,243,388.3,0.0,415.2
791,professional_psychology,A,A,1,logprob,117,248.8,0.0,415.2
792,global_facts,B,C,0,logprob,79,214.3,0.0,415.2
793,nutrition,B,B,1,logprob,138,274.3,0.0,415.2
794,clinical_knowledge,D,D,1,logprob,82,215.3,0.0,415.2
795,professional_accounting,B,D,0,logprob,155,286.2,0.0,415.2
796,professional_law,C,B,0,logprob,576,877.8,0.0,415.2
797,machine_learning,B,B,1,logprob,94,225.4,0.0,415.2
798,world_religions,C,B,0,logprob,64,196.4,0.0,415.2
799,sociology,A,B,0,logprob,108,237.7,0.0,415.2
800,miscellaneous,C,C,1,logprob,66,203.5,0.0,395.4
801,nutrition,C,C,1,logprob,70,209.8,0.0,395.4
802,security_studies,D,D,1,logprob,226,372.2,0.0,395.4
803,jurisprudence,C,B,0,logprob,103,237.2,0.0,395.4
804,miscellaneous,B,B,1,logprob,57,192.3,0.0,395.4
805,professional_law,D,D,1,logprob,300,460.7,0.0,395.4
806,global_facts,B,B,1,logprob,90,221.5,0.0,395.4
807,professional_psychology,C,B,0,logprob,96,224.8,0.0,395.4
808,miscellaneous,B,B,1,logprob,70,210.1,0.0,395.4
809,miscellaneous,D,D,1,logprob,63,196.7,0.0,395.4
810,high_school_physics,D,B,0,logprob,116,241.4,0.0,395.4
811,high_school_mathematics,D,B,0,logprob,95,224.6,0.0,395.4
812,high_school_macroeconomics,D,D,1,logprob,83,215.5,0.0,395.4
813,clinical_knowledge,D,A,0,logprob,92,221.7,0.0,395.4
814,virology,A,A,1,logprob,77,212.8,0.0,395.4
815,human_aging,C,D,0,logprob,66,197.8,0.0,395.4
816,college_mathematics,A,B,0,logprob,123,249.5,0.0,395.4
817,professional_psychology,C,B,0,logprob,66,198.7,0.0,395.4
818,high_school_psychology,D,D,1,logprob,108,238.4,0.0,395.4
819,sociology,C,C,1,logprob,77,213.2,0.0,395.4
820,miscellaneous,C,C,1,logprob,60,192.5,0.0,395.4
821,logical_fallacies,D,D,1,logprob,76,211.7,0.0,395.4
822,professional_accounting,B,B,1,logprob,117,247.5,0.0,395.4
823,high_school_physics,B,B,1,logprob,140,274.1,0.0,395.4
824,machine_learning,A,A,1,logprob,72,210.4,0.0,395.4
825,professional_law,D,B,0,logprob,371,547.3,0.0,395.4
826,professional_law,B,C,0,logprob,452,647.0,0.0,395.4
827,moral_disputes,D,D,1,logprob,118,249.0,0.0,395.4
828,moral_scenarios,B,B,1,logprob,136,273.1,0.0,395.4
829,virology,D,D,1,logprob,63,196.3,0.0,395.4
830,high_school_statistics,C,A,0,logprob,155,286.0,0.0,395.4
831,professional_psychology,A,A,1,logprob,96,224.8,0.0,395.4
832,nutrition,D,D,1,logprob,69,210.0,0.0,395.4
833,elementary_mathematics,D,D,1,logprob,129,259.9,0.0,395.4
834,high_school_government_and_politics,D,D,1,logprob,121,249.4,0.0,395.4
835,miscellaneous,A,A,1,logprob,57,192.8,0.0,395.4
836,high_school_european_history,B,B,1,logprob,567,867.9,0.0,395.4
837,professional_psychology,A,B,0,logprob,98,226.7,0.0,395.4
838,high_school_world_history,A,C,0,logprob,279,439.3,0.0,395.4
839,high_school_macroeconomics,D,C,0,logprob,141,277.0,0.0,395.4
840,high_school_psychology,B,B,1,logprob,69,209.9,0.0,395.4
841,moral_scenarios,D,C,0,logprob,133,272.8,0.0,395.4
842,sociology,A,A,1,logprob,88,220.4,0.0,395.4
843,human_aging,A,A,1,logprob,72,210.6,0.0,395.4
844,miscellaneous,D,A,0,logprob,86,219.7,0.0,395.4
845,professional_psychology,A,A,1,logprob,88,219.8,0.0,395.4
846,professional_law,C,B,0,logprob,338,512.7,0.0,395.4
847,sociology,D,D,1,logprob,103,237.4,0.0,395.4
848,moral_scenarios,D,D,1,logprob,130,260.6,0.0,395.4
