id,subject,gold,pred,correct,method,prompt_n,prompt_ms,predicted_ms,wall_ms
422,college_physics,B,D,0,logprob,115,490.0,0.0,597.9
423,high_school_world_history,A,A,1,logprob,241,796.8,0.0,597.9
424,high_school_us_history,C,C,1,logprob,432,1303.6,0.0,597.9
425,high_school_macroeconomics,C,B,0,logprob,126,516.2,0.0,597.9
426,moral_scenarios,C,C,1,logprob,141,577.3,0.0,597.9
427,high_school_microeconomics,D,D,1,logprob,106,484.4,0.0,597.9
428,college_computer_science,D,B,0,logprob,139,584.8,0.0,597.9
429,moral_scenarios,B,A,0,logprob,135,556.2,0.0,597.9
430,high_school_psychology,C,C,1,logprob,99,485.0,0.0,597.9
431,prehistory,D,A,0,logprob,203,745.2,0.0,597.9
432,sociology,B,B,1,logprob,103,478.5,0.0,597.9
433,high_school_macroeconomics,A,B,0,logprob,117,456.7,0.0,597.9
434,high_school_psychology,D,D,1,logprob,122,504.5,0.0,597.9
435,college_medicine,A,A,1,logprob,167,632.9,0.0,597.9
436,college_medicine,D,B,0,logprob,139,582.3,0.0,597.9
437,elementary_mathematics,C,B,0,logprob,93,458.0,0.0,597.9
438,professional_law,D,B,0,logprob,234,801.2,0.0,597.9
439,global_facts,B,B,1,logprob,82,440.2,0.0,597.9
440,nutrition,C,B,0,logprob,78,437.1,0.0,597.9
441,logical_fallacies,C,C,1,logprob,80,443.7,0.0,597.9
442,professional_medicine,D,D,1,logprob,185,603.6,0.0,597.9
443,high_school_chemistry,B,B,1,logprob,95,430.8,0.0,597.9
444,philosophy,A,A,1,logprob,58,396.6,0.0,597.9
445,world_religions,A,A,1,logprob,68,398.0,0.0,597.9
446,jurisprudence,D,D,1,logprob,70,442.6,0.0,597.9
447,international_law,C,A,0,logprob,113,507.6,0.0,597.9
448,high_school_biology,D,D,1,logprob,97,475.7,0.0,597.9
449,high_school_computer_science,C,A,0,logprob,257,830.9,0.0,597.9
450,professional_psychology,B,A,0,logprob,71,279.1,0.0,690.0
451,prehistory,C,C,1,logprob,74,264.3,0.0,690.0
452,high_school_chemistry,A,B,0,logprob,119,295.0,0.0,690.0
453,moral_scenarios,A,C,0,logprob,139,331.3,0.0,690.0
454,moral_disputes,C,D,0,logprob,102,298.8,0.0,690.0
455,business_ethics,A,A,1,logprob,137,357.4,0.0,690.0
456,high_school_mathematics,C,A,0,logprob,115,302.8,0.0,690.0
457,nutrition,B,B,1,logprob,136,367.5,0.0,690.0
458,professional_medicine,A,C,0,logprob,145,368.9,0.0,690.0
459,astronomy,B,B,1,logprob,137,376.0,0.0,690.0
460,miscellaneous,C,A,0,logprob,77,305.8,0.0,690.0
461,high_school_chemistry,A,B,0,logprob,166,429.7,0.0,690.0
462,high_school_biology,A,A,1,logprob,134,405.0,0.0,690.0
463,nutrition,A,B,0,logprob,61,286.9,0.0,690.0
464,astronomy,D,B,0,logprob,112,365.2,0.0,690.0
465,college_medicine,D,D,1,logprob,994,2685.0,0.0,690.0
466,professional_law,D,D,1,logprob,502,1475.8,0.0,690.0
467,high_school_us_history,C,C,1,logprob,328,1046.1,0.0,690.0
468,virology,D,D,1,logprob,67,390.2,0.0,690.0
469,college_medicine,D,B,0,logprob,82,450.4,0.0,690.0
470,college_medicine,A,C,0,logprob,151,613.6,0.0,690.0
471,marketing,B,B,1,logprob,76,443.4,0.0,690.0
472,moral_scenarios,B,C,0,logprob,132,523.0,0.0,690.0
473,high_school_european_history,A,A,1,logprob,364,1102.3,0.0,690.0
474,moral_scenarios,B,A,0,logprob,132,528.4,0.0,690.0
475,world_religions,A,D,0,logprob,62,397.4,0.0,690.0
476,security_studies,C,C,1,logprob,186,645.5,0.0,690.0
477,formal_logic,D,B,0,logprob,93,480.7,0.0,690.0
478,nutrition,D,D,1,logprob,74,446.9,0.0,690.0
479,professional_law,A,A,1,logprob,213,782.8,0.0,690.0
480,high_school_physics,A,D,0,logprob,90,454.9,0.0,690.0
481,high_school_chemistry,C,B,0,logprob,91,476.7,0.0,690.0
482,college_computer_science,A,B,0,logprob,142,569.2,0.0,690.0
483,professional_psychology,C,C,1,logprob,90,457.6,0.0,690.0
484,high_school_us_history,C,D,0,logprob,327,1027.4,0.0,690.0
485,high_school_world_history,A,B,0,logprob,248,747.6,0.0,690.0
486,management,B,B,1,logprob,88,462.9,0.0,690.0
487,high_school_government_and_politics,D,D,1,logprob,78,443.9,0.0,690.0
488,philosophy,A,D,0,logprob,157,617.6,0.0,690.0
489,high_school_macroeconomics,D,D,1,logprob,98,472.2,0.0,690.0
490,philosophy,D,D,1,logprob,76,452.7,0.0,690.0
491,business_ethics,A,C,0,logprob,95,481.9,0.0,690.0
492,high_school_computer_science,B,B,1,logprob,62,360.6,0.0,690.0
493,machine_learning,C,C,1,logprob,71,424.4,0.0,690.0
494,human_sexuality,C,C,1,logprob,80,440.6,0.0,690.0
495,high_school_psychology,C,C,1,logprob,67,397.9,0.0,690.0
496,nutrition,D,A,0,logprob,81,447.9,0.0,690.0
497,high_school_chemistry,B,B,1,logprob,79,426.6,0.0,690.0
498,high_school_physics,D,B,0,logprob,148,594.6,0.0,690.0
499,high_school_european_history,C,C,1,logprob,498,1459.5,0.0,690.0
500,prehistory,D,D,1,logprob,116,304.6,0.0,580.2
501,moral_disputes,A,A,1,logprob,95,280.2,0.0,580.2
502,professional_medicine,A,D,0,logprob,254,493.5,0.0,580.2
503,public_relations,D,B,0,logprob,64,244.3,0.0,580.2
504,high_school_microeconomics,C,C,1,logprob,100,276.0,0.0,580.2
505,miscellaneous,C,C,1,logprob,55,237.1,0.0,580.2
506,professional_accounting,D,B,0,logprob,168,386.2,0.0,580.2
507,elementary_mathematics,B,A,0,logprob,111,310.7,0.0,580.2
508,professional_law,C,C,1,logprob,200,484.8,0.0,580.2
509,machine_learning,A,D,0,logprob,68,273.9,0.0,580.2
510,jurisprudence,D,D,1,logprob,91,316.5,0.0,580.2
511,high_school_macroeconomics,A,B,0,logprob,91,317.5,0.0,580.2
512,moral_disputes,C,C,1,logprob,70,316.8,0.0,580.2
513,human_sexuality,B,B,1,logprob,101,378.4,0.0,580.2
514,miscellaneous,A,A,1,logprob,62,289.4,0.0,580.2
515,moral_scenarios,B,A,0,logprob,138,442.6,0.0,580.2
516,marketing,A,A,1,logprob,82,379.8,0.0,580.2
517,miscellaneous,B,B,1,logprob,59,334.5,0.0,580.2
518,machine_learning,C,C,1,logprob,74,400.4,0.0,580.2
519,high_school_psychology,C,C,1,logprob,129,473.3,0.0,580.2
520,conceptual_physics,B,B,1,logprob,92,434.2,0.0,580.2
521,conceptual_physics,B,B,1,logprob,56,409.4,0.0,580.2
522,moral_scenarios,B,C,0,logprob,132,525.6,0.0,580.2
523,high_school_mathematics,A,A,1,logprob,112,471.8,0.0,580.2
524,security_studies,D,D,1,logprob,123,488.2,0.0,580.2
525,moral_scenarios,D,C,0,logprob,128,514.5,0.0,580.2
526,professional_psychology,C,C,1,logprob,92,471.4,0.0,580.2
527,human_sexuality,B,B,1,logprob,124,517.5,0.0,580.2
528,sociology,C,C,1,logprob,101,501.3,0.0,580.2
529,high_school_macroeconomics,D,D,1,logprob,130,507.4,0.0,580.2
530,medical_genetics,B,B,1,logprob,117,513.5,0.0,580.2
531,professional_psychology,C,D,0,logprob,116,491.0,0.0,580.2
532,high_school_physics,C,B,0,logprob,73,446.3,0.0,580.2
533,professional_law,C,C,1,logprob,342,1080.5,0.0,580.2
534,college_medicine,B,B,1,logprob,120,513.6,0.0,580.2
535,nutrition,D,C,0,logprob,73,453.0,0.0,580.2
536,electrical_engineering,A,A,1,logprob,88,458.9,0.0,580.2
537,global_facts,C,B,0,logprob,81,450.7,0.0,580.2
538,marketing,D,D,1,logprob,68,411.6,0.0,580.2
539,college_chemistry,A,D,0,logprob,82,446.0,0.0,580.2
540,moral_disputes,A,D,0,logprob,119,508.5,0.0,580.2
541,human_aging,B,B,1,logprob,75,447.4,0.0,580.2
542,professional_law,D,D,1,logprob,324,972.1,0.0,580.2
543,high_school_us_history,A,D,0,logprob,324,969.4,0.0,580.2
544,high_school_chemistry,A,B,0,logprob,183,644.3,0.0,580.2
545,college_physics,A,B,0,logprob,147,597.6,0.0,580.2
546,moral_scenarios,D,B,0,logprob,145,567.2,0.0,580.2
547,professional_accounting,D,D,1,logprob,169,627.6,0.0,580.2
548,world_religions,A,A,1,logprob,81,450.2,0.0,580.2
549,sociology,A,D,0,logprob,106,498.7,0.0,580.2
550,nutrition,A,A,1,logprob,97,276.7,0.0,588.7
551,business_ethics,A,B,0,logprob,106,283.3,0.0,588.7
552,miscellaneous,C,A,0,logprob,60,217.8,0.0,588.7
553,professional_law,A,C,0,logprob,183,394.7,0.0,588.7
554,high_school_psychology,B,B,1,logprob,123,316.4,0.0,588.7
555,security_studies,D,D,1,logprob,144,353.1,0.0,588.7
556,nutrition,D,C,0,logprob,152,363.7,0.0,588.7
557,high_school_geography,A,D,0,logprob,70,266.6,0.0,588.7
558,professional_law,B,B,1,logprob,403,796.3,0.0,588.7
559,professional_law,C,D,0,logprob,281,626.4,0.0,588.7
560,professional_psychology,A,A,1,logprob,81,339.6,0.0,588.7
561,human_sexuality,D,D,1,logprob,65,279.5,0.0,588.7
562,high_school_government_and_politics,B,C,0,logprob,93,347.3,0.0,588.7
563,moral_scenarios,D,C,0,logprob,129,396.1,0.0,588.7
564,professional_law,D,C,0,logprob,383,868.0,0.0,588.7
565,sociology,D,D,1,logprob,105,421.8,0.0,588.7
566,moral_scenarios,D,C,0,logprob,143,525.2,0.0,588.7
567,college_computer_science,C,A,0,logprob,128,487.1,0.0,588.7
568,machine_learning,A,B,0,logprob,99,468.4,0.0,588.7
569,formal_logic,A,A,1,logprob,89,465.4,0.0,588.7
570,high_school_psychology,D,D,1,logprob,83,441.3,0.0,588.7
571,high_school_macroeconomics,A,A,1,logprob,162,613.8,0.0,588.7
572,high_school_physics,A,C,0,logprob,82,448.3,0.0,588.7
573,miscellaneous,A,A,1,logprob,52,371.1,0.0,588.7
574,anatomy,A,A,1,logprob,153,622.7,0.0,588.7
575,high_school_government_and_politics,C,C,1,logprob,91,456.1,0.0,588.7
576,high_school_physics,B,B,1,logprob,116,472.3,0.0,588.7
577,prehistory,B,A,0,logprob,96,454.4,0.0,588.7
578,business_ethics,B,B,1,logprob,72,446.1,0.0,588.7
579,high_school_government_and_politics,D,C,0,logprob,98,466.7,0.0,588.7
580,prehistory,C,C,1,logprob,80,454.6,0.0,588.7
581,college_computer_science,D,B,0,logprob,97,481.0,0.0,588.7
582,elementary_mathematics,D,B,0,logprob,100,468.7,0.0,588.7
583,abstract_algebra,B,B,1,logprob,88,455.1,0.0,588.7
584,high_school_physics,D,B,0,logprob,118,517.4,0.0,588.7
585,philosophy,D,D,1,logprob,68,415.3,0.0,588.7
586,moral_scenarios,C,C,1,logprob,141,580.9,0.0,588.7
587,moral_scenarios,C,C,1,logprob,133,581.0,0.0,588.7
588,high_school_macroeconomics,D,D,1,logprob,107,496.9,0.0,588.7
589,security_studies,C,B,0,logprob,114,486.3,0.0,588.7
590,marketing,D,D,1,logprob,78,449.6,0.0,588.7
591,nutrition,A,D,0,logprob,68,422.6,0.0,588.7
592,college_mathematics,D,B,0,logprob,163,604.7,0.0,588.7
593,marketing,B,B,1,logprob,92,459.3,0.0,588.7
594,professional_accounting,D,B,0,logprob,123,525.9,0.0,588.7
595,astronomy,B,B,1,logprob,73,458.3,0.0,588.7
596,high_school_macroeconomics,B,B,1,logprob,87,465.8,0.0,588.7
597,professional_medicine,C,C,1,logprob,238,789.0,0.0,588.7
598,professional_law,A,D,0,logprob,101,473.5,0.0,588.7
599,miscellaneous,D,D,1,logprob,80,453.3,0.0,588.7
600,high_school_biology,D,D,1,logprob,107,302.5,0.0,604.7
601,computer_security,D,D,1,logprob,70,254.2,0.0,604.7
602,high_school_macroeconomics,D,D,1,logprob,70,270.6,0.0,604.7
603,moral_scenarios,C,C,1,logprob,139,358.9,0.0,604.7
604,nutrition,A,A,1,logprob,79,287.3,0.0,604.7
605,conceptual_physics,C,C,1,logprob,108,311.3,0.0,604.7
606,college_physics,A,A,1,logprob,66,262.2,0.0,604.7
607,high_school_biology,C,C,1,logprob,199,534.5,0.0,604.7
608,professional_law,B,B,1,logprob,296,659.5,0.0,604.7
609,global_facts,C,C,1,logprob,82,291.9,0.0,604.7
610,moral_scenarios,A,C,0,logprob,129,378.4,0.0,604.7
611,professional_accounting,D,A,0,logprob,114,372.5,0.0,604.7
612,professional_medicine,D,D,1,logprob,254,647.5,0.0,604.7
613,sociology,A,A,1,logprob,102,408.7,0.0,604.7
614,abstract_algebra,B,B,1,logprob,73,392.8,0.0,604.7
615,international_law,C,D,0,logprob,91,430.2,0.0,604.7
616,college_physics,A,C,0,logprob,109,443.1,0.0,604.7
617,professional_medicine,A,A,1,logprob,228,780.1,0.0,604.7
618,security_studies,C,B,0,logprob,74,470.4,0.0,604.7
619,professional_law,B,D,0,logprob,322,965.5,0.0,604.7
620,high_school_chemistry,C,B,0,logprob,108,491.4,0.0,604.7
621,moral_disputes,D,A,0,logprob,76,463.4,0.0,604.7
622,professional_psychology,B,B,1,logprob,104,489.7,0.0,604.7
623,high_school_government_and_politics,D,D,1,logprob,99,494.6,0.0,604.7
624,virology,D,B,0,logprob,73,448.8,0.0,604.7
625,security_studies,D,D,1,logprob,117,521.4,0.0,604.7
626,professional_psychology,C,C,1,logprob,156,597.6,0.0,604.7
627,high_school_geography,D,D,1,logprob,77,459.6,0.0,604.7
628,world_religions,C,C,1,logprob,64,412.4,0.0,604.7
629,high_school_psychology,B,B,1,logprob,70,429.7,0.0,604.7
630,moral_disputes,C,A,0,logprob,62,373.5,0.0,604.7
631,electrical_engineering,C,C,1,logprob,75,416.2,0.0,604.7
632,conceptual_physics,B,B,1,logprob,74,445.7,0.0,604.7
633,philosophy,B,B,1,logprob,84,450.3,0.0,604.7
634,professional_psychology,A,B,0,logprob,68,383.0,0.0,604.7
635,philosophy,D,D,1,logprob,68,374.2,0.0,604.7
636,high_school_statistics,D,C,0,logprob,228,755.6,0.0,604.7
637,high_school_biology,D,D,1,logprob,75,435.6,0.0,604.7
638,moral_scenarios,C,C,1,logprob,125,526.7,0.0,604.7
639,moral_scenarios,B,C,0,logprob,130,513.9,0.0,604.7
640,high_school_macroeconomics,D,D,1,logprob,86,431.4,0.0,604.7
641,philosophy,D,D,1,logprob,61,374.4,0.0,604.7
642,professional_law,C,B,0,logprob,406,1255.1,0.0,604.7
643,miscellaneous,D,A,0,logprob,96,468.7,0.0,604.7
644,miscellaneous,C,D,0,logprob,62,396.5,0.0,604.7
645,nutrition,B,B,1,logprob,138,590.0,0.0,604.7
646,professional_law,D,D,1,logprob,289,916.9,0.0,604.7
647,professional_law,B,B,1,logprob,119,527.0,0.0,604.7
648,elementary_mathematics,C,,0,none,89,486.4,0.0,604.7
649,professional_medicine,D,B,0,logprob,161,616.1,0.0,604.7
650,moral_scenarios,C,C,1,logprob,149,366.1,0.0,669.0
651,high_school_statistics,C,C,1,logprob,126,307.8,0.0,669.0
652,human_sexuality,B,B,1,logprob,66,253.0,0.0,669.0
653,professional_medicine,B,A,0,logprob,230,478.8,0.0,669.0
654,miscellaneous,B,B,1,logprob,66,255.9,0.0,669.0
655,high_school_chemistry,A,D,0,logprob,92,302.6,0.0,669.0
656,miscellaneous,B,B,1,logprob,75,303.7,0.0,669.0
657,high_school_psychology,D,C,0,logprob,70,302.7,0.0,669.0
658,philosophy,D,D,1,logprob,174,469.0,0.0,669.0
659,high_school_government_and_politics,B,B,1,logprob,151,437.2,0.0,669.0
660,logical_fallacies,D,D,1,logprob,88,347.5,0.0,669.0
661,world_religions,A,A,1,logprob,62,270.4,0.0,669.0
662,high_school_statistics,D,D,1,logprob,148,451.3,0.0,669.0
663,high_school_government_and_politics,A,A,1,logprob,111,416.7,0.0,669.0
664,professional_psychology,B,D,0,logprob,97,370.4,0.0,669.0
665,high_school_us_history,A,A,1,logprob,413,1167.6,0.0,669.0
666,formal_logic,B,A,0,logprob,66,399.6,0.0,669.0
667,nutrition,A,A,1,logprob,84,462.5,0.0,669.0
668,moral_scenarios,C,C,1,logprob,138,578.7,0.0,669.0
669,high_school_mathematics,B,B,1,logprob,156,610.0,0.0,669.0
670,nutrition,D,D,1,logprob,61,411.0,0.0,669.0
671,logical_fallacies,D,D,1,logprob,64,416.5,0.0,669.0
672,high_school_us_history,D,D,1,logprob,335,1040.5,0.0,669.0
673,professional_law,B,B,1,logprob,295,958.1,0.0,669.0
674,high_school_physics,C,B,0,logprob,125,522.3,0.0,669.0
675,professional_law,A,D,0,logprob,196,662.6,0.0,669.0
676,high_school_european_history,A,B,0,logprob,362,1095.8,0.0,669.0
677,professional_medicine,D,A,0,logprob,178,631.9,0.0,669.0
678,nutrition,C,C,1,logprob,62,397.7,0.0,669.0
679,prehistory,D,D,1,logprob,71,443.8,0.0,669.0
680,moral_scenarios,A,C,0,logprob,131,512.8,0.0,669.0
681,professional_law,D,D,1,logprob,283,920.0,0.0,669.0
682,high_school_chemistry,B,B,1,logprob,125,511.3,0.0,669.0
683,philosophy,A,B,0,logprob,98,486.5,0.0,669.0
684,elementary_mathematics,C,B,0,logprob,86,467.8,0.0,669.0
685,elementary_mathematics,D,D,1,logprob,80,442.2,0.0,669.0
686,college_physics,B,D,0,logprob,115,495.5,0.0,669.0
687,miscellaneous,B,B,1,logprob,121,524.3,0.0,669.0
688,professional_psychology,B,B,1,logprob,79,431.3,0.0,669.0
689,miscellaneous,C,C,1,logprob,59,395.9,0.0,669.0
690,high_school_microeconomics,C,C,1,logprob,105,481.5,0.0,669.0
691,professional_law,C,C,1,logprob,225,774.1,0.0,669.0
692,professional_law,C,B,0,logprob,660,2005.8,0.0,669.0
693,high_school_chemistry,C,B,0,logprob,102,450.4,0.0,669.0
694,professional_law,A,C,0,logprob,219,771.8,0.0,669.0
695,professional_law,A,C,0,logprob,262,891.3,0.0,669.0
696,miscellaneous,D,D,1,logprob,84,440.0,0.0,669.0
697,professional_accounting,B,D,0,logprob,159,609.3,0.0,669.0
698,professional_law,A,A,1,logprob,70,435.9,0.0,669.0
699,prehistory,C,C,1,logprob,75,442.7,0.0,669.0
700,human_aging,B,A,0,logprob,77,294.9,0.0,689.0
701,clinical_knowledge,B,B,1,logprob,99,278.5,0.0,689.0
702,miscellaneous,D,D,1,logprob,53,229.5,0.0,689.0
703,high_school_psychology,C,C,1,logprob,94,263.8,0.0,689.0
704,high_school_psychology,D,A,0,logprob,71,259.7,0.0,689.0
705,college_mathematics,D,A,0,logprob,161,377.2,0.0,689.0
706,high_school_government_and_politics,D,D,1,logprob,114,317.8,0.0,689.0
707,professional_law,A,D,0,logprob,327,640.5,0.0,689.0
708,conceptual_physics,B,B,1,logprob,100,302.6,0.0,689.0
709,professional_law,C,C,1,logprob,242,536.4,0.0,689.0
710,professional_law,D,D,1,logprob,461,966.1,0.0,689.0
711,machine_learning,B,B,1,logprob,95,345.7,0.0,689.0
712,high_school_european_history,C,C,1,logprob,250,607.3,0.0,689.0
713,miscellaneous,C,C,1,logprob,62,302.1,0.0,689.0
714,professional_medicine,A,A,1,logprob,214,629.9,0.0,689.0
715,nutrition,B,B,1,logprob,74,381.9,0.0,689.0
716,professional_law,D,A,0,logprob,344,995.1,0.0,689.0
717,high_school_chemistry,D,D,1,logprob,117,526.1,0.0,689.0
718,moral_scenarios,D,C,0,logprob,133,586.4,0.0,689.0
719,philosophy,C,C,1,logprob,91,477.4,0.0,689.0
720,professional_law,D,C,0,logprob,341,1080.4,0.0,689.0
721,professional_psychology,B,D,0,logprob,122,522.1,0.0,689.0
722,formal_logic,D,B,0,logprob,133,578.5,0.0,689.0
723,professional_law,B,B,1,logprob,246,828.8,0.0,689.0
724,moral_scenarios,D,B,0,logprob,129,527.7,0.0,689.0
725,high_school_mathematics,D,A,0,logprob,69,440.7,0.0,689.0
726,moral_disputes,B,B,1,logprob,69,453.9,0.0,689.0
727,professional_law,A,A,1,logprob,239,793.2,0.0,689.0
728,professional_law,B,A,0,logprob,528,1636.5,0.0,689.0
729,professional_law,B,B,1,logprob,357,1086.0,0.0,689.0
730,nutrition,D,B,0,logprob,92,447.2,0.0,689.0
731,miscellaneous,C,B,0,logprob,57,406.5,0.0,689.0
732,professional_psychology,B,B,1,logprob,72,442.6,0.0,689.0
733,professional_law,D,A,0,logprob,162,611.9,0.0,689.0
734,miscellaneous,B,B,1,logprob,57,399.6,0.0,689.0
735,high_school_chemistry,D,D,1,logprob,160,607.2,0.0,689.0
736,abstract_algebra,B,A,0,logprob,80,441.6,0.0,689.0
737,human_sexuality,C,C,1,logprob,58,403.3,0.0,689.0
738,professional_law,D,C,0,logprob,390,1243.9,0.0,689.0
739,nutrition,C,B,0,logprob,70,442.7,0.0,689.0
740,high_school_macroeconomics,D,C,0,logprob,120,503.9,0.0,689.0
741,world_religions,C,C,1,logprob,62,401.5,0.0,689.0
742,prehistory,C,C,1,logprob,70,445.7,0.0,689.0
743,professional_psychology,B,B,1,logprob,96,470.4,0.0,689.0
744,college_medicine,B,B,1,logprob,74,443.2,0.0,689.0
745,professional_medicine,A,C,0,logprob,318,968.1,0.0,689.0
746,philosophy,D,A,0,logprob,84,460.7,0.0,689.0
747,international_law,C,B,0,logprob,102,489.0,0.0,689.0
748,professional_law,D,A,0,logprob,233,785.9,0.0,689.0
749,moral_scenarios,B,B,1,logprob,135,580.2,0.0,689.0
750,philosophy,C,B,0,logprob,84,271.3,0.0,647.3
751,college_medicine,D,D,1,logprob,70,258.4,0.0,647.3
752,college_medicine,B,B,1,logprob,78,257.1,0.0,647.3
753,security_studies,D,D,1,logprob,295,589.1,0.0,647.3
754,machine_learning,C,C,1,logprob,191,383.1,0.0,647.3
755,astronomy,C,C,1,logprob,73,257.5,0.0,647.3
756,college_chemistry,D,D,1,logprob,73,287.0,0.0,647.3
757,miscellaneous,D,D,1,logprob,101,303.1,0.0,647.3
758,professional_law,B,B,1,logprob,289,604.3,0.0,647.3
759,high_school_world_history,A,A,1,logprob,609,1274.7,0.0,647.3
760,high_school_us_history,A,A,1,logprob,365,807.4,0.0,647.3
761,moral_scenarios,A,C,0,logprob,131,382.0,0.0,647.3
762,global_facts,B,C,0,logprob,102,402.1,0.0,647.3
763,professional_law,D,B,0,logprob,345,872.2,0.0,647.3
764,human_sexuality,C,B,0,logprob,76,414.8,0.0,647.3
765,college_biology,A,A,1,logprob,66,380.8,0.0,647.3
766,moral_disputes,C,C,1,logprob,91,456.2,0.0,647.3
767,miscellaneous,D,D,1,logprob,134,581.2,0.0,647.3
768,clinical_knowledge,D,D,1,logprob,70,444.5,0.0,647.3
769,miscellaneous,D,D,1,logprob,91,458.0,0.0,647.3
770,high_school_biology,A,D,0,logprob,106,523.0,0.0,647.3
771,virology,A,A,1,logprob,90,475.2,0.0,647.3
772,high_school_geography,A,A,1,logprob,73,443.9,0.0,647.3
773,high_school_biology,A,D,0,logprob,133,581.2,0.0,647.3
774,high_school_us_history,B,A,0,logprob,383,1117.9,0.0,647.3
775,world_religions,C,A,0,logprob,101,475.2,0.0,647.3
776,formal_logic,A,A,1,logprob,161,606.9,0.0,647.3
777,high_school_psychology,D,D,1,logprob,110,474.5,0.0,647.3
778,high_school_geography,B,B,1,logprob,102,487.5,0.0,647.3
779,professional_psychology,D,D,1,logprob,111,511.3,0.0,647.3
780,marketing,C,C,1,logprob,140,574.1,0.0,647.3
781,high_school_mathematics,B,A,0,logprob,87,475.7,0.0,647.3
782,college_physics,A,B,0,logprob,75,444.4,0.0,647.3
783,college_medicine,D,D,1,logprob,72,448.8,0.0,647.3
784,elementary_mathematics,B,B,1,logprob,106,490.1,0.0,647.3
785,marketing,B,B,1,logprob,64,400.1,0.0,647.3
786,high_school_microeconomics,D,D,1,logprob,157,627.1,0.0,647.3
787,miscellaneous,C,D,0,logprob,66,393.7,0.0,647.3
788,philosophy,B,B,1,logprob,62,398.9,0.0,647.3
789,high_school_macroeconomics,D,D,1,logprob,117,516.5,0.0,647.3
790,professional_law,B,B,1,logprob,243,797.5,0.0,647.3
791,professional_psychology,A,A,1,logprob,117,515.4,0.0,647.3
792,global_facts,B,C,0,logprob,79,428.2,0.0,647.3
793,nutrition,B,B,1,logprob,138,578.7,0.0,647.3
794,clinical_knowledge,D,D,1,logprob,82,444.9,0.0,647.3
795,professional_accounting,B,D,0,logprob,155,613.7,0.0,647.3
796,professional_law,C,B,0,logprob,576,1760.2,0.0,647.3
797,machine_learning,B,B,1,logprob,94,473.1,0.0,647.3
798,world_religions,C,B,0,logprob,64,396.6,0.0,647.3
799,sociology,A,B,0,logprob,108,485.9,0.0,647.3
800,miscellaneous,C,C,1,logprob,66,226.5,0.0,644.7
801,nutrition,C,C,1,logprob,70,261.1,0.0,644.7
802,security_studies,D,D,1,logprob,226,439.6,0.0,644.7
803,jurisprudence,C,C,1,logprob,103,298.5,0.0,644.7
804,miscellaneous,B,B,1,logprob,57,252.1,0.0,644.7
805,professional_law,D,D,1,logprob,300,603.0,0.0,644.7
806,global_facts,B,B,1,logprob,90,300.5,0.0,644.7
807,professional_psychology,C,B,0,logprob,96,307.5,0.0,644.7
808,miscellaneous,B,B,1,logprob,70,316.5,0.0,644.7
809,miscellaneous,D,D,1,logprob,63,280.6,0.0,644.7
810,high_school_physics,D,B,0,logprob,116,379.6,0.0,644.7
811,high_school_mathematics,D,B,0,logprob,95,337.9,0.0,644.7
812,high_school_macroeconomics,D,D,1,logprob,83,366.6,0.0,644.7
813,clinical_knowledge,D,A,0,logprob,92,339.5,0.0,644.7
814,virology,A,A,1,logprob,77,338.5,0.0,644.7
815,human_aging,C,D,0,logprob,66,331.3,0.0,644.7
816,college_mathematics,A,B,0,logprob,123,422.1,0.0,644.7
817,professional_psychology,C,B,0,logprob,66,396.4,0.0,644.7
818,high_school_psychology,D,D,1,logprob,108,448.0,0.0,644.7
819,sociology,C,C,1,logprob,77,456.1,0.0,644.7
820,miscellaneous,C,C,1,logprob,60,398.7,0.0,644.7
821,logical_fallacies,D,D,1,logprob,76,436.4,0.0,644.7
822,professional_accounting,B,D,0,logprob,117,497.6,0.0,644.7
823,high_school_physics,B,B,1,logprob,140,576.5,0.0,644.7
824,machine_learning,A,A,1,logprob,72,442.2,0.0,644.7
825,professional_law,D,D,1,logprob,371,1105.5,0.0,644.7
826,professional_law,B,C,0,logprob,452,1329.7,0.0,644.7
827,moral_disputes,D,D,1,logprob,118,504.3,0.0,644.7
828,moral_scenarios,B,C,0,logprob,136,579.5,0.0,644.7
829,virology,D,D,1,logprob,63,397.3,0.0,644.7
830,high_school_statistics,C,A,0,logprob,155,614.0,0.0,644.7
831,professional_psychology,A,B,0,logprob,96,477.7,0.0,644.7
832,nutrition,D,D,1,logprob,69,444.7,0.0,644.7
833,elementary_mathematics,D,D,1,logprob,129,513.0,0.0,644.7
834,high_school_government_and_politics,D,D,1,logprob,121,533.1,0.0,644.7
835,miscellaneous,A,A,1,logprob,57,403.5,0.0,644.7
836,high_school_european_history,B,D,0,logprob,567,1785.5,0.0,644.7
837,professional_psychology,A,B,0,logprob,98,471.7,0.0,644.7
838,high_school_world_history,A,C,0,logprob,279,893.3,0.0,644.7
839,high_school_macroeconomics,D,C,0,logprob,141,580.7,0.0,644.7
840,high_school_psychology,B,B,1,logprob,69,440.8,0.0,644.7
841,moral_scenarios,D,C,0,logprob,133,571.8,0.0,644.7
842,sociology,A,A,1,logprob,88,459.4,0.0,644.7
843,human_aging,A,A,1,logprob,72,444.0,0.0,644.7
844,miscellaneous,D,A,0,logprob,86,460.0,0.0,644.7
845,professional_psychology,A,A,1,logprob,88,487.8,0.0,644.7
846,professional_law,C,B,0,logprob,338,1053.2,0.0,644.7
